type,symbol,instrument,expiryDate,optionType,strikePrice,ltp,prevClose,pChange,latestOI,prevOI,changeInOI,volume,turnover,premTurnover,underlyingValue,identifier,instrumentType,pChangeInOI
RS,HDFCBANK,Stock Futures,30-Jun-2026,-,0,752,753.2,-0.16,414303,296724,117579,127305,528087.87405,528087.87405,758.8,FUTSTKHDFCBANK30-06-2026XX0,FUTSTK,39.63
RS,NIFTY,Index Options,26-May-2026,Call,23800,100.05,138.15,-27.58,132148,56870,75278,2477084,212614.31243,212614.31243,23654.7,OPTIDXNIFTY26-05-2026CE23800,OPTIDX,132.37
RS,NIFTY,Index Options,26-May-2026,Call,24000,47.35,70.85,-33.17,201705,135350,66355,1840356,73939.06283,73939.06283,23654.7,OPTIDXNIFTY26-05-2026CE24000,OPTIDX,49.02
RS,TCS,Stock Futures,30-Jun-2026,-,0,2289.1,2299.1,-0.43,111490,48335,63155,88008,352391.7327,352391.7327,2325.4,FUTSTKTCS30-06-2026XX0,FUTSTK,130.66
RS,INFY,Stock Futures,30-Jun-2026,-,0,1170.9,1184.4,-1.14,118807,66953,51854,77358,363929.16384,363929.16384,1178.2,FUTSTKINFY30-06-2026XX0,FUTSTK,77.45
RS,NIFTY,Index Options,26-May-2026,Call,24700,4.05,4.15,-2.41,88267,45838,42429,420958,1151.95156,1151.95156,23654.7,OPTIDXNIFTY26-05-2026CE24700,OPTIDX,92.56
RS,NIFTY,Index Options,26-May-2026,Call,23700,140.35,184.2,-23.81,118004,78353,39651,2317707,249990.19472,249990.19472,23654.7,OPTIDXNIFTY26-05-2026CE23700,OPTIDX,50.61
RS,NIFTY,Index Options,26-May-2026,Put,22500,3.6,9.35,-61.5,168148,135310,32838,844637,2810.95193,2810.95193,23654.7,OPTIDXNIFTY26-05-2026PE22500,OPTIDX,24.27
RS,NIFTY,Index Futures,30-Jun-2026,-,0,23715,23755.6,-0.17,95525,65246,30279,40385,623734.29027,623734.29027,23654.7,FUTIDXNIFTY30-06-2026XX0,FUTIDX,46.41
RS,NIFTY,Index Options,26-May-2026,Call,24200,20.5,32,-35.94,92383,63093,29290,817135,13915.80905,13915.80905,23654.7,OPTIDXNIFTY26-05-2026CE24200,OPTIDX,46.42
RS,BAJFINANCE,Stock Futures,30-Jun-2026,-,0,907,922.3,-1.66,49128,21273,27855,34926,238524.49755,238524.49755,908.1,FUTSTKBAJFINANCE30-06-2026XX0,FUTSTK,130.94
RS,RELIANCE,Stock Futures,30-Jun-2026,-,0,1359,1370.9,-0.87,122747,95392,27355,35438,241726.1418,241726.1418,1349,FUTSTKRELIANCE30-06-2026XX0,FUTSTK,28.68
RS,NIFTY,Index Options,26-May-2026,Put,22900,11.3,26,-56.54,57432,30138,27294,548216,4970.94858,4970.94858,23654.7,OPTIDXNIFTY26-05-2026PE22900,OPTIDX,90.56
RS,NIFTY,Index Options,26-May-2026,Call,23750,119.4,160,-25.38,42559,15838,26721,1380135,138268.1349,138268.1349,23654.7,OPTIDXNIFTY26-05-2026CE23750,OPTIDX,168.71
RS,NIFTY,Index Options,26-May-2026,Call,23900,69.5,100.25,-30.67,72014,45537,26477,1199850,71017.92165,71017.92165,23654.7,OPTIDXNIFTY26-05-2026CE23900,OPTIDX,58.14
RS,NIFTY,Index Options,26-May-2026,Call,24300,13.5,20.85,-35.25,96652,70363,26289,598597,6556.13364,6556.13364,23654.7,OPTIDXNIFTY26-05-2026CE24300,OPTIDX,37.36
RS,NIFTY,Index Options,26-May-2026,Put,23800,270.6,275.3,-1.71,52074,27109,24965,1543193,222472.10405,222472.10405,23654.7,OPTIDXNIFTY26-05-2026PE23800,OPTIDX,92.09
RS,NIFTY,Index Options,26-May-2026,Put,23700,210.65,221.8,-5.03,87594,62666,24928,1902623,228444.13836,228444.13836,23654.7,OPTIDXNIFTY26-05-2026PE23700,OPTIDX,39.78
RS,NTPC,Stock Futures,30-Jun-2026,-,0,392.3,395.05,-0.7,39625,14964,24661,27413,162158.8602,162158.8602,388.55,FUTSTKNTPC30-06-2026XX0,FUTSTK,164.8
RS,NIFTY,Index Futures,26-May-2026,-,0,23635,23668.5,-0.14,263357,239743,23614,77370,1191020.3563,1191020.3563,23654.7,FUTIDXNIFTY26-05-2026XX0,FUTIDX,9.85
RS,NIFTY,Index Options,26-May-2026,Call,23850,84,118.25,-28.96,35753,12269,23484,877353,63477.80557,63477.80557,23654.7,OPTIDXNIFTY26-05-2026CE23850,OPTIDX,191.41
RS,NIFTY,Index Options,26-May-2026,Call,24500,6.75,9.15,-26.23,161654,139285,22369,680622,3388.81693,3388.81693,23654.7,OPTIDXNIFTY26-05-2026CE24500,OPTIDX,16.06
RS,JSWSTEEL,Stock Futures,30-Jun-2026,-,0,1291.6,1293.2,-0.12,32791,10522,22269,23481,204069.32052,204069.32052,1280.6,FUTSTKJSWSTEEL30-06-2026XX0,FUTSTK,211.64
RS,NIFTY,Index Options,26-May-2026,Call,24600,5.1,6.1,-16.39,60903,39012,21891,283420,998.48866,998.48866,23654.7,OPTIDXNIFTY26-05-2026CE24600,OPTIDX,56.11
RS,NIFTY,Index Options,26-May-2026,Call,23600,188.35,237.65,-20.74,70605,48763,21842,1139914,152226.96534,152226.96534,23654.7,OPTIDXNIFTY26-05-2026CE23600,OPTIDX,44.79
