type,symbol,instrument,expiryDate,optionType,strikePrice,ltp,prevClose,pChange,latestOI,prevOI,changeInOI,volume,turnover,premTurnover,underlyingValue,identifier,instrumentType,pChangeInOI
SS,TCS,Stock Futures,26-May-2026,-,0,2296,2300.9,-0.21,154200,202770,-48570,89536,359747.8136,359747.8136,2325.4,FUTSTKTCS26-05-2026XX0,FUTSTK,-23.95
SS,INFY,Stock Futures,26-May-2026,-,0,1175.6,1187.4,-0.99,155947,183426,-27479,77632,367003.72736,367003.72736,1178.2,FUTSTKINFY26-05-2026XX0,FUTSTK,-14.98
SS,NIFTY,Index Options,26-May-2026,Put,21000,1.2,2.25,-46.67,69542,83459,-13917,103199,98.60664,98.60664,23654.7,OPTIDXNIFTY26-05-2026PE21000,OPTIDX,-16.68
SS,NIFTY,Index Options,26-May-2026,Put,22350,2.65,7,-62.14,8334,21662,-13328,104786,259.50252,259.50252,23654.7,OPTIDXNIFTY26-05-2026PE22350,OPTIDX,-61.53
SS,BAJFINANCE,Stock Futures,26-May-2026,-,0,906.5,922.9,-1.78,63521,74490,-10969,35867,245284.54957,245284.54957,908.1,FUTSTKBAJFINANCE26-05-2026XX0,FUTSTK,-14.73
SS,NIFTY,Index Options,26-May-2026,Put,23350,69.9,92.25,-24.23,19869,29217,-9348,469088,20529.40177,20529.40177,23654.7,OPTIDXNIFTY26-05-2026PE23350,OPTIDX,-32
SS,NIFTY,Index Options,26-May-2026,Put,22200,2.05,5.5,-62.73,34796,43530,-8734,296283,571.97433,571.97433,23654.7,OPTIDXNIFTY26-05-2026PE22200,OPTIDX,-20.06
SS,NIFTY,Index Options,26-May-2026,Put,22600,4.25,11.5,-63.04,52987,61593,-8606,461081,1801.21292,1801.21292,23654.7,OPTIDXNIFTY26-05-2026PE22600,OPTIDX,-13.97
SS,RVNL,Stock Futures,26-May-2026,-,0,269.8,269.95,-0.06,25536,33815,-8279,16520,68474.574,68474.574,270.15,FUTSTKRVNL26-05-2026XX0,FUTSTK,-24.48
SS,HINDUNILVR,Stock Futures,26-May-2026,-,0,2186.5,2215.7,-1.32,43007,50102,-7095,20918,138031.81578,138031.81578,2178.4,FUTSTKHINDUNILVR26-05-2026XX0,FUTSTK,-14.16
SS,HDFCBANK,Stock Futures,26-May-2026,-,0,760.5,761.35,-0.11,328641,334084,-5443,133540,560018.6856,560018.6856,758.8,FUTSTKHDFCBANK26-05-2026XX0,FUTSTK,-1.63
SS,NIFTY,Index Options,26-May-2026,Put,23550,137.35,154.65,-11.19,20571,25874,-5303,658381,53309.43876,53309.43876,23654.7,OPTIDXNIFTY26-05-2026PE23550,OPTIDX,-20.5
SS,NIFTY,Index Options,26-May-2026,Put,23450,98.9,120.15,-17.69,24605,29520,-4915,538575,32231.29016,32231.29016,23654.7,OPTIDXNIFTY26-05-2026PE23450,OPTIDX,-16.65
SS,BANKNIFTY,Index Options,26-May-2026,Call,60000,3,3.9,-23.08,52631,57394,-4763,54831,62.50734,62.50734,53439.4,OPTIDXBANKNIFTY26-05-2026CE60000,OPTIDX,-8.3
SS,NIFTY,Index Options,26-May-2026,Put,23400,83.35,105,-20.62,77750,82420,-4670,1038141,52721.47161,52721.47161,23654.7,OPTIDXNIFTY26-05-2026PE23400,OPTIDX,-5.67
SS,NIFTY,Index Options,26-May-2026,Put,21500,1.5,2.7,-44.44,69144,73584,-4440,118987,136.12112,136.12112,23654.7,OPTIDXNIFTY26-05-2026PE21500,OPTIDX,-6.03
SS,KPITTECH,Stock Futures,26-May-2026,-,0,745.5,746.25,-0.1,14949,19305,-4356,8328,26365.69848,26365.69848,749,FUTSTKKPITTECH26-05-2026XX0,FUTSTK,-22.56
SS,PERSISTENT,Stock Futures,26-May-2026,-,0,5030.6,5086.4,-1.1,29586,33344,-3758,15237,76748.769,76748.769,5014,FUTSTKPERSISTENT26-05-2026XX0,FUTSTK,-11.27
SS,VOLTAS,Stock Futures,26-May-2026,-,0,1274.1,1294.6,-1.58,23120,26681,-3561,9531,45685.8954,45685.8954,1274,FUTSTKVOLTAS26-05-2026XX0,FUTSTK,-13.35
SS,BANKNIFTY,Index Futures,26-May-2026,-,0,53590,53741.6,-0.28,63660,67161,-3501,33941,546067.58493,546067.58493,53439.4,FUTIDXBANKNIFTY26-05-2026XX0,FUTIDX,-5.21
SS,BANKNIFTY,Index Options,26-May-2026,Put,52000,67.65,116.75,-42.06,21343,24758,-3415,153730,3806.20107,3806.20107,53439.4,OPTIDXBANKNIFTY26-05-2026PE52000,OPTIDX,-13.79
SS,NIFTY,Index Options,26-May-2026,Put,21800,1.5,3.3,-54.55,24890,28262,-3372,127465,158.24779,158.24779,23654.7,OPTIDXNIFTY26-05-2026PE21800,OPTIDX,-11.93
SS,SBIN,Stock Options,26-May-2026,Call,1100,0.25,0.3,-16.67,15704,18987,-3283,4989,7.85767,7.85767,950,OPTSTKSBIN26-05-2026CE1100,OPTSTK,-17.29
SS,MANKIND,Stock Futures,26-May-2026,-,0,2529.2,2592.5,-2.44,14575,17794,-3219,11507,66240.96606,66240.96606,2519.3,FUTSTKMANKIND26-05-2026XX0,FUTSTK,-18.09
SS,SBIN,Stock Options,26-May-2026,Call,1000,1.25,1.65,-24.24,10912,14038,-3126,36231,345.10027,345.10027,950,OPTSTKSBIN26-05-2026CE1000,OPTSTK,-22.27
