symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
FINNIFTY,16874,13290,3584,26.97,23853,5157.1425,37044395064,8334.64315,3177.50064,26274
BAJAJ-AUTO,94354,79525,14829,18.65,74317,68694.90694,50240963577,74386.74272,5691.83577,9936
KALYANKJIL,61446,53823,7623,14.16,203765,82229.8957,84848118282,103415.81102,21185.91532,382
PHOENIXLTD,16815,14814,2001,13.51,15395,10494.79448,8527161646,11353.69095,858.89646,1860
NIFTY,9907359,8832075,1075284,12.17,149812667,1326887.87369,232820759049029,7090287.02398,5763399.15029,23853
FORCEMOT,22236,19833,2403,12.12,59131,20690.67296,27292460281,27034.90077,6344.22781,18460
AUROPHARMA,47948,43015,4933,11.47,50448,42567.47396,36121958653,47990.63049,5423.15653,1403
ASIANPAINT,89499,80605,8894,11.03,118359,70285.61745,76117432687,79096.99432,8811.37687,2730
MARUTI,145074,130801,14273,10.91,254470,106325.36709,167778748951,125149.2566,18823.88951,13806
PRESTIGE,21423,19377,2046,10.56,21242,19603.74505,12085441974,21370.52479,1766.77974,1467
COCHINSHIP,18735,16998,1737,10.22,10319,22361.98088,3909174640,23023.64728,661.6664,1411
RADICO,3837,3486,351,10.07,2402,4101.90825,908379963,4262.28288,160.37463,3587
VEDL,115330,105085,10245,9.75,109236,46287.73793,35983014251,54232.02545,7944.28751,302
INDIGO,136101,124480,11621,9.34,210939,154670.94681,140233292802,175409.37483,20738.42802,4888
APOLLOHOSP,41868,38401,3467,9.03,38405,26787.91648,38529111521,31387.3442,4599.42771,8490
CAMS,15958,14643,1315,8.98,13319,11804.4609,6774598360,12971.542,1167.0811,778
NUVAMA,7386,6783,603,8.89,15859,18163.40255,11490685905,20494.6616,2331.25905,1660
NAM-INDIA,16326,15105,1221,8.08,18127,18719.91037,11117148300,20901.14337,2181.233,1142
NTPC,172564,160422,12142,7.57,66041,44329.7604,31620966960,48205.9425,3876.1821,348
TRENT,115504,107408,8096,7.54,143500,54997.51153,58343426628,66574.50564,11576.9941,2901
HINDALCO,104013,97039,6974,7.19,62016,79613.33191,38156836823,85355.97014,5742.63823,1013
ANGELONE,23998,22396,1602,7.15,40407,41809.34025,32197058700,49990.92725,8181.587,352
LT,167785,156870,10915,6.96,220314,192730.3393,143270082291,212444.65721,19714.31791,4171
UNOMINDA,13794,12920,874,6.76,18451,14172.27284,10199189742,15781.58026,1609.30742,1128
360ONE,16560,15518,1042,6.71,12154,12111.10865,5734852815,12927.6368,816.52815,1132
PETRONET,29106,27306,1800,6.59,30720,25930.85477,14451013654,28352.19881,2421.34404,287
MOTILALOFS,13524,12691,833,6.56,24151,26705.0199,15037082037,29977.12028,3272.10037,939
SIEMENS,38864,36508,2356,6.45,30129,29829.32624,16637650118,32419.91492,2590.58868,3599
HINDUNILVR,108740,102235,6505,6.36,49133,43066.64883,28309596384,46335.39267,3268.74384,2155
VBL,64450,60627,3823,6.31,43722,56441.02827,21517061290,60309.71243,3868.68415,540
EICHERMOT,70139,66226,3913,5.91,104775,69769.89218,72937331504,80672.70722,10902.81504,7639
