changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-41570,16-Jun-2026,Index Options,18782,286.35,Call,71.98,49611.6104,166.5,60352,23600,NIFTY,49611.6104,SR,23853.9,222959,OPTIDXNIFTY16-06-2026CE23600,OPTIDX,-68.88
-41160,16-Jun-2026,Index Options,31653,382.45,Call,67.08,51941.33497,228.9,72813,23500,NIFTY,51941.33497,SR,23853.9,182772,OPTIDXNIFTY16-06-2026CE23500,OPTIDX,-56.53
-39301,16-Jun-2026,Index Options,24060,195.9,Call,69.03,84377.15356,115.9,63361,23700,NIFTY,84377.15356,SR,23853.9,524998,OPTIDXNIFTY16-06-2026CE23700,OPTIDX,-62.03
-38739,16-Jun-2026,Index Options,58930,121.9,Call,58.62,211625.31735,76.85,97669,23800,NIFTY,211625.31735,SR,23853.9,1946884,OPTIDXNIFTY16-06-2026CE23800,OPTIDX,-39.66
-26738,16-Jun-2026,Index Options,25877,480.8,Call,58.84,24701.73353,302.7,52615,23400,NIFTY,24701.73353,SR,23853.9,70654,OPTIDXNIFTY16-06-2026CE23400,OPTIDX,-50.82
-24765,16-Jun-2026,Index Options,7531,242.05,Call,72.09,24967.72187,140.65,32296,23650,NIFTY,24967.72187,SR,23853.9,129407,OPTIDXNIFTY16-06-2026CE23650,OPTIDX,-76.68
-16351,16-Jun-2026,Index Options,9359,333.05,Call,69.58,13244.39175,196.4,25710,23550,NIFTY,13244.39175,SR,23853.9,51763,OPTIDXNIFTY16-06-2026CE23550,OPTIDX,-63.6
-14995,16-Jun-2026,Index Options,25506,580,Call,50.86,15284.78542,384.45,40501,23300,NIFTY,15284.78542,SR,23853.9,36771,OPTIDXNIFTY16-06-2026CE23300,OPTIDX,-37.02
-14973,16-Jun-2026,Index Options,14026,158.4,Call,66.47,56802.65891,95.15,28999,23750,NIFTY,56802.65891,SR,23853.9,426661,OPTIDXNIFTY16-06-2026CE23750,OPTIDX,-51.63
-14791,30-Jun-2026,Stock Futures,663316,766.75,-,0.66,313379.74107,761.75,678107,0,HDFCBANK,313379.74107,SR,777.45,73698,FUTSTKHDFCBANK30-06-2026XX0,FUTSTK,-2.18
-12675,16-Jun-2026,Index Options,8589,431.55,Call,63.81,10103.27393,263.45,21264,23450,NIFTY,10103.27393,SR,23853.9,31798,OPTIDXNIFTY16-06-2026CE23450,OPTIDX,-59.61
-11318,16-Jun-2026,Index Options,21002,678.15,Call,42.56,11148.74355,475.7,32320,23200,NIFTY,11148.74355,SR,23853.9,23362,OPTIDXNIFTY16-06-2026CE23200,OPTIDX,-35.02
-9632,16-Jun-2026,Index Options,5855,531.85,Call,55.83,7460.51949,341.3,15487,23350,NIFTY,7460.51949,SR,23853.9,19657,OPTIDXNIFTY16-06-2026CE23350,OPTIDX,-62.19
-9159,30-Jun-2026,Index Options,59179,529,Call,35.33,12535.89363,390.9,68338,23500,NIFTY,12535.89363,SR,23853.9,34572,OPTIDXNIFTY30-06-2026CE23500,OPTIDX,-13.4
-8128,30-Jun-2026,Index Options,26343,1566.05,Call,14.07,10166.43945,1372.85,34471,56000,BANKNIFTY,10166.43945,SR,57198.8,19484,OPTIDXBANKNIFTY30-06-2026CE56000,OPTIDX,-23.58
-7043,23-Jun-2026,Index Options,11668,460,Call,44.22,10416.02989,318.95,18711,23500,NIFTY,10416.02989,SR,23853.9,32509,OPTIDXNIFTY23-06-2026CE23500,OPTIDX,-37.64
-6664,30-Jun-2026,Index Options,21147,457,Call,37.28,5911.14595,332.9,27811,23600,NIFTY,5911.14595,SR,23853.9,18810,OPTIDXNIFTY30-06-2026CE23600,OPTIDX,-23.96
-5878,30-Jun-2026,Index Futures,274122,23930,-,1.03,1122356.55248,23686.6,280000,0,NIFTY,1122356.55248,SR,23853.9,72076,FUTIDXNIFTY30-06-2026XX0,FUTIDX,-2.1
-4947,16-Jun-2026,Index Options,5093,627.6,Call,46.02,3873.00357,429.8,10040,23250,NIFTY,3873.00357,SR,23853.9,8699,OPTIDXNIFTY16-06-2026CE23250,OPTIDX,-49.27
-4587,30-Jun-2026,Stock Futures,99841,937.95,-,2.31,105310.43595,916.75,104428,0,BAJFINANCE,105310.43595,SR,940.95,14869,FUTSTKBAJFINANCE30-06-2026XX0,FUTSTK,-4.39
-4493,30-Jun-2026,Index Options,12415,385.9,Call,38.86,4444.20558,277.9,16908,23700,NIFTY,4444.20558,SR,23853.9,16634,OPTIDXNIFTY30-06-2026CE23700,OPTIDX,-26.57
-4342,30-Jun-2026,Index Options,8353,1204.75,Call,14.71,7021.56414,1050.3,12695,56500,BANKNIFTY,7021.56414,SR,57198.8,17247,OPTIDXBANKNIFTY30-06-2026CE56500,OPTIDX,-34.2
-4285,30-Jun-2026,Index Futures,75569,57211.2,-,0.6,504826.83165,56872.4,79854,0,BANKNIFTY,504826.83165,SR,57198.8,29297,FUTIDXBANKNIFTY30-06-2026XX0,FUTIDX,-5.37
-3788,30-Jun-2026,Stock Futures,90472,1369.1,-,0.69,107640.51287,1359.7,94260,0,AXISBANK,107640.51287,SR,1365.1,12574,FUTSTKAXISBANK30-06-2026XX0,FUTSTK,-4.02
-3735,16-Jun-2026,Index Options,11594,873.6,Call,32.35,5651.87203,660.05,15329,23000,NIFTY,5651.87203,SR,23853.9,9329,OPTIDXNIFTY16-06-2026CE23000,OPTIDX,-24.37
