symbol,shortName,price,change,changePct,volume,avgVolume,marketCap
SMCI,"Super Micro Computer, Inc.",31.97,2.7,9.22,243368673,45072825,19227348992
INTC,Intel Corporation,116.96,9.92,9.27,184349981,126308460,587840946176
AAL,"American Airlines Group, Inc.",14.65,1.23,9.17,153922087,67071930,9689291776
NVDA,NVIDIA Corporation,204.87,4.45,2.22,154038075,166076758,4962156281856
NOK,Nokia Corporation Sponsored,14.09,0.69,5.15,92824172,102988700,78657904640
CPNG,"Coupang, Inc.",17.25,2.13,14.09,67806999,22069017,30964856832
SOFI,"SoFi Technologies, Inc.",16.67,0.8,5.04,66719037,67857444,21383297024
RDW,Redwire Corporation,17.09,2.22,14.93,67782595,35332628,3399521024
LYG,Lloyds Banking Group Plc,5.42,0.26,5.04,62729916,21467844,78919606272
ORCL,Oracle Corporation,184.1,-17.16,-8.53,63236517,26134853,529480089600
GRAB,Grab Holdings Limited,3.35,0.08,2.45,62416565,51053552,13701498880
MU,"Micron Technology, Inc.",995.87,103.99,11.66,56337333,50725215,1123076407296
MRVL,"Marvell Technology, Inc.",280.71,28.12,11.13,56567944,33850476,245776515072
KEEL,Keel Infrastructure Corp.,5.52,0.27,5.14,48162887,38583936,3333134336
PFE,"Pfizer, Inc.",26.17,0.57,2.23,45171147,36394942,149154463744
PATH,"UiPath, Inc.",10.65,-0.1,-0.93,45227301,33156647,5517980672
IREN,IREN LIMITED,56.71,5.19,10.07,46546454,43586017,20266944512
PLUG,"Plug Power, Inc.",2.83,-0.03,-1.05,45608735,77126946,3948045312
TE,T1 Energy Inc.,8.47,0.74,9.57,41511722,26899871,2365428736
ONDS,Ondas Inc,9.83,0.52,5.59,43637581,72377993,5084051456
NU,Nu Holdings Ltd.,12.09,0.47,4.04,49645947,52716328,58778451968
ACHR,Archer Aviation Inc.,5.3,0.25,4.95,40437540,37906893,4043184128
RGTI,"Rigetti Computing, Inc.",20.63,1.18,6.09,44629537,39455577,6857387520
TSLA,"Tesla, Inc.",399.15,17.56,4.6,44381088,59128417,1499097071616
F,Ford Motor Company,14.71,0.41,2.87,39399512,58016234,58614829056
