symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
BLUEJET,EQ,499.2,29.45,   6.27,10,516.7,465.75,1027.8,325,59.12431,299.718864683
INDOCO,EQ,245.95,40.99,  20.00,20,245.95,205,349.8,162.19,109.72328,257.03775572800004
EBGNG,EQ,418.6,26,   6.62,10,431.85,400,484.8,239,14.41233,60.546198329999996
MON100,EQ,321.2,-3.2,  -0.99,20,324.75,316.69,342.55,177.99,11.32666,36.35291527
PPAP,EQ,246.91,41.15,  20.00,20,246.91,215.85,294.79,176,14.70286,35.210409127999995
VENUSREM,EQ,1715.1,81.6,   5.00,5,1715.1,1625.7,1736.9,416,1.76186,29.968710042
ANTELOPUS,EQ,859.7,40.9,   5.00,5,859.7,835,933.65,357,1.45234,12.417071298
KSHITIJPOL,BE,7.2,0.34,   4.96,5,7.2,7.19,7.2,1.88,150.05843,10.789201117000001
JINDALPOLY,EQ,734,33.6,   4.80,5,735.4,689.95,1026.45,365,1.32243,9.647655821999999
QLINE,ST,506.9,23.55,   4.87,5,507.5,462.2,528.9,431,1.944,9.5046048
FISCHER,EQ,34.9,3.08,   9.68,10,35,31.44,124.7,31.05,20.69636,7.022274948000001
COFFEEDAY,BE,34.75,1.62,   4.89,5,34.78,31.51,51.46,21,17.63959,5.847524085
VOLERCAR,SM,233,4.2,   1.84,20,274.55,233,292.9,81.45,2.224,5.397648
MAFANG,EQ,191.72,-2.54,  -1.31,20,191.72,191.72,208.38,129.58,2.14769,4.117551268
VASCONEQ,BE,34.73,1.65,   4.99,5,34.73,34.5,74.59,26.75,11.48203,3.9854126130000003
MASPTOP50,EQ,79.36,-0.63,  -0.79,20,79.36,78.11,82.78,52.52,3.29465,2.6119985199999998
TECHERA,SM,139.05,2.35,   1.72,5,143.5,136,325.7,127.55,1.352,1.9087536
UHTL,ST,98.8,4.7,   4.99,5,98.8,96.5,99.05,44,1.92,1.895808
RMDRIP,EQ,17.69,0.84,   4.99,5,17.69,16.6,72.22,14.81,9.34555,1.61864926
GJL,ST,134.6,-3.5,  -2.53,5,145,134,276.45,91.4,1.2,1.61844
ACSTECH,EQ,39.8,1.89,   4.99,5,39.8,36.91,42.2,31.71,2.89722,1.1449813439999998
TCIFINANCE,EQ,25.3,2.3,  10.00,10,25.3,23.6,38.46,10,4.0973,1.01285256
