changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-17799,16-Jun-2026,Index Options,31030,1.45,Call,-55.38,345.52954,3.25,48829,24400,NIFTY,345.52954,SS,23161.6,261864,OPTIDXNIFTY16-06-2026CE24400,OPTIDX,-36.45
-13688,16-Jun-2026,Index Options,55202,5.5,Call,-59.56,2914.86094,13.6,68890,23900,NIFTY,2914.86094,SS,23161.6,585431,OPTIDXNIFTY16-06-2026CE23900,OPTIDX,-19.87
-13677,16-Jun-2026,Index Options,45369,201.4,Put,-3.71,183641.8474,209.15,59046,23300,NIFTY,183641.8474,SS,23161.6,1499766,OPTIDXNIFTY16-06-2026PE23300,OPTIDX,-23.16
-11455,16-Jun-2026,Index Options,47778,2.8,Call,-59.12,1161.96783,6.85,59233,24100,NIFTY,1161.96783,SS,23161.6,488427,OPTIDXNIFTY16-06-2026CE24100,OPTIDX,-19.34
-9916,16-Jun-2026,Index Options,82729,69.05,Call,-31.09,78348.30087,100.2,92645,23400,NIFTY,78348.30087,SS,23161.6,1474625,OPTIDXNIFTY16-06-2026CE23400,OPTIDX,-10.7
-9666,16-Jun-2026,Index Options,23984,11.45,Call,-55.27,5088.11635,25.6,33650,23750,NIFTY,5088.11635,SS,23161.6,492939,OPTIDXNIFTY16-06-2026CE23750,OPTIDX,-28.73
-9135,16-Jun-2026,Index Options,32842,85.55,Call,-28.08,62961.0672,118.95,41977,23350,NIFTY,62961.0672,SS,23161.6,958472,OPTIDXNIFTY16-06-2026CE23350,OPTIDX,-21.76
-9053,16-Jun-2026,Index Options,26058,266.7,Put,-0.91,67906.74993,269.15,35111,23400,NIFTY,67906.74993,SS,23161.6,416987,OPTIDXNIFTY16-06-2026PE23400,OPTIDX,-25.78
-6399,16-Jun-2026,Index Options,19569,174.45,Put,-4.38,126606.20551,182.45,25968,23250,NIFTY,126606.20551,SS,23161.6,1182197,OPTIDXNIFTY16-06-2026PE23250,OPTIDX,-24.64
-6204,16-Jun-2026,Index Options,11124,232.9,Put,-2.29,46805.50817,238.35,17328,23350,NIFTY,46805.50817,SS,23161.6,333388,OPTIDXNIFTY16-06-2026PE23350,OPTIDX,-35.8
-5479,30-Jun-2026,Index Futures,288895,23227.9,-,-0.05,927924.18628,23240.1,294374,0,NIFTY,927924.18628,SS,23161.6,61460,FUTIDXNIFTY30-06-2026XX0,FUTIDX,-1.86
-4534,16-Jun-2026,Index Options,38308,1.7,Call,-57.5,596.99125,4,42842,24300,NIFTY,596.99125,SS,23161.6,379524,OPTIDXNIFTY16-06-2026CE24300,OPTIDX,-10.58
-4204,16-Jun-2026,Index Options,10885,1.45,Call,-50.85,106.68078,2.95,15089,24450,NIFTY,106.68078,SS,23161.6,87767,OPTIDXNIFTY16-06-2026CE24450,OPTIDX,-27.86
-4093,16-Jun-2026,Index Options,51290,1.15,Call,-48.89,114.60979,2.25,55383,24600,NIFTY,114.60979,SS,23161.6,119137,OPTIDXNIFTY16-06-2026CE24600,OPTIDX,-7.39
-3861,16-Jun-2026,Index Options,29497,0.75,Call,-46.43,80.78411,1.4,33358,24900,NIFTY,80.78411,SS,23161.6,136575,OPTIDXNIFTY16-06-2026CE24900,OPTIDX,-11.57
-3687,30-Jun-2026,Index Options,68387,18.3,Call,-20.09,517.03844,22.9,72074,24500,NIFTY,517.03844,SS,23161.6,39812,OPTIDXNIFTY30-06-2026CE24500,OPTIDX,-5.12
-3503,30-Jun-2026,Index Options,28129,4736.2,Put,-2.31,11296.40242,4848.05,31632,60000,BANKNIFTY,11296.40242,SS,55176.75,8085,OPTIDXBANKNIFTY30-06-2026PE60000,OPTIDX,-11.07
-3485,30-Jun-2026,Index Options,125896,7.75,Call,-16.67,220.94414,9.3,129381,25000,NIFTY,220.94414,SS,23161.6,40611,OPTIDXNIFTY30-06-2026CE25000,OPTIDX,-2.69
-2899,16-Jun-2026,Index Options,19811,0.55,Call,-50,33.55901,1.1,22710,25100,NIFTY,33.55901,SS,23161.6,70725,OPTIDXNIFTY16-06-2026CE25100,OPTIDX,-12.77
-2814,30-Jun-2026,Index Options,13650,12.9,Call,-13.13,109.04915,14.85,16464,61000,BANKNIFTY,109.04915,SS,55176.75,24217,OPTIDXBANKNIFTY30-06-2026CE61000,OPTIDX,-17.09
-2616,16-Jun-2026,Index Options,15110,0.55,Call,-45,16.62932,1,17726,25200,NIFTY,16.62932,SS,23161.6,38763,OPTIDXNIFTY16-06-2026CE25200,OPTIDX,-14.76
-2526,30-Jun-2026,Index Options,82488,2.55,Call,-27.14,27.35772,3.5,85015,26000,NIFTY,27.35772,SS,23161.6,13845,OPTIDXNIFTY30-06-2026CE26000,OPTIDX,-2.97
-2316,30-Jun-2026,Stock Futures,99389,1117,-,-1.57,32992.5596,1134.8,101705,0,HCLTECH,32992.5596,SS,1113.9,8515,FUTSTKHCLTECH30-06-2026XX0,FUTSTK,-2.28
-2223,30-Jun-2026,Stock Futures,107082,1005,-,-0.02,96517.71675,1005.2,109305,0,SBIN,96517.71675,SS,1001.1,12798,FUTSTKSBIN30-06-2026XX0,FUTSTK,-2.03
-1973,30-Jun-2026,Index Options,9766,25.8,Put,-7.69,162.05381,27.95,11739,21800,NIFTY,162.05381,SS,23161.6,9476,OPTIDXNIFTY30-06-2026PE21800,OPTIDX,-16.81
