symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
FINNIFTY,3726,2685,1041,38.77,6804,1860.55815,10699740048,3254.26863,1393.71048,26251
KPITTECH,57418,41855,15563,37.18,143127,80620.73117,60317480688,96021.27805,15400.54688,591
WAAREEENER,81822,59839,21983,36.74,162235,132118.42304,63363344381,147267.65436,15149.23131,2632
PREMIERENE,16762,12698,4064,32.01,17038,32558.21484,8025464031,34693.12515,2134.91031,984
SONACOMS,15160,11699,3461,29.58,39968,56227.97677,32296624048,64381.34475,8153.36798,767
ALKEM,15178,11832,3346,28.28,26076,19089.66463,17648011488,23582.84202,4493.17738,5815
LICI,27793,21785,6008,27.58,12285,9747.36336,6456599660,10596.48996,849.1266,423
HYUNDAI,25187,20004,5183,25.91,30392,39889.35183,12934102986,42880.0917,2990.73986,2040
MANKIND,18154,14535,3619,24.9,15669,17630.74352,8650786355,19627.45707,1996.71355,2569
PRESTIGE,17160,13969,3191,22.84,20753,27529.23721,12829837419,30560.8414,3031.60419,1591
UNOMINDA,12880,10522,2358,22.41,7726,8207.60418,4281768414,9317.79832,1110.19414,1171
SWIGGY,58695,47995,10700,22.29,76694,109194.01557,30831453567,120446.73124,11252.71567,293
ANGELONE,22424,18532,3892,21,21999,39122.57575,13137476425,42350.34,3227.76425,291
COLPAL,30578,25408,5170,20.35,36759,28353.78557,19138752677,31122.71734,2768.93177,2085
ADANIPORTS,97229,81760,15469,18.92,99188,93594.45661,72642387079,106408.25241,12813.79579,1661
APOLLOHOSP,26806,22581,4225,18.71,18542,18970.4249,19220713347,21239.18337,2268.75847,8959
LICHSGFIN,37108,31300,5808,18.56,26852,23135.0925,12482422620,25484.5187,2349.4262,541
TIINDIA,13230,11222,2008,17.89,7989,15205.03592,2963783962,15879.37554,674.33962,2692
LUPIN,22082,18755,3327,17.74,11984,17150.49301,11070352268,19126.01069,1975.51768,2420
MAZDOCK,36498,31170,5328,17.09,45422,33002.70099,21239915271,37796.26621,4793.56521,2326
IRFC,37010,31886,5124,16.07,40076,20847.23502,17904809259,24052.25287,3205.01784,88
NIFTYNXT50,765,660,105,15.91,233,1543.07732,271718428,1585.4616,42.38428,72698
DABUR,44325,38257,6068,15.86,77434,54640.95287,36983203787,59987.11575,5346.16287,427
HDFCLIFE,71273,61532,9741,15.83,28281,31330.10133,14469448884,33331.71017,2001.60884,545
PAGEIND,15319,13257,2062,15.55,13283,34585.75379,7696947964,36254.53343,1668.77964,41230
APLAPOLLO,20125,17455,2670,15.3,9971,7864.74038,5944418483,9089.01521,1224.27483,1893
GMRAIRPORT,28188,24502,3686,15.04,11310,19774.23381,6470847837,21125.99718,1351.76337,104
MIDCPNIFTY,71222,61964,9258,14.94,110484,30967.13674,193281560188,50443.15863,19476.02188,14676
TVSMOTOR,90926,79317,11609,14.64,93079,94537.08552,59598444197,107345.245,12808.15947,4205
NIFTY,7177240,6265715,911525,14.55,47753886,677029.57899,75336005512907,2794809.09306,2117779.51407,24317
BAJFINANCE,147476,130679,16797,12.85,101497,158020.806,66245055787,173082.61387,15061.80787,1058
360ONE,13362,11884,1478,12.44,8944,16147.31225,3658506905,17028.6813,881.36905,1138
FORCEMOT,21843,19432,2411,12.41,43665,27305.31038,17347082465,31702.38504,4397.07465,17610
TECHM,48326,43056,5270,12.24,31506,61408.23108,25771332138,66782.57646,5374.34538,1661
VEDL,79064,70700,8364,11.83,53866,21659.8092,14989108889,25358.4131,3698.60389,266
