changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-23565,04-Aug-2026,Index Options,71821,2.6,Put,-45.26,916.29252,4.75,95386,23200,NIFTY,916.29252,SS,24317.15,414612,OPTIDXNIFTY04-08-2026PE23200,OPTIDX,-24.7
-10986,04-Aug-2026,Index Options,61742,0.8,Put,-42.86,42.9106,1.4,72728,21600,NIFTY,42.9106,SS,24317.15,68767,OPTIDXNIFTY04-08-2026PE21600,OPTIDX,-15.11
-6758,04-Aug-2026,Index Options,39936,1.85,Call,-46.38,1462.59877,3.45,46694,24900,NIFTY,1462.59877,SS,24317.15,945442,OPTIDXNIFTY04-08-2026CE24900,OPTIDX,-14.47
-5997,04-Aug-2026,Index Options,17144,1.6,Put,-40.74,102.88945,2.7,23141,22700,NIFTY,102.88945,SS,24317.15,80351,OPTIDXNIFTY04-08-2026PE22700,OPTIDX,-25.92
-3340,25-Aug-2026,Index Options,12157,34,Put,-13.81,345.23905,39.45,15497,23200,NIFTY,345.23905,SS,24317.15,13675,OPTIDXNIFTY25-08-2026PE23200,OPTIDX,-21.55
-2775,04-Aug-2026,Index Options,134122,1.4,Call,-46.15,1243.22998,2.6,136897,25000,NIFTY,1243.22998,SS,24317.15,985908,OPTIDXNIFTY04-08-2026CE25000,OPTIDX,-2.03
-2624,04-Aug-2026,Index Options,15873,1.35,Put,-41.3,97.89206,2.3,18497,22600,NIFTY,97.89206,SS,24317.15,82749,OPTIDXNIFTY04-08-2026PE22600,OPTIDX,-14.19
-2609,04-Aug-2026,Index Options,15513,1.55,Call,-47.46,665.38615,2.95,18122,24950,NIFTY,665.38615,SS,24317.15,465305,OPTIDXNIFTY04-08-2026CE24950,OPTIDX,-14.4
-1395,25-Aug-2026,Stock Futures,32463,4898.7,-,-0.1,35448.19132,4903.4,33858,0,TORNTPHARM,35448.19132,SS,4890,5758,FUTSTKTORNTPHARM25-08-2026XX0,FUTSTK,-4.12
-1344,04-Aug-2026,Index Options,6807,1.2,Put,-38.46,21.07305,1.95,8151,22300,NIFTY,21.07305,SS,24317.15,24376,OPTIDXNIFTY04-08-2026PE22300,OPTIDX,-16.49
-1276,04-Aug-2026,Index Options,13675,1.3,Call,-38.1,218.09533,2.1,14951,25050,NIFTY,218.09533,SS,24317.15,199721,OPTIDXNIFTY04-08-2026CE25050,OPTIDX,-8.53
-1013,04-Aug-2026,Index Options,14141,2.8,Put,-43.43,309.71922,4.95,15154,23250,NIFTY,309.71922,SS,24317.15,131992,OPTIDXNIFTY04-08-2026PE23250,OPTIDX,-6.68
-908,25-Aug-2026,Index Options,3574,754.55,Call,-5.68,2316.3745,799.95,4482,57400,BANKNIFTY,2316.3745,SS,57147.5,11186,OPTIDXBANKNIFTY25-08-2026CE57400,OPTIDX,-20.26
-874,11-Aug-2026,Index Options,1391,4.65,Put,-7,10.28859,5,2265,22600,NIFTY,10.28859,SS,24317.15,3565,OPTIDXNIFTY11-08-2026PE22600,OPTIDX,-38.59
-871,29-Sep-2026,Index Options,18625,46.95,Put,-5.91,225.99497,49.9,19496,22500,NIFTY,225.99497,SS,24317.15,7041,OPTIDXNIFTY29-09-2026PE22500,OPTIDX,-4.47
-706,25-Aug-2026,Index Options,23129,12.3,Put,-12.46,128.98464,14.05,23835,22500,NIFTY,128.98464,SS,24317.15,14338,OPTIDXNIFTY25-08-2026PE22500,OPTIDX,-2.96
-682,04-Aug-2026,Index Options,13748,0.45,Call,-30.77,13.30543,0.65,14430,26200,NIFTY,13.30543,SS,24317.15,37218,OPTIDXNIFTY04-08-2026CE26200,OPTIDX,-4.73
-647,11-Aug-2026,Index Options,2785,5,Put,-10.71,20.38477,5.6,3432,22700,NIFTY,20.38477,SS,24317.15,6493,OPTIDXNIFTY11-08-2026PE22700,OPTIDX,-18.85
-629,25-Aug-2026,Stock Options,320,62.2,Call,-0.8,2199.58794,62.7,949,590,KALYANKJIL,2199.58794,SS,631.85,2486,OPTSTKKALYANKJIL25-08-2026CE590,OPTSTK,-66.28
-623,11-Aug-2026,Index Options,1868,3.8,Put,-9.52,3.7486,4.2,2491,22200,NIFTY,3.7486,SS,24317.15,1542,OPTIDXNIFTY11-08-2026PE22200,OPTIDX,-25.01
-611,25-Aug-2026,Stock Options,3252,90.3,Call,-2.54,1021.13257,92.65,3863,2400,TCS,1021.13257,SS,2434,4230,OPTSTKTCS25-08-2026CE2400,OPTSTK,-15.82
-579,04-Aug-2026,Index Options,7588,1.3,Put,-27.78,24.47721,1.8,8167,22200,NIFTY,24.47721,SS,24317.15,28746,OPTIDXNIFTY04-08-2026PE22200,OPTIDX,-7.09
-519,04-Aug-2026,Index Options,2581,1.6,Put,-37.25,22.72498,2.55,3100,22650,NIFTY,22.72498,SS,24317.15,18696,OPTIDXNIFTY04-08-2026PE22650,OPTIDX,-16.74
-511,25-Aug-2026,Stock Options,502,137.25,Put,-6.44,552.29175,146.7,1013,3500,KAYNES,552.29175,SS,3630,2550,OPTSTKKAYNES25-08-2026PE3500,OPTSTK,-50.44
-457,04-Aug-2026,Index Options,1256,413.35,Put,-11.94,4967.1351,469.4,1713,24700,NIFTY,4967.1351,SS,24317.15,17368,OPTIDXNIFTY04-08-2026PE24700,OPTIDX,-26.68
