symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
SMLMAH,EQ,5479.2,913.2,  20.00,20,5479.2,5020.5,5479.2,2719,14.9535,789.43264875
MTARTECH,BE,5453.5,259.5,   5.00,5,5453.5,5256,8714,1390.5,8.23165,446.645213175
RAMCOSYS,EQ,606.75,16.7,   2.83,5,619.55,576.15,967.5,342.1,9.56223,57.871572183000005
AQYLON,EQ,25.3,1.2,   4.98,5,25.3,23.5,224.7,23.5,185.3843,46.75392046
GALLANTT,EQ,587.85,-15.45,  -2.56,5,633.45,582.1,948,496.25,5.65227,34.533674019
MON100,EQ,312.19,-3.17,  -1.01,20,312.19,312.19,342.55,197.81,5.63208,17.582790552000002
FISCHER,EQ,39.09,3.33,   9.31,10,39.33,35.36,124.7,31.05,42.14524,15.935115244
AEROPLANE,EQ,191.65,9.12,   5.00,5,191.65,179,200,117.02,5.30424,9.939615336
MAFANG,EQ,189.09,-2.25,  -1.18,20,189.09,188.52,208.38,149.74,2.3888,4.51674304
OCCLLTD,BE,158.32,7.53,   4.99,5,158.32,149.55,159.81,75.71,2.16494,3.3892135700000003
BGRENERGY,BE,301.9,14.35,   4.99,5,301.9,290.05,490.8,94,0.88635,2.6538205350000004
ONYX,ST,44.9,2.1,   4.91,5,44.9,44.1,53.9,24.2,4.64,2.082896
GATECH,EQ,0.58,0.09,  18.37,20,0.58,0.49,0.93,0.4,351.77923,1.969963688
VMOBILE,SM,78.3,3.7,   4.96,5,78.3,73,155,63.85,1.976,1.5345616
RCDL,SM,33,5.5,  20.00,20,33,27.5,33,16.5,4.35,1.39026
SICALLOG,EQ,117.07,5.57,   5.00,5,117.07,111.5,117.07,60.11,1.01791,1.185661568
FORCAS,ST,209,9.35,   4.68,5,209.6,201,209.6,91.5,0.512,1.0615296
KESORAMIND,BE,11.93,0.56,   4.93,5,11.93,11.55,14.26,4.55,7.91009,0.9413007099999999
MGSL,SM,80.55,13.4,  19.96,20,80.55,70,120,57.2,1.008,0.7768656
PURPLEUTED,ST,351.3,16.7,   4.99,5,351.3,335.6,587.95,244.45,0.2025,0.7011765
AMBAAUTO,SM,87.85,7.95,   9.95,10,87.85,80,137.5,63.6,0.66,0.551364
MONQ50,EQ,140.08,-0.63,  -0.45,20,140.08,140.08,147.24,77.31,0.38138,0.534237104
A2ZINFRA,EQ,14.58,1.32,   9.95,10,14.58,13.37,22.75,12,3.66233,0.519318394
METALIC,ST,91.55,4.35,   4.99,5,91.55,91.55,91.55,81.4,0.512,0.468736
VIPULLTD,BE,12.75,0.06,   0.47,5,13.32,12.51,18.6,7.38,3.38835,0.441502005
GATECHDVR,EQ,0.49,0.05,  11.36,20,0.52,0.43,0.67,0.36,88.8182,0.43520918
MASPTOP50,EQ,76.96,-0.41,  -0.53,20,76.96,76.82,82.78,58.04,0.50977,0.39226801499999997
SMARTEN,ST,54,-1.3,  -2.35,5,58.05,53.3,142.9,42,0.708,0.3910284
FILATFASH,BE,0.19,0.01,   5.56,5,0.19,0.18,0.68,0.14,170.05198,0.30609356400000004
IL&FSENGG,BZ,35.53,1.69,   4.99,5,35.53,35,36,21,0.72337,0.256651676
DAICHI,BE,313.95,14.95,   5.00,5,313.95,307.5,350,229.9,0.08049,0.25185321
MAHKTECH,EQ,23.29,0.13,   0.56,20,23.29,23.29,35.59,21,1.05749,0.246289421
HPTL,SM,314.6,14.95,   4.99,5,314.6,313.95,327.4,174.35,0.066,0.2075172
CTE,EQ,33.96,3.08,   9.97,10,33.96,31.06,59.93,20.51,0.57929,0.19325114399999999
HMT,BZ,61.2,1.8,   3.03,5,62.37,59.05,72.95,41,0.22322,0.137458876
SUNTECH,ST,33,1.2,   3.77,5,33.35,30.3,84.5,28.7,0.336,0.1104096
RNPL,SM,80.15,-1.75,  -2.14,5,85.95,80.15,158,69,0.096,0.0817056
TRU,EQ,4.62,-0.05,  -1.07,5,4.9,4.56,15.72,4.52,1.69375,0.07960625
RSDFIN,EQ,92.29,15.38,  20.00,20,92.29,77,106.9,65.6,0.08794,0.077950016
JFLLIFE,SM,12.95,0.6,   4.86,5,12.95,11.95,15.1,8.55,0.6,0.0768
BOSS,SM,35.9,1.7,   4.97,5,35.9,35.3,49.05,31.75,0.18,0.064494
BOHRAIND,EQ,14.13,-0.37,  -2.55,5,15.22,14.13,35.58,12.02,0.40508,0.060356919999999994
SADBHIN,BE,2.52,0.12,   5.00,5,2.52,2.41,5.02,2.06,2.19736,0.054934
ROLLT,BE,2.36,0.11,   4.89,5,2.36,2.22,3.74,1.02,1.88861,0.044193473999999996
WINSOME,BZ,2.51,0.04,   1.62,2,2.51,2.51,2.63,1.59,1.7584,0.04413584
VLINFRA,ST,28.75,1.35,   4.93,5,28.75,27.4,44.9,18,0.12,0.034188
MANUGRAPH,BE,15.14,0.72,   4.99,5,15.14,15.13,24,9.65,0.18047,0.027305111
THESL,ST,19,0.9,   4.97,5,19,18,43.5,11.4,0.12,0.022404
CRAYONS,SM,27.3,1.3,   5.00,5,27.3,26,64.4,23.6,0.08,0.021624
ARSHIYA,BZ,0.98,0.03,   3.16,5,0.99,0.93,2.89,0.93,1.81719,0.017263305
VCL,EQ,1.02,0.04,   4.08,5,1.02,1,2.66,0.87,1.46133,0.014759432999999999
VIVO,SM,89.5,4.25,   4.99,5,89.5,89.5,90.15,64,0.016,0.01432
ANKITMETAL,BZ,1.53,0.01,   0.66,5,1.59,1.46,2.12,1.29,0.89475,0.013152825
SITINET,BZ,0.31,0.01,   3.33,2,0.31,0.3,0.58,0.28,4.11667,0.01235001
SANWARIA,BZ,0.21,0.01,   5.00,2,0.21,0.2,0.39,0.19,6.02394,0.01204788
SHRENIK,BZ,0.34,0.01,   3.03,5,0.34,0.33,0.65,0.32,2.41601,0.007972833
MEDIORG,SM,25.9,1.2,   4.86,5,25.9,25.9,45,19.1,0.02,0.00518
ORTINGLOBE,BE,14.9,0,   0.00,5,15.64,14.9,21.3,10.66,0.03312,0.004994496
FEL,BZ,0.38,0,   0.00,2,0.39,0.38,0.65,0.34,1.08613,0.004127294
YUDIZ,SM,24.15,1.15,   5.00,5,24.15,24.15,39.3,22.15,0.016,0.003864
MTEDUCARE,BE,1.99,0.09,   4.74,5,1.99,1.82,2.55,1.17,0.1281,0.0024851400000000003
ANSALAPI,BZ,3.27,0.06,   1.87,2,3.27,3.27,5.62,2.51,0.05082,0.001661814
ITTL,ST,69.25,1.35,   1.99,2,69.25,69.25,152.4,67.9,0.0021,0.00145425
BLUECOAST,BE,24.75,0.78,   3.25,5,25.16,23.5,86.31,18.57,0.00176,0.000437184
