symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
CLEDUCATE,BE,42.01,1.8,   4.48,5,42.22,40.15,120.8,35.48,0.82574,0.34515932
RHFL,BZ,2.29,0.1,   4.57,5,2.29,2.1,7.78,1.82,14.68817,0.321670923
PAVNAIND,BE,19.75,0.69,   3.62,5,20.01,18.72,46.96,14.11,1.34348,0.26385947200000004
SILKFLEX,ST,220.5,10.5,   5.00,5,220.5,210.1,229.7,76,0.12,0.261864
ACCURACY,BE,5.46,0.26,   5.00,5,5.46,5.25,9.61,3.4,4.16401,0.225689342
JAINAM,SM,286,1,   0.35,5,299.25,286,322.85,169,0.075,0.2220375
ROLLT,BE,2.32,0.01,   0.43,5,2.42,2.27,2.53,1.02,9.1631,0.21899808999999998
VILINBIO,ST,49.4,-2.45,  -4.73,5,54.4,49.4,54.4,18.95,0.36,0.19026
KRIDHANINF,EQ,3.31,0.15,   4.75,5,3.31,3.16,5.39,1.81,4.67027,0.15365188300000002
KHAITANLTD,BE,144.62,6.88,   4.99,5,144.62,140.5,167.5,84.01,0.10637,0.15319407399999999
MRIL,SM,42.7,2,   4.91,5,42.7,40,82,29.05,0.336,0.136752
SHIGAN,ST,75.05,-0.45,  -0.60,5,79.25,75.05,95,41.2,0.135,0.1057725
AHLWEST,BE,508.75,24.2,   4.99,5,508.75,508.75,508.75,137,0.01961,0.099765875
LCCINFOTEC,EQ,5.33,0.22,   4.31,5,5.36,5.22,6.31,3.64,1.7762,0.09484908
SEMAC,EQ,373,33.9,  10.00,10,373,341.05,568.9,205,0.02384,0.087976752
SAMAY,SM,41.4,1.95,   4.94,5,41.4,41.35,51.3,28.5,0.16,0.066208
DIRL,SM,12.9,0.6,   4.88,5,12.9,12.75,34,8.9,0.48,0.06144
SOTAC,SM,111.3,5.3,   5.00,5,111.3,111.3,152.35,100,0.036,0.040068
AGNI,SM,20.75,0.75,   3.75,5,21,19.6,43.35,13.6,0.15,0.03045
TROM,ST,62.35,0,   0.00,5,65.45,62.35,193.1,42.9,0.042,0.0267582
MPTODAY,SM,46,2,   4.55,5,46.2,46,56.8,31.7,0.04,0.01844
BLUECHIP,EQ,1.86,0.03,   1.64,2,1.86,1.86,5.92,1.8,0.47872,0.008904192
SEYAIND,BE,15.92,0.31,   1.99,2,15.92,15.92,23.99,8.54,0.04389,0.006987288
ABMINTLLTD,BE,39.6,-2.02,  -4.85,5,43.7,39.6,78.21,34,0.01283,0.005605427
TRIDHYA,SM,9.35,0.4,   4.47,5,9.35,9.2,26.4,6.3,0.06,0.005562
GOLDENTOBC,BZ,27,0.11,   0.41,5,28.23,26.5,38.5,20.34,0.01338,0.003597882
HAVISHA,BE,1.61,0.06,   3.87,5,1.62,1.55,3.05,1.03,0.22719,0.0035896019999999995
ANKITMETAL,BZ,1.64,0.07,   4.46,5,1.64,1.57,2.54,1.29,0.08615,0.00139563
883GS2041,GS,119.8,5.7,   5.00,5,119.8,119.8,129.15,111.28,0.00099,0.00118602
LAKPRE,BZ,6.2,0.29,   4.91,5,6.2,5.76,7.64,4.51,0.01691,0.0009757069999999999
ANSALAPI,BZ,4.19,0.08,   1.95,2,4.19,4.12,5.97,2.84,0.02297,0.0009601459999999999
