symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
JSWENERGY,48070,38055,10015,26.32,100077,80187.82488,46358167300,89858.69788,9670.873,520
NIFTY,11238377,9167557,2070820,22.59,408341550,1622087.59738,627522932857636,9290567.20874,7668479.61136,23379
KAYNES,64893,54577,10316,18.9,87023,80845.4869,29334439935,89455.68625,8610.19935,4068
DIXON,147625,127869,19756,15.45,158462,123091.91849,73879512539,143946.39389,20854.47539,10120
DRREDDY,73560,65269,8291,12.7,67912,72867.19087,48275390556,82752.34643,9885.15556,1267
ONGC,89680,79678,10002,12.55,244429,119511.74407,155398065165,144846.78322,25335.03915,294
TATAPOWER,81769,73809,7960,10.78,78034,52048.47935,44782713659,60195.16094,8146.68159,419
NIFTYNXT50,1237,1121,116,10.35,647,5830.06239,573453050,5858.96789,28.9055,68586
ADANIENSOL,54621,49499,5122,10.35,38782,75981.61057,28124694591,83715.31649,7733.70591,1290
WIPRO,192049,175191,16858,9.62,114005,118442.277,55618985640,125814.1584,7371.8814,190
ANGELONE,25512,23367,2145,9.18,28935,39000.697,19187732975,42831.15175,3830.45475,300
MFSL,32415,29802,2613,8.77,16644,14216.36604,9851725516,15689.7812,1473.41516,1665
HINDPETRO,37541,34597,2944,8.51,26716,37229.52759,17004843945,41780.89329,4551.3657,370
NTPC,136754,126865,9889,7.79,83752,42881.8608,46770611280,48014.8236,5132.9628,392
HINDZINC,59402,55185,4217,7.64,101856,86334.50887,74296325300,101739.75938,15405.2505,643
PRESTIGE,18926,17598,1328,7.55,11828,11876.98239,6629106375,12872.68614,995.70375,1375
MUTHOOTFIN,24706,22981,1725,7.51,12850,19398.63557,10444397133,21699.90691,2301.27133,3348
ICICIGI,21175,19739,1436,7.27,8522,11273.08442,3924943389,11627.36331,354.27889,1790
VOLTAS,62853,58618,4235,7.22,41036,38905.67587,17273111212,42719.538,3813.86212,1274
HYUNDAI,54999,51311,3688,7.19,32392,61191.57607,10876659714,63496.43322,2304.85714,1876
UPL,38003,35465,2538,7.16,49456,47598.92373,39807257180,53755.15729,6156.23355,627
ZYDUSLIFE,19378,18094,1284,7.1,13054,15056.11863,9957260817,16685.8668,1629.74817,928
TCS,413951,387163,26788,6.92,306736,115297.17505,116773048974,132512.77479,17215.59974,2303
INDHOTEL,42341,39707,2634,6.63,68662,61771.7622,39967104620,68811.0084,7039.2462,635
KPITTECH,49619,46536,3083,6.62,47042,21232.76152,12437647635,23771.08787,2538.32635,709
MANAPPURAM,25847,24289,1558,6.41,13709,25336.2228,10089358290,26904.9057,1568.6829,292
NHPC,32073,30180,1893,6.27,13165,11831.32004,5727277609,12581.14013,749.82009,76
GODREJPROP,47542,44739,2803,6.27,26540,22683.53879,11207189182,24554.35061,1870.81182,1714
LTF,34322,32320,2002,6.19,18854,30608.47462,9455103877,32108.4009,1499.92627,281
