type,symbol,instrument,expiryDate,optionType,strikePrice,ltp,prevClose,pChange,latestOI,prevOI,changeInOI,volume,turnover,premTurnover,underlyingValue,identifier,instrumentType,pChangeInOI
SR,NIFTY,Index Options,12-May-2026,Put,23500,120.5,10.45,1053.11,60888,158527,-97639,30858738,589710.48318,589710.48318,23379.55,OPTIDXNIFTY12-05-2026PE23500,OPTIDX,-61.59
SR,NIFTY,Index Options,12-May-2026,Put,23800,421.95,73.7,472.52,13109,99830,-86721,2192569,253366.69593,253366.69593,23379.55,OPTIDXNIFTY12-05-2026PE23800,OPTIDX,-86.87
SR,NIFTY,Index Options,12-May-2026,Put,23700,319.05,40.4,689.73,22580,76271,-53691,7431383,499994.59531,499994.59531,23379.55,OPTIDXNIFTY12-05-2026PE23700,OPTIDX,-70.4
SR,NIFTY,Index Options,12-May-2026,Put,23900,520.9,118.75,338.65,24859,74298,-49439,500452,86121.53355,86121.53355,23379.55,OPTIDXNIFTY12-05-2026PE23900,OPTIDX,-66.54
SR,NIFTY,Index Options,12-May-2026,Put,23600,220.45,20.8,959.86,51188,99034,-47846,18138230,686051.3424,686051.3424,23379.55,OPTIDXNIFTY12-05-2026PE23600,OPTIDX,-48.31
SR,NIFTY,Index Options,12-May-2026,Put,23850,470.8,94.05,400.58,8849,53032,-44183,553001,76131.64767,76131.64767,23379.55,OPTIDXNIFTY12-05-2026PE23850,OPTIDX,-83.31
SR,NIFTY,Index Options,12-May-2026,Put,24000,621.85,183.35,239.16,15901,49488,-33587,241351,58903.03898,58903.03898,23379.55,OPTIDXNIFTY12-05-2026PE24000,OPTIDX,-67.87
SR,NIFTY,Index Options,12-May-2026,Put,23750,370.45,55.05,572.93,14358,41337,-26979,2473484,213012.73185,213012.73185,23379.55,OPTIDXNIFTY12-05-2026PE23750,OPTIDX,-65.27
SR,NIFTY,Index Options,12-May-2026,Put,24300,921.05,447.75,105.71,8649,26841,-18192,50454,23802.35562,23802.35562,23379.55,OPTIDXNIFTY12-05-2026PE24300,OPTIDX,-67.78
SR,NIFTY,Index Options,12-May-2026,Put,24200,821.1,353.1,132.54,12917,30263,-17346,46959,18509.0542,18509.0542,23379.55,OPTIDXNIFTY12-05-2026PE24200,OPTIDX,-57.32
SR,NIFTY,Index Options,12-May-2026,Put,23950,570.6,147.6,286.59,18301,32177,-13876,102049,20908.46243,20908.46243,23379.55,OPTIDXNIFTY12-05-2026PE23950,OPTIDX,-43.12
SR,NIFTY,Index Options,12-May-2026,Put,24100,721.3,260.2,177.21,8385,21204,-12819,45284,13973.19331,13973.19331,23379.55,OPTIDXNIFTY12-05-2026PE24100,OPTIDX,-60.46
SR,NIFTY,Index Options,12-May-2026,Put,23650,270.45,29.25,824.62,33420,46122,-12702,9257193,465368.3493,465368.3493,23379.55,OPTIDXNIFTY12-05-2026PE23650,OPTIDX,-27.54
SR,NIFTY,Index Options,12-May-2026,Put,23550,170.45,14.7,1059.52,26788,39129,-12341,16995309,481205.17902,481205.17902,23379.55,OPTIDXNIFTY12-05-2026PE23550,OPTIDX,-31.54
SR,NIFTY,Index Options,26-May-2026,Put,24000,662.7,404.45,63.85,64306,72893,-8587,51367,18889.90604,18889.90604,23379.55,OPTIDXNIFTY26-05-2026PE24000,OPTIDX,-11.78
SR,NIFTY,Index Options,12-May-2026,Put,24250,871,399.15,118.21,5989,14474,-8485,16074,6707.78468,6707.78468,23379.55,OPTIDXNIFTY12-05-2026PE24250,OPTIDX,-58.62
SR,NIFTY,Index Options,19-May-2026,Put,23900,514.05,266.45,92.93,12169,18316,-6147,42936,10935.62745,10935.62745,23379.55,OPTIDXNIFTY19-05-2026PE23900,OPTIDX,-33.56
SR,NIFTY,Index Options,12-May-2026,Put,24400,1022.6,546.5,87.12,4381,9124,-4743,17240,9092.77252,9092.77252,23379.55,OPTIDXNIFTY12-05-2026PE24400,OPTIDX,-51.98
SR,NIFTY,Index Options,12-May-2026,Put,24050,671,220.25,204.65,5602,10256,-4654,24655,6721.3598,6721.3598,23379.55,OPTIDXNIFTY12-05-2026PE24050,OPTIDX,-45.38
SR,NIFTY,Index Options,12-May-2026,Put,24150,771.95,306.25,152.07,5115,8990,-3875,14818,5275.28209,5275.28209,23379.55,OPTIDXNIFTY12-05-2026PE24150,OPTIDX,-43.1
SR,NIFTY,Index Options,12-May-2026,Put,24500,1122.55,642.55,74.7,5947,9814,-3867,11225,6749.3231,6749.3231,23379.55,OPTIDXNIFTY12-05-2026PE24500,OPTIDX,-39.4
SR,NIFTY,Index Options,30-Jun-2026,Put,22500,237,157.6,50.38,26684,30544,-3860,22304,3059.71848,3059.71848,23379.55,OPTIDXNIFTY30-06-2026PE22500,OPTIDX,-12.64
SR,NIFTY,Index Options,26-May-2026,Put,22800,119.75,62.55,91.45,15275,18832,-3557,29370,1962.12159,1962.12159,23379.55,OPTIDXNIFTY26-05-2026PE22800,OPTIDX,-18.89
SR,NIFTY,Index Options,26-May-2026,Put,24200,813,522.35,55.64,25848,28784,-2936,10174,4850.90724,4850.90724,23379.55,OPTIDXNIFTY26-05-2026PE24200,OPTIDX,-10.2
SR,BANKNIFTY,Index Options,26-May-2026,Put,55000,1634.55,1150.7,42.05,17151,20065,-2914,28371,12684.4755,12684.4755,53555.2,OPTIDXBANKNIFTY26-05-2026PE55000,OPTIDX,-14.52
