type,symbol,instrument,expiryDate,optionType,strikePrice,ltp,prevClose,pChange,latestOI,prevOI,changeInOI,volume,turnover,premTurnover,underlyingValue,identifier,instrumentType,pChangeInOI
RR,NIFTY,Index Options,12-May-2026,Put,23400,20.3,5,306,177021,83435,93586,31740157,187536.71763,187536.71763,23379.55,OPTIDXNIFTY12-05-2026PE23400,OPTIDX,112.17
RR,NIFTY,Index Options,12-May-2026,Put,23450,70.15,7.15,881.12,85702,34541,51161,29656433,330980.62049,330980.62049,23379.55,OPTIDXNIFTY12-05-2026PE23450,OPTIDX,148.12
RR,NIFTY,Index Options,19-May-2026,Put,23000,81,34.7,133.43,67554,31957,35597,320938,14037.34671,14037.34671,23379.55,OPTIDXNIFTY19-05-2026PE23000,OPTIDX,111.39
RR,NIFTY,Index Options,19-May-2026,Put,22800,48.05,20.55,133.82,47738,13808,33930,154065,4175.93182,4175.93182,23379.55,OPTIDXNIFTY19-05-2026PE22800,OPTIDX,245.73
RR,NIFTY,Index Options,19-May-2026,Put,22000,8.45,6.3,34.13,62873,34616,28257,178101,931.91348,931.91348,23379.55,OPTIDXNIFTY19-05-2026PE22000,OPTIDX,81.63
RR,NIFTY,Index Options,19-May-2026,Put,23500,256.05,114.05,124.51,46638,22967,23671,373329,52286.77975,52286.77975,23379.55,OPTIDXNIFTY19-05-2026PE23500,OPTIDX,103.07
RR,NIFTY,Index Options,19-May-2026,Put,23400,210.95,90.7,132.58,39685,20030,19655,208087,25140.13494,25140.13494,23379.55,OPTIDXNIFTY19-05-2026PE23400,OPTIDX,98.13
RR,NIFTY,Index Options,19-May-2026,Put,22500,23.45,11.05,112.22,58958,41699,17259,168604,2015.40791,2015.40791,23379.55,OPTIDXNIFTY19-05-2026PE22500,OPTIDX,41.39
RR,NIFTY,Index Options,19-May-2026,Put,23600,312.8,143.45,118.06,25715,9369,16346,278031,44173.42626,44173.42626,23379.55,OPTIDXNIFTY19-05-2026PE23600,OPTIDX,174.47
RR,NIFTY,Index Options,19-May-2026,Put,23300,168,71.9,133.66,36258,20808,15450,174178,15407.52461,15407.52461,23379.55,OPTIDXNIFTY19-05-2026PE23300,OPTIDX,74.25
RR,NIFTY,Index Options,19-May-2026,Put,23200,132.45,56.5,134.42,29467,16001,13466,150747,10714.71989,10714.71989,23379.55,OPTIDXNIFTY19-05-2026PE23200,OPTIDX,84.16
RR,NIFTY,Index Options,19-May-2026,Put,23100,105,44.6,135.43,24338,10936,13402,106901,6032.04927,6032.04927,23379.55,OPTIDXNIFTY19-05-2026PE23100,OPTIDX,122.55
RR,NIFTY,Index Options,19-May-2026,Put,22900,63.15,26.35,139.66,21600,8572,13028,87038,3018.82599,3018.82599,23379.55,OPTIDXNIFTY19-05-2026PE22900,OPTIDX,151.98
RR,NIFTY,Index Options,19-May-2026,Put,21400,4.1,3.7,10.81,29920,18183,11737,54890,143.07078,143.07078,23379.55,OPTIDXNIFTY19-05-2026PE21400,OPTIDX,64.55
RR,NIFTY,Index Options,19-May-2026,Put,21500,4.5,4.05,11.11,34350,23019,11331,69278,200.38661,200.38661,23379.55,OPTIDXNIFTY19-05-2026PE21500,OPTIDX,49.22
RR,NIFTY,Index Options,19-May-2026,Put,21800,6.1,5.2,17.31,15199,4421,10778,43433,167.69481,167.69481,23379.55,OPTIDXNIFTY19-05-2026PE21800,OPTIDX,243.79
RR,NIFTY,Index Options,19-May-2026,Put,22700,38.95,16.4,137.5,19917,10426,9491,85197,1657.46503,1657.46503,23379.55,OPTIDXNIFTY19-05-2026PE22700,OPTIDX,91.03
RR,NIFTY,Index Options,26-May-2026,Put,23600,408.1,234.45,74.07,16636,7539,9097,46823,10605.36267,10605.36267,23379.55,OPTIDXNIFTY26-05-2026PE23600,OPTIDX,120.67
RR,NIFTY,Index Options,19-May-2026,Put,22600,28.35,13.35,112.36,16171,7362,8809,75018,1106.40297,1106.40297,23379.55,OPTIDXNIFTY19-05-2026PE22600,OPTIDX,119.65
RR,NIFTY,Index Options,19-May-2026,Put,22400,17.5,9.25,89.19,14988,6363,8625,66142,597.59297,597.59297,23379.55,OPTIDXNIFTY19-05-2026PE22400,OPTIDX,135.55
RR,NIFTY,Index Options,26-May-2026,Put,23000,168,89.6,87.5,70747,62132,8615,124464,11284.96418,11284.96418,23379.55,OPTIDXNIFTY26-05-2026PE23000,OPTIDX,13.87
RR,NIFTY,Index Options,19-May-2026,Put,23350,185.85,80.95,129.59,10423,2609,7814,57576,6362.89648,6362.89648,23379.55,OPTIDXNIFTY19-05-2026PE23350,OPTIDX,299.5
RR,NIFTY,Index Options,19-May-2026,Put,24300,855.4,521.45,64.04,15241,7446,7795,18340,8854.44196,8854.44196,23379.55,OPTIDXNIFTY19-05-2026PE24300,OPTIDX,104.69
RR,NIFTY,Index Options,19-May-2026,Put,22300,13.75,8.2,67.68,13426,5917,7509,60654,463.24492,463.24492,23379.55,OPTIDXNIFTY19-05-2026PE22300,OPTIDX,126.91
RR,NIFTY,Index Options,30-Jun-2026,Put,22000,148.35,99.9,48.5,33450,26191,7258,30619,2601.43616,2601.43616,23379.55,OPTIDXNIFTY30-06-2026PE22000,OPTIDX,27.71
