symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
ATHERENERG,15621,5590,10031,179.45,91084,51322.81567,51207140043,69528.14111,18205.32543,1616
SAGILITY,8851,7037,1814,25.78,17622,18929.3016,8211571920,21331.3008,2401.9992,46
OFSS,24205,19903,4302,21.61,46475,53973.50731,53213580148,67981.50879,14008.00148,12190
FINNIFTY,5636,4651,985,21.18,14491,1031.35929,23015387975,3158.83904,2127.47975,26286
HAVELLS,22432,19204,3228,16.81,22564,37473.83955,10190545035,39100.8899,1627.05035,1222
BDL,37902,32451,5451,16.8,36616,31128.70828,17881678148,34975.70977,3847.00148,1306
PERSISTENT,41119,35320,5799,16.42,94071,59456.80932,64233546398,74425.64831,14968.83898,5875
COFORGE,49736,43067,6669,15.49,110715,100503.68354,96508179696,126852.1955,26348.51196,2014
MIDCPNIFTY,69364,60122,9242,15.37,82228,16344.59496,147242696140,29255.44636,12910.8514,14966
TVSMOTOR,67428,58895,8533,14.49,145067,139309.58706,96644619986,155888.94942,16579.36236,4304
LTM,36155,32317,3838,11.88,87305,46383.34186,58283153499,62002.85185,15619.50999,4675
SUPREMEIND,18378,16468,1910,11.6,21727,15358.05475,12921095626,18461.29852,3103.24376,3636
DIVISLAB,62161,55946,6215,11.11,78915,70360.8504,66369751238,80431.66278,10070.81238,9239
ICICIGI,26904,24315,2589,10.65,10967,8584.77353,4889506888,9257.25242,672.47888,1562
COALINDIA,111629,101021,10608,10.5,64541,48399.75733,30870720553,52156.67787,3756.92053,401
SONACOMS,17859,16201,1658,10.23,9704,15802.67395,8470478283,17265.76678,1463.09283,815
ALKEM,15171,13912,1259,9.05,6980,12015.17012,3553742011,12519.15273,503.98261,5355
BANKINDIA,25937,23818,2119,8.9,6601,7108.8056,4549804428,7446.14988,337.34428,144
TECHM,43708,40206,3502,8.71,46293,48651.70146,41626816032,56202.26178,7550.56032,1640
NIFTY,8727129,8062281,664848,8.25,88080134,614876.92109,138737626553609,4105115.00469,3490238.08359,24175
TATASTEEL,152112,140816,11296,8.02,68267,59457.156,30152783127,64594.86852,5137.71252,186
SHREECEM,17741,16544,1197,7.24,7438,10658.96951,3580572900,11116.32351,457.354,24000
MARUTI,91203,85216,5987,7.03,60465,25271.08745,39144122189,30003.60934,4732.52189,13376
PRESTIGE,17760,16611,1149,6.92,4613,7190.42494,2731098501,7611.74995,421.32501,1588
INDHOTEL,35292,33019,2273,6.88,10632,19568.1633,5733032320,20401.0865,832.9232,706
ANGELONE,24790,23278,1512,6.5,11247,24846.4415,6047524700,26288.3135,1441.872,294
PIIND,33540,31508,2032,6.45,12285,9116.69524,4561722863,9850.88637,734.19113,2420
MPHASIS,20892,19650,1242,6.32,12779,19692.69896,6958207806,21540.07702,1847.37806,2455
NIFTYFPI,34,32,2,6.25,8,139.502,0,139.502,0,1574
UNIONBANK,35989,33881,2108,6.22,7100,6883.46451,5431456957,7579.97721,696.5127,186
HINDZINC,58065,54706,3359,6.14,44208,42656.901,30442536054,49196.92904,6540.02804,622
INDIGO,67396,63506,3890,6.13,23023,26213.84049,15725338953,28965.43002,2751.58953,5166
BLUESTARCO,24260,22868,1392,6.09,4420,5754.52059,1610349624,6011.14683,256.62624,1480
ADANIPOWER,75047,70753,4294,6.07,33057,40323.96436,22088088001,44150.56687,3826.60251,212
NATIONALUM,37474,35337,2137,6.05,10925,8958.31762,7562696681,10129.40943,1171.09181,394
CONCOR,25014,23612,1402,5.94,27135,17542.397,16277576625,21083.47575,3541.07875,516
VOLTAS,50891,48059,2832,5.89,14310,10430.80935,5694715387,11423.08822,992.27887,1200
KPITTECH,26431,24980,1451,5.81,61605,30298.4049,27230498153,36604.39893,6305.99403,609
BAJAJ-AUTO,41877,39659,2218,5.59,61604,42369.12872,52081764735,50373.07607,8003.94735,11910
360ONE,12168,11535,633,5.49,3611,4950.4962,1750529640,5284.2926,333.7964,1200
SOLARINDS,32191,30543,1648,5.4,23228,23696.48974,22312999658,27613.23633,3916.74658,20400
BHARTIARTL,186530,177002,9528,5.38,70262,98411.65087,54455495281,105011.33868,6599.68781,1882
OBEROIRLTY,20693,19637,1056,5.38,6127,5227.96683,3629067155,5990.83838,762.87155,1870
AUROPHARMA,26354,25033,1321,5.28,12913,16716.59935,10265927116,18555.92051,1839.32116,1645
HYUNDAI,19198,18243,955,5.23,8279,16239.95505,3588355210,16925.43215,685.4771,2267
NHPC,29794,28318,1476,5.21,7589,8634.01419,3164655673,9067.84292,433.82873,74
SHRIRAMFIN,52985,50373,2612,5.19,17131,29104.69402,13151355879,31284.81782,2180.12379,1086
SBILIFE,35160,33487,1673,5,10264,15253.4232,5415320006,15946.24826,692.82506,1761
IDFCFIRSTB,60555,57703,2852,4.94,13136,13911.17182,9224423981,15079.17813,1168.00631,83
APLAPOLLO,34384,32767,1617,4.93,27244,36411.86391,18167808907,40038.86299,3626.99907,2265
PFC,108756,103948,4808,4.63,20907,20624.60075,7923086002,21837.19577,1212.59502,352
VEDL,102614,98200,4414,4.49,63319,28689.97655,18854668370,33317.50525,4627.5287,287
PAYTM,47457,45420,2037,4.48,34617,62390.92762,37334054531,70149.20794,7758.28031,1650
MAHABANK,4632,4440,192,4.32,1865,3141.0041,733539235,3266.85645,125.85235,83
LICI,58914,56483,2431,4.3,25895,31471.54752,12283948936,33513.36688,2041.81936,422
LUPIN,33795,32409,1386,4.28,9073,11672.61327,7474297469,12580.93296,908.31969,2171
KEI,17307,16598,709,4.27,7344,14278.58673,5777381631,15269.10304,990.51631,5570
BANKNIFTY,907017,870605,36412,4.18,1524963,207177.93381,2650710010589,430982.2997,223804.36589,57496
M&M,95357,91543,3814,4.17,45732,53424.4915,25927796774,57353.15924,3928.66774,3334
RELIANCE,492692,473623,19069,4.03,151017,100775.8868,90336935510,111696.7919,10920.9051,1287
LAURUSLABS,35480,34115,1365,4,21582,62675.52418,29304194006,67700.06424,5024.54006,1938
CROMPTON,47273,45470,1803,3.97,25672,21090.49939,11387675509,23327.10698,2236.60759,233
RECLTD,57807,55617,2190,3.94,13520,15281.24125,5468090071,16126.27947,845.03821,316
ONGC,59642,57399,2243,3.91,16639,11273.18535,7789915102,12206.24887,933.06352,232
ASHOKLEY,47115,45360,1755,3.87,13417,23124.766,9957214000,24979.281,1854.515,175
PIDILITIND,14034,13515,519,3.84,4682,8336.65365,3069756640,8694.32005,357.6664,1629
ITC,187839,181135,6704,3.7,51919,23087.02722,22273367394,25425.42929,2338.40206,266
VBL,89582,86505,3077,3.56,27690,25903.58442,12786756312,27859.67004,1956.08562,414
JIOFIN,160589,155137,5452,3.51,27306,21459.44189,13935840209,23523.91148,2064.46959,238
ZYDUSLIFE,18106,17506,600,3.43,12150,21459.9231,11084064822,23323.44132,1863.51822,1191
PREMIERENE,26903,26020,883,3.39,44340,44957.07307,25352609873,50427.3118,5470.23873,1013
GODFRYPHLP,7623,7373,250,3.39,3155,2890.72693,1684863529,3126.47472,235.74779,2123
COLPAL,39344,38058,1286,3.38,6719,6270.57521,2851944768,6629.7479,359.17268,1826
YESBANK,51058,49391,1667,3.38,7608,13380.23075,4104086620,13924.54295,544.3122,22
CUMMINSIND,35757,34597,1160,3.35,8316,13521.43742,7442146216,14556.09958,1034.66216,5193
DABUR,42898,41510,1388,3.34,9169,8932.83475,3661265950,9341.68175,408.847,386
RVNL,38077,36848,1229,3.34,7757,4495.26057,2917446493,5016.67801,521.41743,214
HINDPETRO,29309,28366,943,3.32,7935,13550.52402,4725878681,14383.3812,832.85718,364
UNITDSPR,25926,25099,827,3.29,5444,10602.90072,2316828728,10930.468,327.56728,1510
ADANIPORTS,66253,64158,2095,3.27,26673,34406.80246,18795157185,37388.24431,2981.44185,1707
NAUKRI,30230,29276,954,3.26,24336,31415.14403,15573593282,34660.49686,3245.35282,1354
TCS,224489,217413,7076,3.25,214803,99436.15577,105628349787,120075.29865,20639.14287,2342
BAJFINANCE,122329,118486,3843,3.24,31587,32711.40195,22653669652,36054.99847,3343.59652,1079
OIL,12064,11692,372,3.18,8723,11813.34154,4840779118,12813.42272,1000.08118,482
MANKIND,16989,16473,516,3.13,3537,4271.6316,1769282590,4521.8575,250.2259,2382
HAL,71142,68985,2157,3.13,22967,23808.60133,14933784507,26239.2964,2430.69507,4861
HINDUNILVR,102785,99675,3110,3.12,20322,17629.22472,10785762111,18853.52583,1224.30111,2010
GAIL,33768,32747,1021,3.12,6294,12922.98051,2640877198,13271.46874,348.48823,171
HCLTECH,84565,82015,2550,3.11,61255,49655.1576,28428760180,55331.7594,5676.6018,1316
NIFTYNXT50,732,710,22,3.1,117,1280.81355,90830081,1294.73937,13.92581,74159
WAAREEENER,57342,55658,1684,3.03,21002,13672.43472,8617114751,15428.21973,1755.78501,2640
RADICO,9411,9139,272,2.98,1580,3339.65491,774944394,3466.99885,127.34394,4605
PAGEIND,18472,17942,530,2.95,6163,4946.48551,4117783881,5559.02432,612.53881,35985
BEL,119692,116271,3421,2.94,28937,30984.459,14265591637,33238.26037,2253.80137,411
HINDALCO,96128,93384,2744,2.94,23253,19246.26522,15246492828,21375.9735,2129.70828,1037
