type,symbol,instrument,expiryDate,optionType,strikePrice,ltp,prevClose,pChange,latestOI,prevOI,changeInOI,volume,turnover,premTurnover,underlyingValue,identifier,instrumentType,pChangeInOI
RS,NIFTY,Index Options,12-May-2026,Call,24000,36.1,282.4,-87.22,214403,32757,181646,8468698,456611.02441,456611.02441,23815.85,OPTIDXNIFTY12-05-2026CE24000,OPTIDX,554.53
RS,NIFTY,Index Options,12-May-2026,Call,23900,68.05,359.25,-81.06,135452,6427,129025,6123048,501358.23176,501358.23176,23815.85,OPTIDXNIFTY12-05-2026CE23900,OPTIDX,2007.55
RS,NIFTY,Index Options,12-May-2026,Call,25000,1.9,6.25,-69.6,235012,138256,96756,1719513,2078.89121,2078.89121,23815.85,OPTIDXNIFTY12-05-2026CE25000,OPTIDX,69.98
RS,NIFTY,Index Options,12-May-2026,Call,23950,50.5,319.75,-84.21,88149,3163,84986,5228907,357280.75749,357280.75749,23815.85,OPTIDXNIFTY12-05-2026CE23950,OPTIDX,2686.88
RS,NIFTY,Index Options,12-May-2026,Call,24100,19.3,213.5,-90.96,110543,25839,84704,4130769,131914.04263,131914.04263,23815.85,OPTIDXNIFTY12-05-2026CE24100,OPTIDX,327.81
RS,NIFTY,Index Options,12-May-2026,Call,24050,26.8,247.35,-89.17,66061,5665,60396,3028683,126977.53477,126977.53477,23815.85,OPTIDXNIFTY12-05-2026CE24050,OPTIDX,1066.13
RS,NIFTY,Index Options,12-May-2026,Call,24200,11.65,155.5,-92.51,171947,111784,60163,4046922,75679.46486,75679.46486,23815.85,OPTIDXNIFTY12-05-2026CE24200,OPTIDX,53.82
RS,NIFTY,Index Options,12-May-2026,Call,24500,5.35,48.75,-89.03,208688,152026,56662,2246523,10104.86045,10104.86045,23815.85,OPTIDXNIFTY12-05-2026CE24500,OPTIDX,37.27
RS,NIFTY,Index Options,12-May-2026,Call,24700,3.4,20.1,-83.08,125360,76202,49158,1313183,2876.52736,2876.52736,23815.85,OPTIDXNIFTY12-05-2026CE24700,OPTIDX,64.51
RS,NIFTY,Index Options,12-May-2026,Call,23850,92.6,402.3,-76.98,49451,989,48462,2042544,195895.28868,195895.28868,23815.85,OPTIDXNIFTY12-05-2026CE23850,OPTIDX,4900.1
RS,NIFTY,Index Options,12-May-2026,Call,24600,4.2,31.45,-86.65,125737,84996,40741,1452413,4437.12171,4437.12171,23815.85,OPTIDXNIFTY12-05-2026CE24600,OPTIDX,47.93
RS,NIFTY,Index Options,12-May-2026,Call,23800,120.8,445.05,-72.86,47125,6633,40492,1869307,220276.33291,220276.33291,23815.85,OPTIDXNIFTY12-05-2026CE23800,OPTIDX,610.46
RS,NIFTY,Index Options,12-May-2026,Call,24300,8.45,109.6,-92.29,137904,98038,39866,2777906,29991.66212,29991.66212,23815.85,OPTIDXNIFTY12-05-2026CE24300,OPTIDX,40.66
RS,NIFTY,Index Options,12-May-2026,Call,24150,15,183.55,-91.83,67016,27437,39579,2208914,53813.56286,53813.56286,23815.85,OPTIDXNIFTY12-05-2026CE24150,OPTIDX,144.25
RS,NIFTY,Index Options,19-May-2026,Call,26000,2.05,2.75,-25.45,59538,20258,39280,100207,126.36102,126.36102,23815.85,OPTIDXNIFTY19-05-2026CE26000,OPTIDX,193.9
RS,NIFTY,Index Options,12-May-2026,Call,24350,7.35,90.55,-91.88,73172,38520,34652,1509675,12884.32128,12884.32128,23815.85,OPTIDXNIFTY12-05-2026CE24350,OPTIDX,89.96
RS,NIFTY,Index Options,12-May-2026,Call,24400,6.45,74.1,-91.3,135906,105053,30853,2068552,13996.8571,13996.8571,23815.85,OPTIDXNIFTY12-05-2026CE24400,OPTIDX,29.37
RS,NIFTY,Index Options,12-May-2026,Call,24800,2.7,13.05,-79.31,113903,84752,29151,1561700,2700.1793,2700.1793,23815.85,OPTIDXNIFTY12-05-2026CE24800,OPTIDX,34.4
RS,NIFTY,Index Options,12-May-2026,Call,24750,3.2,16.35,-80.43,59655,31083,28572,879527,1680.77609,1680.77609,23815.85,OPTIDXNIFTY12-05-2026CE24750,OPTIDX,91.92
RS,NIFTY,Index Options,19-May-2026,Call,24000,183.55,395.25,-53.56,33029,8063,24966,179963,26745.3812,26745.3812,23815.85,OPTIDXNIFTY19-05-2026CE24000,OPTIDX,309.64
RS,NIFTY,Index Options,12-May-2026,Call,24450,5.75,60.3,-90.46,64190,40130,24060,1148677,6219.51161,6219.51161,23815.85,OPTIDXNIFTY12-05-2026CE24450,OPTIDX,59.96
RS,NIFTY,Index Options,12-May-2026,Call,24550,4.7,39.15,-87.99,55330,34303,21027,789028,2887.44796,2887.44796,23815.85,OPTIDXNIFTY12-05-2026CE24550,OPTIDX,61.3
RS,NIFTY,Index Options,12-May-2026,Call,24250,9.7,131.6,-92.63,67665,47205,20460,1866204,26456.241,26456.241,23815.85,OPTIDXNIFTY12-05-2026CE24250,OPTIDX,43.34
RS,NIFTY,Index Options,26-May-2026,Call,24000,281,482.75,-41.79,72554,52676,19878,121955,25719.39483,25719.39483,23815.85,OPTIDXNIFTY26-05-2026CE24000,OPTIDX,37.74
RS,NIFTY,Index Options,19-May-2026,Call,24500,51.15,144.75,-64.66,37294,17916,19378,125069,5399.60393,5399.60393,23815.85,OPTIDXNIFTY19-05-2026CE24500,OPTIDX,108.16
