type,symbol,instrument,expiryDate,optionType,strikePrice,ltp,prevClose,pChange,latestOI,prevOI,changeInOI,volume,turnover,premTurnover,underlyingValue,identifier,instrumentType,pChangeInOI
SS,NIFTY,Index Options,12-May-2026,Call,25500,1,1.65,-39.39,129373,178822,-49449,839270,529.15973,529.15973,23815.85,OPTIDXNIFTY12-05-2026CE25500,OPTIDX,-27.65
SS,NIFTY,Index Options,12-May-2026,Call,25600,0.7,1.2,-41.67,31918,81068,-49150,262231,136.36012,136.36012,23815.85,OPTIDXNIFTY12-05-2026CE25600,OPTIDX,-60.63
SS,NIFTY,Index Options,12-May-2026,Call,26000,0.55,0.75,-26.67,58101,96235,-38134,181346,71.90368,71.90368,23815.85,OPTIDXNIFTY12-05-2026CE26000,OPTIDX,-39.63
SS,NIFTY,Index Options,12-May-2026,Call,25700,0.75,1.1,-31.82,23593,57449,-33856,164616,78.11029,78.11029,23815.85,OPTIDXNIFTY12-05-2026CE25700,OPTIDX,-58.93
SS,NIFTY,Index Options,12-May-2026,Call,25200,1.3,3.35,-61.19,73739,101002,-27263,598536,544.66776,544.66776,23815.85,OPTIDXNIFTY12-05-2026CE25200,OPTIDX,-26.99
SS,NIFTY,Index Options,12-May-2026,Put,22900,0.75,1.5,-50,38326,59783,-21457,585504,456.69312,456.69312,23815.85,OPTIDXNIFTY12-05-2026PE22900,OPTIDX,-35.89
SS,NIFTY,Index Options,12-May-2026,Call,25800,0.55,0.9,-38.89,20138,41308,-21170,148021,62.53887,62.53887,23815.85,OPTIDXNIFTY12-05-2026CE25800,OPTIDX,-51.25
SS,NIFTY,Index Options,12-May-2026,Call,25400,1.05,2.1,-50,53950,74407,-20457,256341,181.61759,181.61759,23815.85,OPTIDXNIFTY12-05-2026CE25400,OPTIDX,-27.49
SS,NIFTY,Index Options,12-May-2026,Put,21500,0.3,0.5,-40,14727,34923,-20196,61611,15.21791,15.21791,23815.85,OPTIDXNIFTY12-05-2026PE21500,OPTIDX,-57.83
SS,NIFTY,Index Options,12-May-2026,Call,25300,1.15,2.7,-57.41,47697,67589,-19892,347727,273.48728,273.48728,23815.85,OPTIDXNIFTY12-05-2026CE25300,OPTIDX,-29.43
SS,NIFTY,Index Options,12-May-2026,Call,26500,0.35,0.5,-30,16838,29901,-13063,101329,27.00417,27.00417,23815.85,OPTIDXNIFTY12-05-2026CE26500,OPTIDX,-43.69
SS,NIFTY,Index Options,12-May-2026,Call,24950,2.1,7.35,-71.43,18312,31092,-12780,478836,656.72357,656.72357,23815.85,OPTIDXNIFTY12-05-2026CE24950,OPTIDX,-41.1
SS,NIFTY,Index Options,26-May-2026,Call,25000,34.5,76.6,-54.96,82021,94594,-12573,138642,3917.39903,3917.39903,23815.85,OPTIDXNIFTY26-05-2026CE25000,OPTIDX,-13.29
SS,NIFTY,Index Options,12-May-2026,Call,25550,0.8,1.35,-40.74,15093,27636,-12543,79276,45.34587,45.34587,23815.85,OPTIDXNIFTY12-05-2026CE25550,OPTIDX,-45.39
SS,NIFTY,Index Options,12-May-2026,Put,21200,0.25,0.4,-37.5,53755,65802,-12047,32709,7.01608,7.01608,23815.85,OPTIDXNIFTY12-05-2026PE21200,OPTIDX,-18.31
SS,NIFTY,Index Options,12-May-2026,Call,25050,1.85,5.25,-64.76,16029,25956,-9927,323449,372.12807,372.12807,23815.85,OPTIDXNIFTY12-05-2026CE25050,OPTIDX,-38.25
SS,NIFTY,Index Options,12-May-2026,Call,24850,2.6,10.6,-75.47,26879,36616,-9737,621167,981.13327,981.13327,23815.85,OPTIDXNIFTY12-05-2026CE24850,OPTIDX,-26.59
SS,NIFTY,Index Options,12-May-2026,Call,25150,1.4,3.9,-64.1,15342,24683,-9341,143532,139.9437,139.9437,23815.85,OPTIDXNIFTY12-05-2026CE25150,OPTIDX,-37.84
SS,NIFTY,Index Options,12-May-2026,Call,25250,1.25,2.9,-56.9,14503,23632,-9129,130035,110.7248,110.7248,23815.85,OPTIDXNIFTY12-05-2026CE25250,OPTIDX,-38.63
SS,NIFTY,Index Options,12-May-2026,Put,22000,0.45,0.6,-25,24570,32541,-7971,136956,43.62048,43.62048,23815.85,OPTIDXNIFTY12-05-2026PE22000,OPTIDX,-24.5
SS,NIFTY,Index Options,12-May-2026,Call,25450,1,1.75,-42.86,21906,29832,-7926,122651,78.12868,78.12868,23815.85,OPTIDXNIFTY12-05-2026CE25450,OPTIDX,-26.57
SS,NIFTY,Index Options,12-May-2026,Put,22700,0.45,0.95,-52.63,18430,25649,-7219,190261,113.77607,113.77607,23815.85,OPTIDXNIFTY12-05-2026PE22700,OPTIDX,-28.15
SS,NIFTY,Index Options,12-May-2026,Call,25350,1.1,2.4,-54.17,11084,17062,-5978,75678,55.09358,55.09358,23815.85,OPTIDXNIFTY12-05-2026CE25350,OPTIDX,-35.04
SS,NIFTY,Index Options,12-May-2026,Call,25650,0.6,1.1,-45.45,8218,13653,-5435,42617,21.05279,21.05279,23815.85,OPTIDXNIFTY12-05-2026CE25650,OPTIDX,-39.81
SS,NIFTY,Index Options,26-May-2026,Call,25400,14.6,26.95,-45.83,5722,11151,-5429,16032,181.1135,181.1135,23815.85,OPTIDXNIFTY26-05-2026CE25400,OPTIDX,-48.69
