symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
PARACABLES,EQ,60.64,5.51,   9.99,10,60.64,54.4,62.75,28.3,242.28701,142.658591488
SASKEN,EQ,1634.6,272.4,  20.00,20,1634.6,1480.3,1635.7,991,6.30253,99.944260234
STLTECH,EQ,394.7,18.75,   4.99,5,394.7,394.7,394.7,59.26,23.86318,94.18797146
E2E,BE,3600.3,165.8,   4.83,5,3606.2,3306.5,3894.7,1833.6,1.97299,70.403188665
INDOTECH,EQ,2750,-85.9,  -3.03,5,2977.6,2706.4,2977.6,1100,2.38219,69.039677704
DEEDEV,EQ,492.7,23.45,   5.00,5,492.7,463.1,492.7,183,5.07017,24.559396463
AQYLON,EQ,54.07,2.57,   4.99,5,54.07,50.5,224.7,39.26,36.84123,19.41532821
MON100,EQ,315.16,-1.61,  -0.51,20,315.16,315.16,316.77,167.32,4.07502,12.842833032
SIGMAADV,BE,338.95,16.1,   4.99,5,338.95,311.5,338.95,61,3.56995,11.78297697
ATLANTAELE,EQ,1728.4,82.3,   5.00,5,1728.4,1728.4,1846.2,707.6,0.50459,8.72133356
PURPLEUTED,SM,376.75,34.25,  10.00,10,376.75,342,587.95,205.05,2.105,7.759451
NIMBSPROJ,EQ,206.06,18.72,   9.99,10,206.07,181.5,208.8,165.81,3.5221,6.9350149
SWANDEF,BE,1921,55.3,   2.96,5,1958.9,1804,2489,140.37,0.32195,6.179089765
ADISOFT,ST,231.8,4.8,   2.11,5,238.35,218,248.95,205,2.52,5.879412
SUPREMEPWR,ST,265,12.15,   4.81,5,265.45,240.3,291.35,114.45,1.465,3.743075
KESORAMIND,EQ,12.44,0.59,   4.98,5,12.44,11.64,13.94,4.28,28.43186,3.448784618
MAFANG,EQ,188.14,-1.4,  -0.74,20,188.14,188.14,189.54,118.5,1.68737,3.174617918
BIRLACABLE,BE,181.37,8.63,   5.00,5,181.37,172.74,215.2,104,1.49253,2.675360025
TAC,SM,489.65,23.3,   5.00,5,489.65,472.6,899.65,352,0.538,2.6105912
LATTEYS,EQ,26.19,4.36,  19.97,20,26.19,22,37,15.79,10.07312,2.557565168
EMPOWER,BE,2.58,0.12,   4.88,5,2.58,2.57,2.58,1.3,92.67539,2.381757523
ATMASTCO,SM,204.6,9.7,   4.98,5,204.6,194,268,98,1.06,2.153708
CHETANA,SM,55.95,8.75,  18.54,20,56.6,52.25,129,30.1,3.552,1.9724256
APEXECO,SM,191.5,17.4,   9.99,10,191.5,178.4,200,93.05,0.976,1.8229728
MAHKTECH,EQ,24.75,0.63,   2.61,20,24.75,24.13,35.59,20.51,6.90177,1.707497898
APSISAERO,ST,301.4,14.35,   5.00,5,301.4,295,301.4,147.2,0.468,1.405872
SOFTTECH,BE,447.5,21.3,   5.00,5,447.5,435,447.5,215,0.28735,1.281667205
AVANA,ST,148.55,7.05,   4.98,5,148.55,140,148.55,60.1,0.8,1.16752
BHANDARI,EQ,3.86,0.35,   9.97,10,3.86,3.35,5.82,2,26.30518,0.991705286
CALSOFT,BE,25.25,1.2,   4.99,5,25.25,25,25.25,9.96,3.66084,0.923996016
PANACHE,BE,347.85,16.55,   5.00,5,347.85,316.8,472.15,171.85,0.25214,0.843887366
MASPTOP50,EQ,79.58,-0.28,  -0.35,20,79.58,79.58,79.86,50.61,1.01489,0.807649462
ABAN,BE,17.92,0.85,   4.98,5,17.92,17.5,61,14.72,2.73044,0.489021804
BLUEWATER,ST,272,12,   4.62,5,273,252,275.1,125.4,0.18,0.48132
OILCOUNTUB,BE,61.38,2.92,   4.99,5,61.38,58,99.67,35.65,0.77234,0.47151357
GATECHDVR,EQ,0.57,0.07,  14.00,20,0.6,0.51,1.11,0.36,74.32658,0.42366150599999997
CANARYS,SM,20.6,1.8,   9.57,10,20.65,18.4,36.9,14.6,2.12,0.422516
SILKFLEX,ST,210,9.75,   4.87,5,210.25,190.3,229.7,74,0.19,0.394193
MONQ50,EQ,130.46,-3.46,  -2.58,20,130.46,130.46,133.92,68,0.2632,0.34337072
INSPIRISYS,BE,92.28,4.39,   4.99,5,92.28,85.25,120.74,69.92,0.35712,0.3187296
ARUNAYA,SM,21.7,3.6,  19.89,20,21.7,19.85,46.5,13.9,1.34,0.286358
RUCHINFRA,EQ,6.8,0.53,   8.45,10,6.89,6.16,10.89,4.05,4.17406,0.27966202
ROLLT,BE,2.31,0.11,   5.00,5,2.31,2.2,2.53,1.02,11.98048,0.27555103999999997
DIVINEHIRA,ST,340.1,10.1,   3.06,5,346.5,313.6,346.5,43,0.08,0.268928
KSHITIJPOL,BE,4.36,0.2,   4.81,5,4.36,4.36,4.36,1.88,5.08473,0.221694228
POSITRON,ST,222.2,10.55,   4.98,5,222.2,222.2,402,105.9,0.099,0.219978
SHIGAN,ST,75.5,3.4,   4.72,5,75.7,75.45,95,41.2,0.27,0.204282
