symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
PATANJALI,75388,48010,27378,57.03,337013,108828.28257,132680810191,133900.98573,25072.70316,396
OFSS,45069,32224,12845,39.86,141003,77636.04024,151679326287,96619.30311,18983.26287,10911
MANKIND,26719,21071,5648,26.8,134508,24167.10467,80027603962,32964.2943,8797.18962,2437
BSE,199304,168154,31150,18.52,475511,197199.39762,290933916760,237505.76522,40306.3676,3161
GMRAIRPORT,41221,36633,4588,12.52,40737,47046.02206,24012919408,49997.17665,2951.15458,98
NIFTY,11190821,9984741,1206080,12.08,111824013,600061.09981,169951777092930,3897904.38661,3297843.2868,23414
KPITTECH,37620,34253,3367,9.83,37171,13812.21197,14417041171,15664.64619,1852.43421,536
MAZDOCK,64836,59976,4860,8.1,43409,28543.82649,20003441510,30348.9666,1805.1401,2232
LICHSGFIN,66421,61685,4736,7.68,63220,76580.4278,28407278910,80072.7169,3492.2891,568
RVNL,52838,49564,3274,6.61,46739,16936.90691,17826291791,18982.24482,2045.33791,209
NIFTYNXT50,1423,1335,88,6.59,888,1301.33359,1481654364,1412.22723,110.89364,72083
INDHOTEL,44003,41369,2634,6.37,50003,24677.4017,35470011260,28323.8143,3646.4126,745
UNITDSPR,31944,30115,1829,6.07,18406,15140.38072,9282431752,16940.13824,1799.75752,1397
KFINTECH,21529,20298,1231,6.06,8178,13557.77607,2983418021,13798.89128,241.11521,896
HAVELLS,43243,40815,2428,5.95,17228,17933.7446,7942908465,18952.52925,1018.78465,1103
GODFRYPHLP,11879,11227,652,5.81,5296,6225.61269,2382966561,6425.7658,200.15311,1980
MAHABANK,13967,13212,755,5.71,3413,3366.0588,1558657945,3547.18325,181.12445,82
WAAREEENER,81017,76715,4302,5.61,31860,23469.52795,12113784698,24335.29994,865.77198,2499
AUROPHARMA,38927,36893,2034,5.51,35595,93768.94054,24807437809,96747.47863,2978.53809,1713
ATHERENERG,40212,38120,2092,5.49,26631,18375.59943,14610425988,20398.33432,2022.73488,1593
CONCOR,32648,30974,1674,5.4,11136,13947.9825,5635415525,14562.01275,614.03025,487
TORNTPHARM,37106,35308,1798,5.09,31408,19955.8465,17724103995,21649.88645,1694.03995,4970
CDSL,62970,60049,2921,4.86,42363,35896.07779,24622089806,38262.99586,2366.91806,1361
SWIGGY,95286,91007,4279,4.7,43869,45767.62393,18100032048,48078.27066,2310.64673,272
BANKNIFTY,1405773,1343456,62317,4.64,2553707,229421.44986,4327857718287,452164.17273,222742.72287,56470
ADANIPORTS,72142,68953,3189,4.62,73322,53036.46282,57325369727,57689.60509,4653.14227,1787
NAUKRI,36354,34748,1606,4.62,30517,18567.76971,20166599805,20629.08776,2061.31805,1296
TMPV,138779,132675,6104,4.6,80539,34740.98784,36823074688,38636.69472,3895.70688,301
NYKAA,16944,16202,742,4.58,11680,16904.82718,10566670656,17802.15875,897.33156,336
BOSCHLTD,22919,21955,964,4.39,27632,6931.37279,33301410583,8594.35362,1662.98083,47565
SONACOMS,22329,21390,939,4.39,20477,25818.51466,18072456372,27964.90588,2146.39122,795
JSWENERGY,38011,36460,1551,4.25,10093,18361.05912,3899301898,18749.53811,388.47898,517
HYUNDAI,27894,26762,1132,4.23,7489,11990.82766,3298644734,12252.55,261.72234,2144
BLUESTARCO,36419,34964,1455,4.16,21079,15263.45661,9271794499,16474.92161,1211.46499,1565
APOLLOHOSP,39575,38060,1515,3.98,41833,54552.08017,41457521937,57355.04955,2802.96937,8912
NIFTYFPI,132,127,5,3.94,38,33.75724,60377944,33.96668,0.20944,1524
WIPRO,148086,142541,5545,3.89,50766,45395.4471,21143428080,47729.5779,2334.1308,164
TATAELXSI,43524,41906,1618,3.86,26519,13677.72202,10094721591,14493.93793,816.21591,3287
ETERNAL,110197,106156,4041,3.81,100706,86703.62096,73169663370,95662.34841,8958.72745,335
PHOENIXLTD,16160,15571,589,3.78,15555,4484.78247,10219229258,5521.61505,1036.83258,1929
BHARTIARTL,222579,214591,7988,3.72,193582,127667.48066,158869628752,137332.38318,9664.90252,1830
PAYTM,65828,63489,2339,3.68,94458,93322.27847,116556323733,108163.1958,14840.91733,1810
APLAPOLLO,53611,51793,1818,3.51,18769,18662.12761,12836405589,19839.5435,1177.41589,2181
NHPC,31566,30504,1062,3.48,5021,6562.05239,2047709427,6715.60916,153.55677,75
UNOMINDA,17597,17008,589,3.46,15069,10241.65175,9272488406,10954.17581,712.52406,1227
BAJFINANCE,149081,144180,4901,3.4,46939,38459.02575,33408994710,41336.59785,2877.5721,1021
HINDALCO,113882,110291,3591,3.26,55884,53327.99213,34064227015,56106.72228,2778.73015,981
