symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
INDOMIM,EQ,1161.45,105.55,  10.00,10,1161.45,1065.25,1161.45,700,43.92066,498.87281661000003
PROTEAN,EQ,588.35,98.05,  20.00,20,588.35,491.5,939.8,444,79.96314,448.27336283999995
MVELECTRO,EQ,878,45.25,   5.43,10,916,817.15,948,516.55,42.54269,372.720761359
LALITHAA,EQ,320.1,15.2,   4.99,5,320.1,301.7,343.9,240.35,113.05222,359.212123828
AHCL,EQ,27.48,4.58,  20.00,20,27.48,23.15,27.48,10.37,1302.43729,328.08395335100005
FEDDERSHOL,EQ,60.1,7.2,  13.61,20,63.48,54,63.48,32.06,357.66255,216.207011475
MILKYMIST,EQ,287.77,13.7,   5.00,5,287.77,274.22,304.7,165,57.77865,164.27625768
INDORAMA,EQ,106.18,15.13,  16.62,20,109.26,91.09,109.26,29,138.22935,143.468242365
ESDS,EQ,1642.75,78.2,   5.00,5,1642.75,1564.55,1827.4,756,8.01393,128.448071433
XTRANET,EQ,343.37,31.21,  10.00,10,343.37,311.67,343.37,122.5,23.49427,78.087905199
BODALCHEM,EQ,197.75,6.52,   3.41,5,200.79,194.15,200.79,42.81,36.01741,71.599009339
TBZ,EQ,633.7,30.15,   5.00,5,633.7,585.6,633.7,110.5,8.17339,49.899363289
HEG,BE,248.5,11.45,   4.83,5,248.9,240.9,753.9,214.1,18.13114,44.74765352
SIGMAADV,BE,909.4,43.3,   5.00,5,909.4,848,909.4,140.1,4.4305,39.5891758
EMBDL,EQ,59.26,5.38,   9.99,10,59.26,53.88,105.7,39.46,59.85106,34.575957362000004
IDEAFORGE,EQ,766.05,36.45,   5.00,5,766.05,731.6,992.25,366,4.54606,34.51141449
GVPIL,EQ,688.9,32.8,   5.00,5,688.9,658,1084,270.9,3.40873,23.151071541
BHAGERIA,EQ,360.05,25.3,   7.56,10,368.2,348,368.2,127.51,5.95911,21.495701592
DEEDEV,EQ,677.1,8.35,   1.25,5,702.15,672.55,760,183,2.84817,19.693671465
SWARAJ,BE,286.7,13.65,   5.00,5,286.7,260.1,386.75,158.5,7.13054,19.098438336
SILVERTUC,EQ,160.9,14.62,   9.99,10,160.9,142.52,216.8,67.58,11.66674,17.96094623
SRHHYPOLTD,EQ,627.7,104.6,  20.00,20,627.7,519.8,627.7,382.4,2.92484,17.371209728
STALLION,BE,231.51,11.02,   5.00,5,231.51,230.51,359.15,99.32,4.4041,10.1954915
HLEGLAS,EQ,469.2,22.3,   4.99,5,469.2,449.2,661.95,250,1.9239,8.954215379999999
INDOTHAI,EQ,34,0.44,   1.31,5,35.23,33,466.35,33,25.24843,8.753630681
STLNETWORK,EQ,45.09,2.14,   4.98,5,45.09,45.09,45.09,15.75,17.86378,8.054778402
TANAA,EQ,319.6,53.25,  19.99,20,319.6,266.35,322,238,2.2645,6.8949496
PVP,EQ,62.24,2.96,   4.99,5,62.24,57.1,71.9,23,8.21802,4.962862278
QUINT,EQ,77.02,7,  10.00,10,77.02,68.7,77.02,33.45,6.21549,4.697045793
ELITECON,EQ,8.38,0.39,   4.88,5,8.38,7.65,46.4,7.08,54.57008,4.4529185280000005
MOS,SM,6.05,0.55,  10.00,10,6.05,6.05,28.55,5.1,65.56,3.96638
ONIDA,EQ,34.53,1.64,   4.99,5,34.53,32.62,49.23,21.5,9.76325,3.30974175
WEL,EQ,76.58,3.64,   4.99,5,76.58,74.27,183.53,68.01,4.304,3.2770656
SPECTRUM,BE,3191.5,151.9,   5.00,5,3191.5,3065,3191.5,1050,0.08355,2.6584106100000002
KSHITIJPOL,EQ,4.41,0.21,   5.00,5,4.41,4.4,7.2,1.88,59.53754,2.61965176
SAHASRA,SM,352.9,16.8,   5.00,5,352.9,347,369,188.35,0.728,2.5686024
BGRENERGY,BE,268.4,12.78,   5.00,5,268.4,257.36,490.8,218,0.89055,2.3653008
NRL,BE,150,6.33,   4.41,5,150.85,144.1,150.85,45.1,1.57824,2.359784448
PRIMECAB,ST,172.05,8.15,   4.97,5,172.05,165.35,222,70.4,1.232,2.111648
ACSTECH,BE,69.45,3.3,   4.99,5,69.45,67.79,69.45,31.71,3.01821,2.083772184
MAXVOLT,SM,395.85,18.85,   5.00,5,395.85,377,509,213,0.532,2.075864
AQYLON,EQ,18.87,0.89,   4.95,5,18.87,18.05,224.7,17.94,11.16565,2.0511299050000003
SUMEETINDS,EQ,10.03,0.47,   4.92,5,10.03,9.52,35.67,9.26,20.44872,2.040782256
SVGLOBAL,EQ,158.95,11.03,   7.46,20,177.5,152.3,177.5,114.3,0.97506,1.678663296
GLOBE,EQ,2.25,0.18,   8.70,20,2.48,2.03,3.29,1.75,72.21088,1.653629152
TAURIAN,ST,536,18.75,   3.62,5,543.1,525,545.25,192,0.304,1.6333008
INDOAMIN,BE,132.87,6.32,   4.99,5,132.87,124.68,149,81.9,1.18165,1.555642225
AKSHARCHEM,BE,411.75,19.6,   5.00,5,411.75,375,472,141.3,0.35039,1.3794153519999999
DUCON,EQ,1.35,0.12,   9.76,10,1.35,1.2,4.38,1.15,105.14128,1.377350768
KLL,SM,37,4.6,  14.20,20,38.85,30.1,70.45,21,3.352,1.2445976
ARVEE,EQ,208.87,34.81,  20.00,20,208.87,174.93,290.78,129.11,0.60933,1.238524158
QMSMEDI,BE,186.22,8.86,   5.00,5,186.22,180.91,186.22,68.95,0.58939,1.096206461
CALSOFT,BE,41.14,1.95,   4.98,5,41.14,39.7,43.13,10.9,2.36606,0.9719774480000001
KILITCH,BE,201.02,9.57,   5.00,5,201.02,191.8,219.5,117.25,0.46481,0.9200449140000001
MUKKA,BE,28.27,1.34,   4.98,5,28.27,26.47,33.29,18.27,3.29305,0.909211105
BI,BE,109.08,1.46,   1.36,5,113,108,113,51.62,0.80719,0.905505742
PKTEA,BE,955.5,45.5,   5.00,5,955.5,890,1169,605,0.09455,0.8995487
BIKEWO,ST,121.8,5.8,   5.00,5,121.8,112.9,121.8,13.65,0.72,0.864072
TIRUPATIFL,BE,71.06,3.38,   4.99,5,71.06,71.06,83.9,30.11,1.20064,0.853174784
AKANKSHA,SM,140.05,0.4,   0.29,5,146.6,140.05,146.6,57,0.51,0.744702
SCPL,BE,653.2,31.1,   5.00,5,653.2,611.3,690,190.03,0.11427,0.730550964
SILKFLEX,SM,294.35,14,   4.99,5,294.35,284.1,302.7,76,0.24,0.704352
OPTIVALUE,ST,202.75,9.65,   5.00,5,202.75,199,202.75,56.05,0.32,0.647456
ABINFRA,BE,12.13,0.57,   4.93,5,12.13,11.8,23.56,8.82,5.31388,0.6429794799999999
ABH,SM,48.1,4.35,   9.94,10,48.1,45,99,38.2,1.308,0.6177684
SADHNANIQ,BE,2.88,0.13,   4.73,5,2.88,2.75,3.32,1.27,21.01602,0.603159774
KDGREEN,EQ,51.94,2.59,   5.25,10,54.28,48.61,61.49,45.81,1.1325,0.591165
POSITRON,SM,211.8,19.25,  10.00,10,211.8,192.55,395,105.9,0.285,0.58995
ROLLT,BE,5.99,0.28,   4.90,5,5.99,5.62,5.99,1.07,9.97281,0.587398509
PRADPME,BE,472,18.5,   4.08,5,476.15,447,596,357.05,0.12655,0.5823324799999999
GCHOTELS,ST,120.8,5.75,   5.00,5,120.8,113,232,76.5,0.444,0.5274276
LEMERITE,EQ,18.8,0.45,   2.45,5,19.26,17.73,107.57,17.73,2.64103,0.48806234400000004
ONMOBILE,BE,51.25,2.44,   5.00,5,51.25,47,84,40.21,0.84166,0.41914668
FILATFASH,EQ,0.17,0,   0.00,5,0.18,0.17,0.68,0.14,232.67733,0.395551461
APEXECO,ST,265,2.5,   0.95,5,275.6,260.6,297.15,102.05,0.144,0.3895632
GATECH,BE,0.76,0.03,   4.11,5,0.76,0.76,1.11,0.4,47.6296,0.36198496
FONEBOX,ST,138,5.8,   4.39,5,138.8,138,138.8,57,0.26,0.360542
TICL,BE,5.85,0,   0.00,5,6.14,5.6,33.99,5.6,5.69267,0.3415602
SHREEDHAR,ST,169.05,8.05,   5.00,5,169.05,169.05,169.05,54.4,0.18,0.30429
PRESSTONIC,SM,35.9,5.95,  19.87,20,35.9,30.5,72.88,24,0.84,0.296688
MPEL-RE,ST,1.95,0.15,   8.33,10,1.95,1.95,7,1.4,14.752,0.287664
DSFCL,EQ,27.44,1.3,   4.97,5,27.44,25.55,52.5,17.28,1.02112,0.274374944
VIPULLTD,BE,12.02,-0.23,  -1.88,5,12.86,11.95,18.6,7.38,2.16086,0.272484446
DHABRIYA,BE,503,14.25,   2.92,5,513.15,488,603,460,0.05452,0.271078892
IL&FSENGG,BZ,42.58,2.02,   4.98,5,42.58,40.96,42.58,21,0.58238,0.24570612200000003
JKIPL,EQ,100.7,2.1,   2.13,5,103.53,97.59,126.95,45.4,0.23622,0.239385348
GSLSU,EQ,29.44,1.4,   4.99,5,29.44,27.61,139.67,23.06,0.82466,0.23873907000000003
DHARIWAL,SM,25.55,1.2,   4.93,5,25.55,24.5,48.3,16.55,0.93,0.23529
UCAL,BE,145.05,6.9,   4.99,5,145.05,142,163.8,77,0.1568,0.22638783999999998
CFEL,BE,48.05,1.1,   2.34,5,49.29,44.8,52.8,24.36,0.47219,0.225895696
SUPTANERY,BE,9.67,0.46,   4.99,5,9.67,9.21,16.21,6.81,2.32904,0.22172460800000002
PENTAGON,ST,95.9,4.55,   4.98,5,95.9,95.25,100.1,49.15,0.21,0.201159
FORGEAUTO,SM,104.9,4.95,   4.95,5,104.9,102,155,68.45,0.192,0.1982784
GJL,ST,318.55,15.15,   4.99,5,318.55,318.55,318.55,91.4,0.056,0.178388
DTIL,BE,145.34,6.92,   5.00,5,145.34,136,193.79,102,0.12057,0.17221013100000002
TOYAMSL,EQ,0.8,0.03,   3.90,5,0.8,0.79,0.8,0.6,21.02598,0.166105242
BASML,BE,24.64,1.17,   4.99,5,24.64,23.7,31.9,17.05,0.65613,0.159636429
LRRPL,SM,94.5,4.5,   5.00,5,94.5,89.55,98.9,59.15,0.165,0.1533345
MCLEODRUSS,EQ,46.54,2.21,   4.99,5,46.54,46.54,78.41,28.5,0.32416,0.150864064
MAL,ST,43.7,1.45,   3.43,5,44.35,40.3,60.9,28.95,0.32,0.13584
FASCINATE,SM,50.2,2.35,   4.91,5,50.2,47.85,120.8,43.45,0.272,0.135456
HMT,BZ,64.35,3.03,   4.94,5,64.38,60,72.95,41,0.2099,0.1330766
DHARAN,BZ,0.14,0,   0.00,5,0.15,0.14,0.61,0.11,92.33902,0.129274628
GRADIENTE,BE,2.36,-0.02,  -0.84,5,2.49,2.31,9.4,2.08,5.26428,0.12634272
SHEKHAWATI,BE,22.55,1.07,   4.98,5,22.55,22.05,24.8,9.12,0.55418,0.12463508200000001
BIOPOL,SM,48,2.25,   4.92,5,48,46.9,133.75,39.5,0.252,0.1192968
VISACHROME,EQ,31.59,1.5,   4.99,5,31.59,29.5,73.68,27.05,0.38525,0.1192734
GVKPIL,BE,2.45,0.04,   1.66,2,2.45,2.45,4.06,2.04,4.75114,0.11640293
MONEYBOXX,EQ,57.21,2.72,   4.99,5,57.21,57.21,91.5,35.85,0.19171,0.109677291
ANMOL,BE,14.5,0.27,   1.90,5,14.94,13.61,18.55,8.4,0.70337,0.100441236
REFRACTORY,SM,33.2,1.55,   4.90,5,33.2,33,61.2,23.15,0.28,0.092932
GOLDSTAR,SM,9,-0.15,  -1.64,5,9.6,8.85,9.95,4.5,1.0125,0.09223875
AMEYA,SM,149.65,7.1,   4.98,5,149.65,149.6,149.65,86,0.06,0.089784
SMARTEN,SM,56.7,2.7,   5.00,5,56.7,56.7,104.8,42,0.156,0.088452
MPEL,SM,23.3,1.05,   4.72,5,23.35,22,93.84,19.2,0.368,0.0850816
CRSL,BE,2.55,0.11,   4.51,5,2.56,2.4,3.56,1.72,3.34035,0.08284068
INSPIRISYS,EQ,87.31,4.15,   4.99,5,87.31,85.4,133.9,69.92,0.09461,0.08221609
LCCINFOTEC,EQ,3.54,0.1,   2.91,5,3.61,3.38,5.89,2.88,2.31987,0.080963463
TSC,ST,51.45,2.45,   5.00,5,51.45,48,68.7,25.25,0.16,0.08072
AARNAV,BE,32.75,1.55,   4.97,5,32.76,29.7,37.4,21,0.2268,0.07185024
UTKAL,SM,48,-0.1,  -0.21,5,50.5,48,66,22.6,0.14,0.069692
HOLMARC,SM,115.5,5.5,   5.00,5,115.5,114.95,126.8,60.05,0.06,0.06918
ODIGMA,EQ,21.28,0.28,   1.33,5,22.05,20.88,56.09,20,0.32329,0.068957757
AGSTRA,BZ,2.02,0.09,   4.66,5,2.02,1.96,5.44,1.85,3.39873,0.0679746
EASTWEST,EQ,2.35,0.1,   4.44,10,2.47,2.05,2.68,2.05,2.84514,0.063446622
AKI,BE,6.41,0.3,   4.91,5,6.41,6.23,10.48,3.8,0.91574,0.058149490000000005
ICDSLTD,BE,58.96,2.8,   4.99,5,58.96,53.5,77.69,36.4,0.10024,0.056224616000000005
CTE,BE,42.73,2.03,   4.99,5,42.73,40.8,59.93,20.51,0.12043,0.050990062
NAVKARURB,EQ,0.87,0.04,   4.82,5,0.87,0.82,2.93,0.7,5.46782,0.047023252
PEARLPOLY,EQ,17.94,0.85,   4.97,5,17.94,17.07,31.98,12.75,0.26444,0.047017432
PURVFLEXI,SM,46.6,2.2,   4.95,5,46.6,46,119.85,37,0.096,0.0446592
AAKAAR,SM,67.5,3,   4.65,5,67.7,67.5,96,46,0.064,0.0432768
AUROIMPEX,SM,35.4,1.65,   4.89,5,35.4,35.4,53.95,21.25,0.112,0.039648
NEELAM,SM,7.35,0.35,   5.00,5,7.35,6.7,22,6.1,0.54,0.038772
SKYTECH,SM,26.45,1.25,   4.96,5,26.45,26.45,74,22.8,0.144,0.038088
GIRIRAJ,SM,77.3,0,   0.00,5,81.15,77.3,378,52.3,0.0475,0.03787175
RCDL,SM,14.1,0.65,   4.83,5,14.1,13.45,23.65,11.15,0.27,0.03726
UMESLTD,EQ,4.34,-0.05,  -1.14,10,4.82,4.06,7.14,3.76,0.83442,0.036464154
PRAXIS,EQ,4.23,0.14,   3.42,5,4.29,4.1,14.44,3.91,0.82844,0.035125856
SAYAJIIND,EQ,120.4,5.4,   4.70,5,120.75,113,125,106.5,0.02967,0.035019501
JAINAM,SM,205.25,-10.75,  -4.98,5,226.8,205.25,312,169,0.015,0.0329415
IMPEXFERRO,BZ,5.69,0.11,   1.97,2,5.69,5.69,5.69,1.3,0.57253,0.032576957000000004
RCDL-RE,ST,2.9,0.45,  18.37,20,2.9,2.3,6.25,1.75,1.08,0.0297
MBECL,BE,421.66,20.07,   5.00,5,421.66,421.66,421.66,213,0.00661,0.027871726
SUNTECH,SM,38.6,1.8,   4.89,5,38.6,38.6,64.5,28.7,0.064,0.024704
LADDERUP,BE,58.5,-1.34,  -2.24,5,62.83,57.15,80.98,42.7,0.03821,0.023640526999999998
ARMOUR,ST,16.6,0.75,   4.73,5,16.6,16.4,45.6,15.8,0.14,0.023114
WHBRADY,EQ,470.1,-5.95,  -1.25,20,571.25,415,589.9,415,0.00467,0.022417401
DEEM,ST,42.95,2,   4.88,5,42.95,42.85,64.45,29.35,0.05,0.02146
SEYAIND,BE,13.38,0.26,   1.98,2,13.38,12.87,23.99,8.54,0.14312,0.019092208
NEUEON,BE,11.85,0.56,   4.96,5,11.85,11.12,27.4,5.76,0.15852,0.018562692000000002
TVVISION,BE,2.65,0.12,   4.74,5,2.65,2.58,12.4,2.39,0.67844,0.017842972
VSCL,SM,20.75,0.95,   4.80,5,20.75,19.2,31.8,16.05,0.09,0.017757
PARSVNATH,BE,1.87,0.03,   1.63,2,1.87,1.87,18.75,1.35,0.90919,0.017001853
SITINET,BZ,0.28,0,   0.00,2,0.29,0.28,0.5,0.27,4.86218,0.013614104
SKIL,BZ,0.94,0.04,   4.44,5,0.94,0.9,2.28,0.78,1.46102,0.013441383999999999
GATECHDVR,BE,0.49,0.01,   2.08,5,0.5,0.48,0.67,0.36,2.64429,0.012957021
OMFURN,SM,54.05,2.55,   4.95,5,54.05,52.95,140,38,0.024,0.01284
SANWARIA,BZ,0.19,0.01,   5.56,2,0.19,0.18,0.36,0.18,6.44813,0.011606634
ANSALAPI,BZ,3.66,0.07,   1.95,2,3.66,3.59,4.95,2.51,0.29871,0.010902915
PALREDTEC,EQ,48.25,2.15,   4.66,5,48.4,44.11,73.6,27.45,0.02136,0.009977256
SGLRES,EQ,2.55,0.12,   4.94,5,2.55,2.34,2.74,2.27,0.35437,0.008682065
TIMESCAN,SM,41.4,1.95,   4.94,5,41.4,41.4,61.75,37.3,0.02,0.00828
THESL,ST,13.25,0.6,   4.74,5,13.25,13.05,43.5,11.4,0.06,0.00789
GFSTEELS,BE,26.71,1.27,   4.99,5,26.71,26.71,26.71,10.21,0.02357,0.006295547
BGLOBAL,BZ,3.13,0.08,   2.62,5,3.2,2.98,4.6,2.62,0.19721,0.006152952
SHRENIK,BZ,0.29,0,   0.00,5,0.3,0.29,0.65,0.27,1.96897,0.005710013
WALPAR,SM,23.1,1.1,   5.00,5,23.1,23.1,50.6,21.25,0.02,0.00462
FEL,BZ,0.37,0.01,   2.78,2,0.37,0.36,0.63,0.34,1.2324,0.00443664
QUICKTOUCH,SM,17.85,0.85,   5.00,5,17.85,17,50.9,14.7,0.025,0.00442
QUADPRO,ST,3.4,0.15,   4.62,5,3.4,3.4,3.45,1.85,0.12,0.00408
NAMAN,SM,40,1.9,   4.99,5,40,40,90.8,37,0.008,0.0032
MEP,BZ,0.64,0.01,   1.59,2,0.64,0.63,2.87,0.5,0.44924,0.002830212
CMICABLES,BZ,2.75,0.13,   4.96,5,2.75,2.5,6.02,2.41,0.09134,0.0024753139999999997
UNIVAFOODS,BE,9.48,0,   0.00,5,9.48,9.48,14.24,7.79,0.02549,0.002416452
ANKITMETAL,BZ,1.76,0.03,   1.73,2,1.76,1.73,2.12,1.29,0.13474,0.002344476
QUINTEGRA,BE,1.12,-0.03,  -2.61,5,1.2,1.12,2.05,1.1,0.18241,0.002170679
MASKINVEST,EQ,145,1.45,   1.01,5,150.72,145,246.09,114.94,0.00147,0.002143995
SAMBANDAM,EQ,101,1,   1.00,5,105,100,161.9,97.7,0.00165,0.00171336
APOORVA,EQ,32.31,1.26,   4.06,5,32.6,31.2,32.6,24.04,0.00493,0.001595841
773BR39,SG,97.75,4.65,   4.99,5,97.75,97.75,99,93.1,0.001,0.0009775
DSKULKARNI,BE,23.16,0.45,   1.98,2,23.16,23.16,23.16,8.6,0.00037,8.569199999999999e-05
