symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime
HDFCBANK,HDFCBANKEQN,740.25,-0.34,29678752,29678752,21988393781.76,742.8,19-Jun-2026,,1020.5,726.65,-2.55,746.1,739.55,747.95,738.1,2026-07-27 16:00:26
INFY,INFYEQN,1078.3,3.59,15956349,15956349,17160415095.54,1040.9,10-Jun-2026,,1728,982.4,37.4,1065,1079.2,1082,1057.4,2026-07-27 16:00:26
BLUESTONE,BLUESTONEEQN,821.95,6.42,20293817,20293817,16391924805.41,772.4,,,869.5,399.8,49.55,793,820.75,829,765.8,2026-07-27 16:00:26
IDFCFIRSTB,IDFCFIRSTBEQN,84.83,5,177923165,177923165,15372561456,80.79,11-Jul-2025,,88.76,58.08,4.04,86.3,84.88,88.76,84.7,2026-07-27 16:00:26
ICICIBANK,ICICIBANKEQN,1445.5,0.88,10608300,10608300,15270541767,1432.9,12-Aug-2025,,1500,1187.6,12.6,1435.7,1445.7,1449,1428.8,2026-07-27 16:00:26
CMLL,CMLLEQN,580,9.81,25880974,25880974,15104395236.14,528.2,,,624.4,463.35,51.8,535,570.55,624.4,523.45,2026-07-27 16:00:26
ETERNAL,ETERNALEQN,295.7,5.61,48012383,48012383,14078190943.26,280,,,368.45,212.6,15.7,281.5,295.85,297,281.45,2026-07-27 16:00:26
LAURUSLABS,LAURUSLABSEQN,1711,6.86,7989771,7989771,13516695089.25,1601.2,08-May-2026,,1734.5,810.05,109.8,1624.8,1713.4,1734.5,1617.1,2026-07-27 16:00:26
RATNAVEER,RATNAVEEREQN,204,14.22,53640552,53640552,10621365701.52,178.61,16-Jul-2024,,204,130.5,25.39,182,199.61,204,182,2026-07-27 16:00:26
SUNPHARMA,SUNPHARMAEQN,1973,1.64,5414380,5414380,10604117373.8,1941.1,07-Jul-2026,,1977,1548,31.9,1948.5,1973.7,1977,1933,2026-07-27 16:00:26
CARTRADE,CARTRADEEQN,2977,12.07,3555902,3555902,10388461015.94,2656.4,23-Sep-2021,,3290.5,1600,320.6,2677,2978.5,3015,2677,2026-07-27 16:00:26
BHARTIARTL,BHARTIARTLEQN,1904,0.31,5230299,5230299,9946198093.35,1898.2,24-Jul-2026,,2174.5,1740.5,5.8,1892,1905.3,1917,1890,2026-07-27 16:00:26
KFINTECH,KFINTECHEQN,948.1,10.53,10620157,10620157,9864001821.6,857.75,15-Jul-2026,,1263.5,784.95,90.35,872.35,949.25,955.3,862,2026-07-27 16:00:26
SHRIRAMFIN,SHRIRAMFINEQN,1038,3.27,9459410,9459410,9691354733.2,1005.1,03-Jul-2026,,1108,566.5,32.9,1020,1038.2,1040,1002.2,2026-07-27 16:00:26
KALYANKJIL,KALYANKJILEQN,565.4,-1.42,16629166,16629166,9504233535.64,573.55,04-Sep-2025,,617.7,327.05,-8.15,575.1,564.6,585.55,562.45,2026-07-27 16:00:26
TCS,TCSEQN,2296.9,1.89,4007292,4007292,9216290724.96,2254.3,15-Jul-2026,,3350,1976.8,42.6,2286,2295.6,2315,2272.4,2026-07-27 16:00:26
RELIANCE,RELIANCEEQN,1281,0.23,7163132,7163132,9176473511.24,1278,05-Jun-2026,,1611.8,1249.8,3,1288.2,1280,1288.7,1278,2026-07-27 16:00:26
BSE,BSEEQN,3543,-0.19,2557303,2557303,9027688758.48,3549.7,10-Jul-2026,,4446.8,2021.5,-6.7,3575,3536.8,3586.6,3491.8,2026-07-27 16:00:26
INDIGO,INDIGOEQN,5240,5.12,1731299,1731299,8977927972.34,4985,13-Aug-2025,,6232.5,3895.2,255,5111,5230,5242.5,5095,2026-07-27 16:00:26
BAJFINANCE,BAJFINANCEEQN,1049,3.57,7610916,7610916,7932705528.48,1012.8,30-Jun-2026,,1102.5,787.9,36.2,1026.7,1048.3,1050,1026.6,2026-07-27 16:00:26
