symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
FINNIFTY,45530,34038,11492,33.76,448854,6331.10904,703279639176,21194.47081,14863.36176,26126
ALKEM,22537,16866,5671,33.62,22466,75598.29881,8204127163,75821.07045,222.77163,5615
SAIL,71523,53813,17710,32.91,57587,333434.01572,11503216771,335224.14843,1790.13271,162
MANAPPURAM,37043,28452,8591,30.19,27314,180810.7776,11388142440,182475.252,1664.4744,360
CONCOR,37773,29086,8687,29.87,115852,153668.63875,58390796925,162024.6705,8356.03175,510
LAURUSLABS,53620,41748,11872,28.44,232097,339138.06328,301880329522,373594.1635,34456.10022,1711
IDFCFIRSTB,85980,67297,18683,27.76,201090,387019.89501,123576096353,404487.81229,17467.91728,84
SHREECEM,23432,18441,4991,27.06,20146,74905.90203,5740785246,75059.8795,153.97746,27000
PIDILITIND,24811,19792,5019,25.36,24787,93543.44585,10771733605,94523.8819,980.43605,1614
BANKINDIA,42609,34127,8482,24.85,65455,143351.20436,34059874524,147191.8318,3840.62744,137
GLENMARK,50140,40858,9282,22.72,30602,178927.13118,7721537467,179717.05586,789.92467,2199
MFSL,35337,28899,6438,22.28,22135,100098.60648,3427386340,100258.94988,160.3434,1506
FORCEMOT,30883,25271,5612,22.21,72175,46225.61755,27666986277,47560.85533,1335.23777,17289
SUNPHARMA,118439,97457,20982,21.53,143506,180871.59023,80985205521,184840.31545,3968.72521,1973
KFINTECH,26661,21952,4709,21.45,177872,110975.97382,84857237737,122491.58369,11515.60987,948
NIFTYNXT50,2358,1946,412,21.17,4909,9984.50741,7941868286,10208.54027,224.03286,72596
CHOLAFIN,43519,35964,7555,21.01,50078,196198.79956,36322981312,199416.36268,3217.56312,1783
GODREJCP,33933,28200,5733,20.33,17084,68927.20495,2209594485,69115.7998,188.59485,1075
M&M,191372,159846,31526,19.72,207056,345301.34904,99311442846,353853.6575,8552.30846,3240
BAJFINANCE,189298,158554,30744,19.39,148822,461861.02627,70758786330,469001.76457,7140.7383,1049
AMBUJACEM,108127,90772,17355,19.12,69012,241199.78496,12153444360,242930.60856,1730.8236,430
DALBHARAT,23959,20175,3784,18.76,36808,85612.25354,13094201591,86537.17445,924.92091,1822
NYKAA,26707,22526,4181,18.56,12931,91330.77125,4095810906,91882.08343,551.31218,325
