symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime
POLICYBZR,POLICYBZREQN,1586,-5.71,22410746,23208813,36938914682.67,1682.1,,,1974,1364,-96.1,1620,0,1620.2,1545.5,2026-07-03 15:30:00
ZENSARTECH,ZENSARTECHEQN,514.2,10.02,53941324,60752840,30823560902.4,467.35,29-Jan-2026,,881,423,46.85,478.5,0,522.4,478.5,2026-07-03 15:30:00
CGPOWER,CGPOWEREQN,894.4,-6.78,22397085,24729784,22330747654.16,959.4,30-Jan-2026,,980.9,525.5,-65,911.4,0,926,887.1,2026-07-03 15:30:00
POWERINDIA,POWERINDIAEQN,31045,-8.08,601322,684411,21358516738.65,33775,21-Aug-2026,,38785,16111,-2730,32085,0,32085,30400,2026-07-03 15:30:00
HDFCBANK,HDFCBANKEQN,801.5,0.7,22414033,25867219,20768272790.72,795.9,19-Jun-2026,,1020.5,726.65,5.6,803,0,807,798.55,2026-07-03 15:30:00
ICICIBANK,ICICIBANKEQN,1412.7,0.91,11213779,12899919,18218555603.7,1400,12-Aug-2025,,1500,1187.6,12.7,1414,0,1420,1405.9,2026-07-03 15:30:00
GVT&D,GVT&DEQN,4445,-7.83,3329929,3832335,16995026084.4,4822.8,21-Aug-2026,,5650,2265,-377.8,4581.6,0,4581.6,4320,2026-07-03 15:30:00
APOLLO,APOLLOEQN,448.35,2,32251035,35456782,16129290131.8,439.55,08-Sep-2025,,466.5,162.34,8.8,443,0,466.5,441.9,2026-07-03 15:30:00
HCLTECH,HCLTECHEQN,1140,5.74,11542190,12766832,14511164256.16,1078.1,24-Apr-2026,,1780.1,1030,61.9,1127.1,0,1159,1115.1,2026-07-03 15:30:00
LIQUIDBEES,LIQUIDBEESEQN,1000.01,0,9566138,14467229,14467229000,1000,19-Sep-2017,,1029.99,969.99,0.01,1000,0,1000.01,999.18,2026-07-03 15:30:00
SUMICHEM,SUMICHEMEQN,501,13.55,23297261,29477523,14370882012.96,441.2,25-Jul-2025,,665,362.6,59.8,443,0,509.4,442.3,2026-07-03 15:30:00
INFY,INFYEQN,1047.1,0.6,10637650,11651448,12249749854.8,1040.9,10-Jun-2026,,1728,982.4,6.2,1063,0,1068.7,1042,2026-07-03 15:30:00
VOGL,VOGLEQN,42.78,-4.06,253321929,275824488,12072837839.76,44.59,,,47.6,30.42,-1.81,45.58,0,47.6,41.1,2026-07-03 15:30:00
VISL,VISLEQN,40.52,-4.99,283007724,285531384,12038003149.44,42.65,,,44.78,19.06,-2.13,44.78,0,44.78,40.52,2026-07-03 15:30:01
BSE,BSEEQN,3815.5,-0.5,2691101,3049598,11643334668.02,3834.7,10-Jul-2026,,4446.8,2021.5,-19.2,3870,0,3874,3775,2026-07-03 15:30:00
BHEL,BHELEQN,383.4,-4.62,25814698,29597172,11552960118.48,401.95,01-Aug-2025,,424.9,205.12,-18.55,402,0,403.2,383,2026-07-03 15:30:00
MCX,MCXEQN,2804.1,-4.07,3252169,3913157,11161497711.1,2923.2,02-Jan-2026,,3480,1460.8,-119.1,2949.4,0,2949.4,2800,2026-07-03 15:30:00
SBIN,SBINEQN,1041,-1.01,8873515,10438892,10885363410.84,1051.6,15-May-2026,,1234.7,786.55,-10.6,1055,0,1057,1034.5,2026-07-03 15:30:00
ETERNAL,ETERNALEQN,281.4,0.61,31981294,36871759,10463099051.43,279.7,,,368.45,212.6,1.7,281.95,0,287.8,279.65,2026-07-03 15:30:00
PCJEWELLER,PCJEWELLEREQN,10.25,4.06,882195299,990298294,10338714189.36,9.85,16-Dec-2024,,19.65,7.47,0.4,10.06,0,11,9.91,2026-07-03 15:30:00
