symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
FINNIFTY,3994,2279,1715,75.25,12771,2864.14656,20936330697,4639.81353,1775.66697,26875
POWERINDIA,52510,33306,19204,57.66,151288,155102.2383,111078446746,178617.33076,23515.09246,31045
POLICYBZR,40299,25913,14386,55.52,83429,122363.00272,35144213198,132004.0947,9641.09198,1586
DMART,54083,36301,17782,48.98,87377,104402.33815,43883009977,113744.93793,9342.59977,3990
CGPOWER,47358,32929,14429,43.82,119544,157776.03125,80161198072,178625.78198,20849.75072,894
GVT&D,26855,18675,8180,43.8,56892,55109.30141,28333365166,63911.57807,8802.27666,4445
MARICO,29382,21591,7791,36.08,55718,89100.03828,49204194108,96988.83936,7888.80108,835
ALKEM,14746,11947,2799,23.43,9663,29830.41002,3888753981,30554.13733,723.72731,5577
MCX,96930,79047,17883,22.62,131157,135234.66613,73631833101,155446.17214,20211.50601,2804
BHEL,54696,44699,9997,22.37,71549,132945.5925,63183692591,149153.67153,16208.07903,383
BANKBARODA,82377,67924,14453,21.28,78975,107643.65157,50599736109,117234.61191,9590.96034,253
NIFTY,8737185,7269732,1467453,20.19,88687204,879163.0411,140134222042091,4592592.52701,3713429.48591,24270
FORCEMOT,17859,14915,2944,19.74,23847,24962.37683,9192777043,27442.39726,2480.02043,18898
UNIONBANK,42068,35318,6750,19.11,34019,62678.94042,19186377810,66907.00978,4228.06935,163
TIINDIA,13957,11720,2237,19.09,11329,20410.11138,4935627850,21464.28988,1054.1785,2976
LODHA,29856,25829,4027,15.59,50321,61686.02618,27425036006,70525.51125,8839.48506,1061
NUVAMA,7449,6449,1000,15.51,18332,23514.3075,15464386160,27333.9691,3819.6616,1876
BDL,26622,23221,3401,14.65,35419,28945.43917,18891062647,34253.26064,5307.82147,1394
ICICIPRULI,27353,24010,3343,13.92,9820,14282.64306,3151371261,14979.84192,697.19886,485
APOLLOHOSP,32138,28300,3838,13.56,44939,33199.525,47333888410,39138.7841,5939.2591,8854
INDIANB,26381,23265,3116,13.39,16823,37544.7507,10239973120,39708.5794,2163.8287,798
WAAREEENER,62719,55315,7404,13.39,26429,27014.68367,11044711014,29390.80632,2376.12264,2857
CUMMINSIND,30646,27207,3439,12.64,18782,44976.38226,16559741958,47740.10184,2763.71958,5484
ABB,31551,28053,3498,12.47,20931,29686.2869,15451413521,32612.85961,2926.57271,6969
NTPC,120582,108043,12539,11.61,47814,25596.96915,23891364690,28334.41605,2737.4469,356
ADANIENT,97997,88081,9916,11.26,127429,201527.70139,108117425498,231332.39187,29804.69048,3209
JSWENERGY,32962,29820,3142,10.54,15592,19886.88026,7633661451,21441.33477,1554.45451,550
AUROPHARMA,32492,29417,3075,10.45,43359,39688.79695,35355332727,47098.85422,7410.05727,1613
BLUESTARCO,14927,13521,1406,10.4,7354,5405.98204,3342740212,5918.09916,512.11712,1580
GODREJCP,31124,28228,2896,10.26,17271,29226.4287,6635649725,30713.07595,1486.64725,1078
ANGELONE,17807,16179,1628,10.06,19893,35859.6965,14474463725,40339.95875,4480.26225,351
INDUSINDBK,83021,75572,7449,9.86,87488,103323.42398,50182905290,116221.79688,12898.3729,976
CAMS,13974,12721,1253,9.85,15958,17940.40512,9065409878,20201.1164,2260.71128,796
TRENT,70103,64018,6085,9.51,47544,41192.03855,32267213199,49590.84325,8398.8047,3333
MIDCPNIFTY,83541,76429,7112,9.31,89837,31473.40693,155649387064,46541.74758,15068.34064,14545
RADICO,6633,6080,553,9.1,3108,4361.65485,1437909109,4644.42094,282.76609,3898
MAXHEALTH,39359,36079,3280,9.09,24872,26339.13455,12688226428,28914.26133,2575.12678,1150
MANAPPURAM,22157,20328,1829,9,17238,38930.0772,13669814460,42755.0718,3824.9946,329
CONCOR,25889,23771,2118,8.91,18892,20943.73025,9773750387,22955.48412,2011.75387,486
BAJAJHLDNG,5177,4758,419,8.81,4443,8144.35837,2937942436,8815.88274,671.52436,11087
BOSCHLTD,16867,15528,1339,8.62,14665,18687.13609,14103693390,21022.945,2335.8089,41805
BANKNIFTY,901921,830978,70943,8.54,1566969,303135.69412,2733344380996,582189.32409,279053.62996,57938
VMM,11278,10399,879,8.45,5963,11618.37239,2461286730,12223.13344,604.76105,120
PNB,58698,54238,4460,8.22,34701,67821.9296,23268245120,72649.1808,4827.2512,105
BSE,85279,78834,6445,8.18,95046,75626.1115,67093576922,92975.68072,17349.56922,3815
SUNPHARMA,90031,83284,6747,8.1,121343,39369.3279,78692415872,49424.45662,10055.12872,1907
SBIN,185071,171290,13781,8.05,112722,114401.98035,78553744410,125876.72445,11474.7441,1041
OBEROIRLTY,23654,21952,1702,7.75,14139,25298.93422,7075790823,27131.90245,1832.96823,1930
TATACONSUM,44991,41789,3202,7.66,18878,18762.6522,9956690892,20152.58113,1389.92892,1111
MUTHOOTFIN,36288,33711,2577,7.64,63387,65788.6331,48928520126,77111.18437,11322.55126,3050
LAURUSLABS,30673,28607,2066,7.22,19642,57149.47655,20623657448,62050.80104,4901.32448,1543
BANKINDIA,26553,24796,1757,7.09,12908,25597.56108,7426359668,27438.93776,1841.37668,144
DALBHARAT,19538,18259,1279,7,10143,12326.527,4759571683,13476.03884,1149.51183,1760
TMPV,110023,102826,7197,7,60536,43799.45312,30892708784,49170.78096,5371.32784,344
ASIANPAINT,56341,52668,3673,6.97,18790,13660.4357,11747750622,15314.59192,1654.15622,2738
SIEMENS,30040,28089,1951,6.95,18007,16777.34136,9786183076,18918.54713,2141.20576,3542
FORTIS,18763,17551,1212,6.91,8122,12143.68487,5089433804,13155.14791,1011.46304,975
360ONE,18979,17833,1146,6.43,13569,23139.9147,5416023675,24288.65145,1148.73675,1110
IRFC,39929,37540,2389,6.36,8590,10412.36253,3352316688,11027.85916,615.49663,90
HDFCLIFE,56247,52964,3283,6.2,19432,23849.65814,10137844574,25490.82888,1641.17074,568
COCHINSHIP,19533,18393,1140,6.2,17497,18541.08152,9212284180,21426.00332,2884.9218,1522
KALYANKJIL,46204,43539,2665,6.12,29266,27838.6443,13112459793,31912.24473,4073.60043,385
MOTHERSON,33608,31675,1933,6.1,11441,25191.89998,8298595734,27237.21532,2045.31534,146
ZYDUSLIFE,17655,16652,1003,6.02,18423,24107.32989,16806679110,27529.92099,3422.5911,1142
VOLTAS,35929,33890,2039,6.02,18073,15449.87782,7473846000,17116.13782,1666.26,1277
LT,150954,142411,8543,6,57992,52021.49324,36898766651,57903.96976,5882.47651,4027
IDFCFIRSTB,58387,55108,3279,5.95,32304,49958.86927,19708062958,53783.92936,3825.06008,80
CIPLA,54304,51268,3036,5.92,18781,15690.90556,10375713054,17280.6711,1589.76554,1457
ETERNAL,123294,116490,6804,5.84,52855,70369.44879,30254504548,78765.75303,8396.30423,281
DIVISLAB,48540,45883,2657,5.79,33572,25991.74512,20623879397,29345.18909,3353.44397,6758
DELHIVERY,27084,25614,1470,5.74,21451,48020.29906,18462721150,52743.76556,4723.4665,507
AXISBANK,130581,123495,7086,5.74,49344,84160.46387,34235212300,90586.33687,6425.873,1342
MPHASIS,24427,23108,1319,5.71,19218,26769.79921,9770368767,29870.76438,3100.96517,2294
ADANIPOWER,57045,53972,3073,5.69,19628,36995.04913,12629792009,40633.63547,3638.58634,221
DRREDDY,43431,41104,2327,5.66,40874,26025.31468,33255500762,31741.25981,5715.94512,1370
KAYNES,41135,38942,2193,5.63,54874,47996.88703,23753554720,56472.98424,8476.0972,3326
BAJAJFINSV,76154,72165,3989,5.53,81065,57651.95112,41160700782,65725.23894,8073.28782,1890
MAZDOCK,31015,29421,1594,5.42,15377,15834.29015,7558950336,17831.28852,1996.99836,2542
BANDHANBNK,44006,41757,2249,5.39,14477,27643.04388,8141943960,29730.18348,2087.1396,199
YESBANK,68576,65085,3491,5.36,33492,27691.42134,24595595787,32743.35821,5051.93687,24
NATIONALUM,52596,49928,2668,5.34,49389,50817.24356,28300890112,58419.30093,7602.05737,347
SUZLON,54810,52042,2768,5.32,19203,32233.82682,11321977610,34873.81392,2639.9871,56
ASTRAL,30263,28755,1508,5.24,19628,19566.42217,9771597182,21452.45899,1886.03682,1384
ADANIENSOL,37472,35608,1864,5.23,16589,54000.17806,12570519654,58367.2396,4367.06154,1574
SBILIFE,32185,30603,1582,5.17,8917,9954.36472,5109620295,10695.56767,741.20295,1790
LTF,30360,28872,1488,5.15,28979,40287.74692,17610076417,45475.1361,5187.38917,327
TITAN,80537,76602,3935,5.14,37992,27952.31586,27567704573,32291.86159,4339.54573,4468
RVNL,35625,33886,1739,5.13,7143,5586.29629,2885872778,6301.13907,714.84278,235
LICHSGFIN,33763,32120,1643,5.12,10172,12593.6705,4599517630,13385.7468,792.0763,554
APLAPOLLO,22356,21289,1067,5.01,8175,17447.62726,3504044617,18203.89343,756.26617,1795
ICICIBANK,239889,228465,11424,5,79276,146183.08138,64777915083,156605.16221,10422.08083,1412
NESTLEIND,34705,33056,1649,4.99,19427,37845.11735,10479270715,39582.0745,1736.95715,1455
POWERGRID,57222,54587,2635,4.83,20547,20985.46162,9465521023,22343.68935,1358.22773,288
TATASTEEL,128740,122895,5845,4.76,89028,59457.58115,42341693185,67641.288,8183.70685,190
PREMIERENE,16663,15915,748,4.7,5299,8844.31028,2828397812,9431.1384,586.82812,1045
RECLTD,48026,45883,2143,4.67,14899,11861.2998,7727614965,13001.2407,1139.9409,365
INDUSTOWER,79988,76444,3544,4.64,17193,26048.2347,9065879272,27743.30742,1695.07272,382
INOXWIND,25724,24586,1138,4.63,5385,7612.32128,2457823552,8091.8048,479.48352,87
ICICIGI,18350,17549,801,4.56,3724,3295.57605,1937633860,3554.11465,258.5386,1772
INDHOTEL,33525,32117,1408,4.38,13072,23416.75,7362920320,24908.0532,1491.3032,726
SHRIRAMFIN,61024,58473,2551,4.36,23875,53785.27126,16158936197,57701.62323,3916.35197,1061
GAIL,31693,30376,1317,4.34,7436,7560.16875,3966685936,8096.40761,536.23886,174
PFC,58047,55635,2412,4.34,12887,18504.74574,5511711842,19494.08916,989.34342,425
ONGC,78142,74929,3213,4.29,29525,22451.61735,14046708105,25302.56715,2850.9498,237
UNOMINDA,12551,12035,516,4.29,5879,7281.8422,3048862311,8018.76531,736.92311,1122
GRASIM,61486,59007,2479,4.2,20773,16951.07267,15263915887,19535.33155,2584.25887,3193
MANKIND,16007,15365,642,4.18,9821,11980.01892,5276309340,12974.66232,994.6434,2526
PGEL,21847,20978,869,4.14,11560,9886.60801,5382404759,11256.4056,1369.79759,561
KOTAKBANK,126213,121203,5010,4.13,23525,50818.0898,14058095340,53421.5432,2603.4534,396
DABUR,41408,39781,1627,4.09,16213,17961.53812,7404591100,19092.94912,1131.411,444
HINDUNILVR,96892,93130,3762,4.04,46723,48577.95297,26805535722,52558.49019,3980.53722,2202
PHOENIXLTD,14572,14012,560,4,5829,13505.75257,2890622101,14256.29359,750.54101,2054
HAL,63338,60913,2425,3.98,32006,25732.69716,19573756731,29828.23947,4095.54231,4427
JUBLFOOD,25411,24444,967,3.96,10882,10036.90125,5091852237,11199.73612,1162.83487,428
DLF,74766,72020,2746,3.81,40239,73584.25022,18500064837,78461.14609,4876.89587,677
INFY,496644,478410,18234,3.81,223263,143027.87664,82577721220,163378.78884,20350.9122,1047
AUBANK,32781,31580,1201,3.8,11772,29975.1871,9780436920,32190.6563,2215.4692,1057
BAJAJ-AUTO,72267,69664,2603,3.74,26334,26330.0472,17128885823,28829.98043,2499.93323,9784
BPCL,36711,35416,1295,3.66,11646,14893.32411,5816484237,16107.26398,1213.93987,307
TATAPOWER,80845,77997,2848,3.65,28276,21038.28214,13943672468,23247.15182,2208.86968,375
CANBK,78077,75386,2691,3.57,29302,63711.6489,19522001700,68375.41965,4663.77075,127
NIFTYNXT50,734,709,25,3.53,203,1777.28038,195275054,1800.08092,22.80054,72268
DIXON,104701,101135,3566,3.53,70001,61829.36944,38881743285,72747.4273,10918.05785,12440
JINDALSTEL,32818,31722,1096,3.46,18070,23395.34337,10027022487,25677.56825,2282.22487,1054
RBLBANK,23638,22867,771,3.37,10782,36735.6644,9047593569,39050.42259,2314.75819,359
SHREECEM,18876,18261,615,3.37,8575,12187.62529,4584131150,12895.68679,708.0615,26760
BIOCON,26793,25935,858,3.31,19541,43446.3045,17025122725,47337.78175,3891.47725,427
RELIANCE,455838,441352,14486,3.28,129557,101307.7627,77308070905,114904.87175,13597.10905,1305
