symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
IKIO,EQ,204.28,34.04,  20.00,20,204.28,177.9,252.9,103.53,428.79871,833.927731208
HFCL,EQ,214.81,10.22,   5.00,5,214.81,205.43,220.09,59.82,195.88825,414.323237575
CORDELIA,EQ,808.35,73.45,   9.99,10,808.35,780,808.35,623.1,32.20957,258.517229777
AEGISVOPAK,EQ,258.2,23.47,  10.00,10,258.2,236.63,302,158,72.92235,184.6393902
BLUSPRING,EQ,124.5,4.66,   3.89,10,131.82,120.21,131.82,43.98,49.11393,62.566235426999995
IBULLSLTD,BE,29.31,1.38,   4.94,5,29.32,27.7,29.32,8.9,181.4714,53.00779594
AMIRCHAND,EQ,162.01,14.53,   9.85,10,162.22,148,200,117.02,23.64655,37.19129384
MON100,EQ,332.78,-3.12,  -0.93,20,332.78,332.78,342.55,183.15,5.98561,19.918912958
TPLPLASTEH,EQ,87.4,14.56,  19.99,20,87.4,72.3,87.4,50.01,22.38273,18.691817822999997
DEEDEV,BE,708.5,-0.8,  -0.11,5,744.75,700,760,183,2.45932,17.82638102
STYLEBAAZA,BE,323.15,15.35,   4.99,5,323.15,311,427,229.95,4.40777,14.027287247999999
UFBL,EQ,706.45,33.6,   4.99,5,706.45,676.2,728.4,172.34,1.67295,11.738922855
ELECTHERM,EQ,1200.3,109.1,  10.00,10,1200.3,1090,1280,551,0.74994,8.926610814
UTSSAV,ST,505,19.9,   4.10,5,509.35,476,509.35,160.05,1.47,7.415415
AQYLON,EQ,44.5,1.64,   3.83,5,45,43.16,224.7,38.01,14.82943,6.636169925
RAJESHEXPO,BZ,95,3.32,   3.62,5,96.26,92,237.88,72.63,5.94369,5.671468998
SHRIAHIMSA,ST,433,14.65,   3.50,5,439.25,419,455,147,1.158,5.0646288
KSHITIJPOL,BE,4.11,0.19,   4.85,5,4.11,4.1,7.2,1.88,111.65992,4.57805672
AVADHSUGAR,BE,511.9,24.35,   4.99,5,511.9,495,531.9,306.05,0.73527,3.7492887840000004
LAMOSAIC,SM,40.8,6.8,  20.00,20,40.8,33.4,47.85,20.45,10.362,3.7386096
ELGIRUBCO,EQ,55.29,9.21,  19.99,20,55.29,46.5,90.5,32.72,6.5494,3.55566926
MAFANG,EQ,190.81,2.45,   1.30,20,190.81,190.81,208.38,132.86,1.80721,3.448337401
LEMERITE,EQ,22.03,1.04,   4.95,5,22.03,20.2,107.57,20.2,11.79462,2.4957415920000003
NRL,BE,92.62,4.41,   5.00,5,92.62,89.9,92.62,45.1,2.32421,2.123630677
FORCAS,SM,112,18.45,  19.72,20,112.25,95,140,91.5,1.632,1.7271456
LAXMIINDIA,BE,113.92,5.42,   5.00,5,113.92,110,180.9,71.06,1.4431,1.63979453
VIJIFIN,BE,6.95,0.33,   4.98,5,6.95,6.95,6.95,2,16.38007,1.138414865
KOTYARK,BE,38.9,1.85,   4.99,5,38.9,36.13,45.5,17.38,2.76126,1.06170447
MAWANASUG,BE,105.58,5.02,   4.99,5,105.58,102.51,123.75,75.08,0.85786,0.90461337
TAKE,BE,23.97,1.14,   4.99,5,23.97,22.26,50.14,8.49,3.51639,0.837604098
GREENLEAF,ST,96.8,4.6,   4.99,5,96.8,90,185.9,52.5,0.82,0.786134
BTTL,EQ,49.88,4.53,   9.99,10,49.88,45.05,51.34,30,1.51592,0.7373434879999999
LOKESHMACH,BE,314.9,14.95,   4.98,5,314.9,314.9,314.9,138.96,0.22785,0.71749965
ONYX,ST,41.4,-0.1,  -0.24,5,43.55,41.4,53.9,24.2,1.6,0.69392
MONQ50,EQ,147.09,-0.15,  -0.10,20,147.09,146.26,147.24,72.18,0.46421,0.6827136469999999
PRECOT,EQ,735,18.2,   2.54,5,752.6,721.4,861.25,300.05,0.07854,0.581722218
BRANDMAN,ST,196.5,9.35,   5.00,5,196.5,194.95,243.8,109.35,0.28,0.549836
MAHKTECH,EQ,21.75,0,   0.00,20,21.75,21.75,35.59,20.51,2.4069,0.52350075
RNBDENIMS,EQ,10.86,0.51,   4.93,5,10.86,10.2,67.67,9.03,4.6027,0.49663133
PRIMECAB,ST,123.05,5.85,   4.99,5,123.05,121,136.7,70.4,0.384,0.4718976
KDL,SM,121.2,5.75,   4.98,5,121.2,111,342.35,100.85,0.351,0.4021407
SHREEDHAR,ST,62.9,2.95,   4.92,5,62.9,62.85,62.9,54.4,0.62,0.389732
MASPTOP50,EQ,77.78,-0.24,  -0.31,20,77.78,77.78,82.78,53.26,0.47613,0.370333914
DYNAMIC,ST,166.15,7.9,   4.99,5,166.15,152.45,183.9,84.7,0.205,0.3322435
TECHLABS,ST,114.6,5.45,   4.99,5,114.6,106.05,660,105,0.27,0.305748
FILATFASH,BE,0.2,0.01,   5.26,5,0.2,0.19,0.74,0.14,156.8183,0.29795477000000004
BIKEWO,ST,43.65,2.05,   4.93,5,43.65,42.45,43.65,13.65,0.68,0.296412
MOS,ST,14.7,0.6,   4.26,5,14.8,14.35,28.55,9.05,1.88,0.276736
KCEIL,ST,92.85,4.4,   4.97,5,92.85,88.45,388.05,74.7,0.295,0.2715475
AUSL,SM,27.15,1.25,   4.83,5,27.15,27.05,48.3,17.35,0.96,0.260544
DBEIL,BE,8.47,0.4,   4.96,5,8.47,8,18.56,5.15,2.45098,0.20343134
SYLVANPLY,SM,63.5,2.9,   4.79,5,63.6,60.55,93.8,40,0.32,0.202784
TCIFINANCE,BE,17.52,0.83,   4.97,5,17.52,16.02,38.46,10,1.03059,0.179219601
GLOBALPET,ST,158,7.5,   4.98,5,158,150,164.75,85,0.1125,0.17632125
CLASSICEIL,ST,45.5,0.5,   1.11,5,47.25,43.1,113.9,34.75,0.368,0.171304
MOBILISE,ST,100.35,0.3,   0.30,5,105.05,100.35,125.9,45,0.16,0.167184
DHARAN,BZ,0.15,0,   0.00,5,0.16,0.15,0.61,0.11,107.85108,0.16177661999999998
ORBTEXP,BE,231.32,11.01,   5.00,5,231.32,231,265,135,0.06887,0.159303197
ROXHITECH,ST,41.25,1.95,   4.96,5,41.25,40.5,55,22.95,0.368,0.1513216
DIVINEHIRA,ST,120.5,0.5,   0.42,5,126,120.5,126,17.83,0.108,0.134082
ADDICTIVE,SM,44.6,1.85,   4.33,5,44.85,44.15,167.75,38.85,0.295,0.132101
GVKPIL,BE,2.69,0.05,   1.89,2,2.69,2.64,4.27,2.37,4.73278,0.126838504
AMEYA,SM,116.5,4.5,   4.02,5,117.6,116.5,128.45,86,0.1,0.11728
EPWINDIA,ST,244.05,11.6,   4.99,5,244.05,244.05,244.05,98,0.048,0.117144
GRADIENTE,EQ,3.11,0.14,   4.71,5,3.11,3.01,9.4,2.08,3.16655,0.09816305
GURUNANAK,ST,40.75,1.9,   4.89,5,40.75,40,60,22.45,0.24,0.097512
CHEMFAB,BE,369.25,17.55,   4.99,5,369.25,355,849.6,290.35,0.02619,0.09604396800000001
ENSER,ST,14.7,0.1,   0.68,5,15.3,14,23.25,7.8,0.6,0.08742
GRANDOAK,EQ,48.01,2.28,   4.99,5,48.01,46.1,55.76,24,0.15952,0.076027232
ACCORD,ST,169.9,8.05,   4.97,5,169.9,169.9,169.9,19.85,0.04,0.06796
ABAN,BE,15.24,0.72,   4.96,5,15.24,15.24,61,13.18,0.42918,0.06540703199999999
TOKYOPLAST,BE,89.79,4.27,   4.99,5,89.79,83.81,143.75,53.86,0.0726,0.06404771999999999
SNEHAA,ST,48.9,2.3,   4.94,5,48.9,48.7,122,35.5,0.13,0.063544
WALPAR,SM,32.1,1.5,   4.90,5,32.1,31.9,51.5,21.25,0.14,0.044898
