symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime
VEDL,VEDLEQN,282.2,-7.73,174644055,174644055,50192701407,305.85,30-Apr-2026,,795,268.7,-23.65,294.5,281.7,294.5,279,2026-06-23 16:00:25
KIRLOSENG,KIRLOSENGEQN,2500,4.61,12991735,12991735,33215449205.1,2389.8,20-Feb-2026,,2720,828.15,110.2,2501,2504.4,2720,2430.2,2026-06-23 16:00:25
HDFCBANK,HDFCBANKEQN,772.6,-1.75,28289062,28289062,22120066249.66,786.4,19-Jun-2026,,1020.5,726.65,-13.8,783.05,774.65,790.9,772.55,2026-06-23 16:00:25
MEESHO,MEESHOEQN,185.5,7.72,115544421,115544421,20922783754.68,172.21,,,254.4,125.56,13.29,174.25,186.78,188,170.55,2026-06-23 16:00:25
RELIANCE,RELIANCEEQN,1306,-1.55,15400184,15400184,20300368546.96,1326.5,05-Jun-2026,,1611.8,1253.2,-20.5,1328.9,1309.5,1333,1304,2026-06-23 16:00:25
INFY,INFYEQN,1029,-3.42,19323064,19323064,19993960782.08,1065.4,10-Jun-2026,,1728,1026,-36.4,1053.8,1029.3,1055.3,1026,2026-06-23 16:00:25
ICICIBANK,ICICIBANKEQN,1335.5,-1.25,11884879,11884879,16079052799.1,1352.4,12-Aug-2025,,1500,1187.6,-16.9,1358,1338.3,1369.1,1331.5,2026-06-23 16:00:25
PPLPHARMA,PPLPHARMAEQN,169.05,6.65,93345987,93345987,15992967952.71,158.51,16-Jul-2025,,220.85,132.3,10.54,158.99,168.89,175.45,158.99,2026-06-23 16:00:25
BSE,BSEEQN,3935.1,-2.42,3652187,3652187,14472959687.34,4032.7,10-Jul-2026,,4446.8,2021.5,-97.6,4051.2,3941.8,4062,3915,2026-06-23 16:00:25
TCS,TCSEQN,2060,-3.19,6392736,6392736,13254762749.76,2127.8,25-May-2026,,3489.9,2055,-67.8,2111,2059.6,2114,2055,2026-06-23 16:00:25
HSCL,HSCLEQN,634.75,-3.1,19800406,19800406,12832049116.42,655.05,22-May-2026,,718,418.5,-20.3,660,639.25,663.75,633,2026-06-23 16:00:25
COHANCE,COHANCEEQN,457.1,12.79,26490915,26490915,12190324355.55,405.25,06-Aug-2024,,1121.15,266.7,51.85,405.95,457.8,486.3,405.95,2026-06-23 16:00:25
SILVERBEES,SILVERBEESEQN,215.4,-4.33,56603001,56603001,12190022295.36,225.14,,,360,101.35,-9.74,219.74,215.06,219.74,213.67,2026-06-23 16:00:25
VAML,VAMLBEN,456,-4.69,0,23486381,10915530433.56,478.45,,,537,440,-22.45,483.9,456.61,483.9,454.53,2026-06-23 16:00:25
SBIN,SBINEQN,1023.6,-1.65,10411004,10411004,10733432793.88,1040.75,15-May-2026,,1234.7,786.55,-17.15,1041,1024.2,1045.5,1022.35,2026-06-23 16:00:25
PACEDIGITK,PACEDIGITKEQN,205.35,11.72,48375958,48375958,9881273181.08,183.81,,,231.95,139.81,21.54,189.28,206.08,214.3,189.21,2026-06-23 16:00:25
BHARTIARTL,BHARTIARTLEQN,1899,-0.92,5155908,5155908,9848609225.28,1916.6,18-Jul-2025,,2174.5,1740.5,-17.6,1907.6,1901.6,1927.7,1896.7,2026-06-23 16:00:25
LT,LTEQN,4169.8,-0.75,2198497,2198497,9244416065.36,4201.3,22-May-2026,,4440,3288.1,-31.5,4210,4179.4,4242.4,4166,2026-06-23 16:00:25
M&M,M&MEQN,3042,-0.7,2828392,2828392,8643085125.36,3063.4,03-Jul-2026,,3839.9,2896,-21.4,3063.4,3037.3,3092.2,3031.8,2026-06-23 16:00:25
EMSLIMITED,EMSLIMITEDEQN,445.1,9.05,19145950,19145950,8387266316.5,408.15,19-Sep-2025,,655,256.05,36.95,407.6,445.6,453,402.7,2026-06-23 16:00:25
