symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
VEDL,175416,116781,58635,50.21,354825,169015.08059,105110645403,187471.09962,18456.01903,282
NIFTY,12247202,9484944,2762258,29.12,443516889,1285749.94399,692308539096516,8156071.05416,6870321.11016,23824
FINNIFTY,29783,25316,4467,17.64,62535,4291.9125,97190045862,7731.17112,3439.25862,26329
NAUKRI,70665,60307,10358,17.18,110220,74802.75165,36349710340,79460.88755,4658.1359,1012
MUTHOOTFIN,45558,39055,6503,16.65,42557,73026.85582,29942392584,76315.65667,3288.80084,3120
MANKIND,26724,23247,3477,14.96,64092,22763.58739,35247971680,26561.6192,3798.0318,2533
DIXON,167803,147195,20608,14,266732,185086.28425,147590275721,200916.24147,15829.95721,11890
JSWSTEEL,86926,76323,10603,13.89,43330,196133.79804,17257440831,197690.81386,1557.01581,1242
POLICYBZR,45511,40076,5435,13.56,33328,44750.65756,14979158579,46490.91335,1740.25579,1624
APLAPOLLO,27524,24242,3282,13.54,13586,51219.16191,3805355057,51555.31248,336.15057,1836
HINDALCO,137787,121737,16050,13.18,128097,253686.62585,65682846922,260363.42507,6676.79922,986
BHARATFORG,33292,29538,3754,12.71,45906,79770.77555,41114291465,84967.3902,5196.61465,2140
ADANIENSOL,52173,46622,5551,11.91,30023,132763.7846,17774063786,135350.15746,2586.37286,1491
INFY,677951,605887,72064,11.89,504261,366463.17672,180037209060,388551.02732,22087.8506,1029
PNBHOUSING,26134,23358,2776,11.88,24620,30711.26389,13644768046,32072.23935,1360.97546,1024
PRESTIGE,24561,22009,2552,11.6,52147,41269.65984,32394224569,44815.32553,3545.66569,1508
WAAREEENER,79871,71697,8174,11.4,52872,110951.75325,17773597901,112677.10727,1725.35401,3030
LTM,63058,56909,6149,10.8,53755,70557.58759,24257362960,73404.7422,2847.1546,3768
FORCEMOT,28999,26244,2755,10.5,24794,19554.17544,9810930874,20407.48418,853.30874,18000
JSWENERGY,46818,42400,4418,10.42,25960,63067.59612,9137416725,64099.36462,1031.7685,567
LODHA,47962,43452,4510,10.38,107382,48430.05395,42653980747,54427.78892,5997.73497,912
ADANIPORTS,86918,79259,7659,9.66,72902,132976.41943,50113343547,137992.11491,5015.69547,1786
SRF,35023,32117,2906,9.05,48289,48446.18372,22133747260,51235.85632,2789.6726,2738
NATIONALUM,66484,61116,5368,8.78,70652,60889.00125,43324150518,67060.91268,6171.91143,355
LAURUSLABS,39938,36719,3219,8.77,87640,92202.5243,101385006393,104543.91323,12341.38893,1481
UPL,37664,34769,2895,8.33,17294,33840.42798,11158755918,35095.82491,1255.39693,597
AMBUJACEM,119119,110649,8470,7.65,46194,109144.51615,10992209754,110514.32119,1369.80504,415
360ONE,20704,19256,1448,7.52,8424,15959.8783,3197077745,16146.85575,186.97745,1114
SHRIRAMFIN,84443,78619,5824,7.41,41793,98161.51108,24902842395,101259.58004,3098.06895,994
ADANIGREEN,68226,63618,4608,7.24,61543,154163.628,41582698482,161025.39282,6861.76482,1510
BIOCON,32140,29975,2165,7.22,54257,72959.76775,51914220950,79965.10225,7005.3345,423
SUNPHARMA,121597,113480,8117,7.15,157567,130566.54576,91462779079,137253.66655,6687.12079,1867
M&M,171659,160473,11186,6.97,89068,78024.08656,47750686146,83745.86802,5721.78146,3042
ADANIENT,122821,114851,7970,6.94,100975,140944.34857,81568518850,153740.56127,12796.2127,2964
JINDALSTEL,36700,34335,2365,6.89,26639,31775.49768,15670983950,33441.89968,1666.402,1082
IRFC,39509,36997,2512,6.79,22058,34317.73131,6595102443,35195.24025,877.50893,98
MPHASIS,31102,29135,1967,6.75,13833,28023.90211,5940247876,28765.80088,741.89876,2243
INDUSINDBK,88589,82991,5598,6.75,38019,79853.66837,16700190094,81596.76931,1743.10094,903
EXIDEIND,33908,31801,2107,6.63,26962,35473.74012,15581555856,37983.52368,2509.78356,378
KEI,18619,17472,1147,6.56,19771,29349.96624,15991772770,30310.03144,960.0652,5575
DLF,87800,82476,5324,6.46,60285,97458.44785,22522597819,100011.65104,2553.20319,612
TCS,635852,598903,36949,6.17,526801,303982.44391,176196870755,323159.60146,19177.15755,2060
COFORGE,105931,99803,6128,6.14,70404,106503.70522,30276679370,111330.78892,4827.0837,1481
SBICARD,63041,59517,3524,5.92,26163,35893.79008,9517384264,36980.91272,1087.12264,607
SBILIFE,36680,34668,2012,5.8,13492,28482.85758,6347829907,28969.40666,486.54907,1794
CANBK,79110,74786,4324,5.78,29473,72336.14415,19572647962,74998.90777,2662.76362,130
KFINTECH,26031,24616,1415,5.75,19058,17656.35888,7006248515,18435.23153,778.87265,891
ZYDUSLIFE,21867,20753,1114,5.37,35426,41390.21988,31897144548,44865.31536,3475.09548,1112
ADANIPOWER,74010,70329,3681,5.23,57414,107257.80927,37745318058,112280.5786,5022.76933,230
MCX,65336,62215,3121,5.02,47268,96899.15747,65237711508,104945.76005,8046.60258,2828
MOTHERSON,44489,42367,2122,5.01,13654,51562.92409,7107817912,52386.39372,823.46962,143
AUROPHARMA,48480,46175,2305,4.99,62405,63105.98574,46818934596,69286.42171,6180.43596,1534
ICICIBANK,321402,306139,15263,4.99,181922,367251.07048,136763299722,378340.6977,11089.62722,1335
HYUNDAI,37349,35662,1687,4.73,10180,27299.61341,2852913860,27510.57201,210.9586,1970
BSE,92472,88307,4165,4.72,117331,112983.53129,158540972446,131746.34325,18762.81196,3935
LICHSGFIN,43074,41134,1940,4.72,16625,43439.1816,4894135020,43858.1318,418.9502,540
HDFCBANK,1044629,998033,46596,4.67,511550,624851.76948,167927999127,643456.30325,18604.53377,772
BEL,160731,153571,7160,4.66,139393,136873.38009,72903425134,144297.46393,7424.08384,420
RADICO,7615,7276,339,4.66,6623,6671.00745,2864029606,6919.52851,248.52106,3721
BANKNIFTY,1622603,1551226,71377,4.6,4974401,601342.04426,8551430804366,993294.79792,391952.75366,57183
CIPLA,85039,81313,3726,4.58,209953,83613.55316,107707791826,95258.78892,11645.23576,1435
PFC,78228,74828,3400,4.54,32212,54013.67842,13095869254,55664.94596,1651.26754,431
PNB,68314,65383,2931,4.48,27649,56940.4016,18543975600,59080.7976,2140.396,107
HINDZINC,64171,61436,2735,4.45,54071,47319.18448,33444390603,51226.85302,3907.66853,546
ETERNAL,147672,141442,6230,4.4,64881,106045.89165,31193577796,110177.45024,4131.55858,258
CHOLAFIN,42856,41070,1786,4.35,19690,52482.5565,16027983118,54274.63768,1792.08118,1712
NUVAMA,10890,10437,453,4.34,5194,16104.61005,2843302830,16477.33835,372.7283,1718
ULTRACEMCO,86694,83174,3520,4.23,38905,32731.39057,18095745691,33702.84748,971.45691,11325
IREDA,42875,41219,1656,4.02,23654,23089.63547,8863183930,23907.26802,817.63255,127
ALKEM,19839,19080,759,3.98,29910,13139.37862,19456947212,15198.16325,2058.78462,5400
TATASTEEL,162863,156644,6219,3.97,98729,99847.62287,44647068290,104041.64952,4194.02665,193
INDUSTOWER,101949,98095,3854,3.93,28326,49620.47601,15237920012,51119.15113,1498.67512,399
JIOFIN,123457,119002,4455,3.74,51742,80187.95513,21927072361,82815.88,2627.92486,237
DRREDDY,52428,50586,1842,3.64,105996,65452.99962,81753196018,73613.83481,8160.83518,1300
LTF,46653,45033,1620,3.6,16235,34479.1503,7270267657,35264.51437,785.36407,286
WIPRO,252889,244146,8743,3.58,110655,133982.4819,47430223530,139369.7172,5387.2353,174
HCLTECH,203078,196290,6788,3.46,100150,106225.60696,30233311219,109800.14415,3574.53719,1108
ASTRAL,24578,23760,818,3.44,9893,10427.85112,5578235334,10882.42947,454.57834,1521
ASHOKLEY,93794,90683,3111,3.43,64923,87201.274,42744459700,92178.746,4977.472,151
OBEROIRLTY,28763,27817,946,3.4,38208,25365.52154,20931181183,27674.59338,2309.07183,1708
TORNTPHARM,38385,37131,1254,3.38,48857,38775.08781,24296188806,41468.91337,2693.82556,4524
GLENMARK,53636,51891,1745,3.36,33263,32818.24076,24962849523,35478.261,2660.02023,2175
TECHM,73008,70667,2341,3.31,48244,77159.211,33725923308,80381.64408,3222.43308,1416
