symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
HFCL,EQ,223.41,10.63,   5.00,5,223.41,214.3,229.5,59.82,321.51413,715.947664684
HIRECT,EQ,1274.8,212.4,  19.99,20,1274.8,1045,1274.8,565.2,11.6321,144.470682
MTARTECH,BE,6700,291,   4.54,5,6729,6330,8714,1390.5,1.59683,105.760446145
E2E,EQ,412.5,17.9,   4.54,5,414.3,397.55,469.4,183.36,21.48139,88.33792009700001
FCL,EQ,38.8,3.11,   8.71,10,39.25,35.71,47.18,19.1,214.4755,82.07977385
SETL,EQ,286.45,12.6,   4.60,5,287.5,271.5,305.3,104.56,11.74344,33.360764352
KRN,BE,1285.5,61.2,   5.00,5,1285.5,1221.6,1405,589.8,1.95887,24.968540568
SILVERTUC,EQ,199.6,4.46,   2.29,5,204.89,196.5,212.7,66.19,6.10943,12.367930092
DEEDEV,BE,721,29.4,   4.25,5,726.15,685,760,183,1.20677,8.670763126999999
APOLSINHOT,EQ,1336.5,136.5,  11.38,20,1440,1202,1605,950,0.6094,8.50399418
SHRADHA,EQ,40.58,5.04,  14.18,20,42.64,39.1,65.42,26.34,14.53227,6.025079142
UTSSAV,ST,525.75,25,   4.99,5,525.75,500.75,528,160.05,0.852,4.4340636
GVPIL,EQ,829.6,39.5,   5.00,5,829.6,805,1084,270.9,0.39266,3.239680596
MON100,EQ,328.05,-5.19,  -1.56,20,328.05,328.05,342.55,189.75,0.9752,3.1991436
CSM,BE,100,2.46,   2.52,5,102.41,97.25,113,95.55,3.13033,3.1707112570000002
UNIVASTU,BE,112.33,3.97,   3.66,5,113.77,106,113.77,56.02,2.40485,2.694153455
TECHERA,SM,165,5.7,   3.58,5,167.25,154.2,325.7,127.55,1.424,2.304744
IWARE,ST,489.3,23.3,   5.00,5,489.3,466,489.3,85,0.366,1.760277
OCCLLTD,BE,138.07,6.57,   5.00,5,138.07,132.81,159.42,75.71,1.22657,1.679787615
MAFANG,EQ,196.41,-0.7,  -0.36,20,196.41,196.41,208.38,147.44,0.76432,1.5012009119999998
DIGJAMLMTD,EQ,46.21,2.83,   6.52,20,52.05,43.75,59.75,36.03,2.62466,1.31495466
ECOSMOBLTY,BE,134.56,6.4,   4.99,5,134.56,126.55,358.4,103.94,0.72436,0.9674552160000001
VIGOR,ST,109.65,5.2,   4.98,5,109.65,100.2,110.5,44.75,0.848,0.9095648
AFFORDABLE,BE,200.63,9.55,   5.00,5,200.63,195,534.4,119.71,0.42022,0.839977758
BLUEWATER,ST,413.75,19.7,   5.00,5,413.75,390,413.75,128,0.2,0.81224
TECHD,ST,632.25,30.1,   5.00,5,632.25,632.25,843.6,360,0.126,0.796635
SSFL,ST,279.8,13.3,   4.99,5,279.8,253.5,295.1,86,0.285,0.7613775
SAJHOTELS,SM,39.1,6.5,  19.94,20,39.1,31.05,80.25,24.8,2.04,0.752352
COUNCODOS,EQ,7.29,0.15,   2.10,10,7.85,7.14,8.89,3.71,10.00691,0.7495175589999999
YAAP,ST,149.95,7.1,   4.97,5,149.95,143.75,214.4,127,0.45,0.66411
SMARTLINK,BE,196.14,9.34,   5.00,5,196.14,186.9,199,103.5,0.27404,0.535391948
TAC,SM,482,22.95,   5.00,5,482,482,899.65,347.4,0.11,0.5302
FCSSOFT,BE,1.62,-0.02,  -1.22,5,1.72,1.6,2.8,1.05,27.49288,0.464629672
BNALTD,EQ,449.9,74.95,  19.99,20,449.9,358.1,465,310.4,0.10365,0.462279
VINEETLAB,BE,36.34,1.71,   4.94,5,36.36,33.2,43.5,24.45,1.20016,0.43061740800000003
MAHKTECH,EQ,22.99,-0.12,  -0.52,20,22.99,22.99,35.59,20.51,1.77952,0.409111648
SICALLOG,EQ,90.03,4.28,   4.99,5,90.03,87.47,103.33,60.11,0.41079,0.368519709
MANAKSTEEL,BE,78.5,3.48,   4.64,5,78.77,75.07,87.13,45.11,0.39565,0.30654962
MANORG,BE,547.45,26.05,   5.00,5,547.45,522,637.85,356.25,0.05591,0.305151189
CHETANA,ST,46.5,2.2,   4.97,5,46.5,46.05,90,30.1,0.656,0.3025472
VELJAN,BE,1830,75.2,   4.29,5,1842.5,1760,1980,812,0.01628,0.296742072
MONQ50,EQ,142.71,-1.77,  -1.23,20,142.71,142.71,147.24,73.15,0.18679,0.266568009
UTKAL,SM,27.4,1.3,   4.98,5,27.4,27.05,66,22.6,0.88,0.24068
MASPTOP50,EQ,79.02,-0.51,  -0.64,20,79.02,79.02,82.78,55.52,0.3045,0.2406159
KDL,SM,117.2,4.1,   3.63,5,118.75,114.3,321,100.85,0.201,0.2365368
PRIMECAB,ST,181.55,8.6,   4.97,5,181.55,181.55,181.55,70.4,0.128,0.232384
