symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime
KALYANKJIL,KALYANKJILEQN,544.6,2.8,63633358,63633358,34283107956.08,529.75,04-Sep-2025,,617.7,327.05,14.85,534,548.1,551,518.3,2026-07-15 16:00:29
GROWW,GROWWEQN,216.95,6.46,153577738,153577738,32649091321.42,203.79,,,227.2,112,13.16,205,216.33,219.62,201.67,2026-07-15 16:00:29
PATANJALI,PATANJALIEQN,347.5,-14.73,81422871,81422871,28578613492.29,407.55,24-Apr-2026,,653.93,328.2,-60.05,407.5,347.9,408.75,328.2,2026-07-15 16:00:29
ATHERENERG,ATHERENERGEQN,1299,8.09,17106822,17106822,22083538656.24,1201.8,,,1318.9,329.2,97.2,1225,1296.4,1318.9,1225,2026-07-15 16:00:29
NUVOCO,NUVOCOEQN,376.4,10.25,50549487,50549487,19321530416.01,341.4,,,477.5,276.25,35,348.85,377.25,398,348.85,2026-07-15 16:00:29
JUSTDIAL,JUSTDIALEQN,786,-0.53,23598076,23598076,19295910764.44,790.15,02-Jul-2020,,957.9,480.5,-4.15,800,804.05,838.3,782,2026-07-15 16:00:29
ICICIBANK,ICICIBANKEQN,1411.1,0.24,12961648,12961648,18380005713.44,1407.7,12-Aug-2025,,1500,1187.6,3.4,1412.9,1416.2,1428,1409.2,2026-07-15 16:00:29
HDFCBANK,HDFCBANKEQN,815,0.69,21488739,21488739,17523207104.94,809.4,19-Jun-2026,,1020.5,726.65,5.6,811,815.45,819.7,809.7,2026-07-15 16:00:29
LANDMARK,LANDMARKEQN,507,2.14,30089896,30089896,16468500979.76,496.4,15-Sep-2025,,662.8,339.5,10.6,529,514.25,566.95,501.35,2026-07-15 16:00:29
SBIN,SBINEQN,1030.8,1.52,14275394,14275394,14676960833.22,1015.4,15-May-2026,,1234.7,786.55,15.4,1015.5,1030.1,1036,1013.7,2026-07-15 16:00:29
KUSUMGAR,KUSUMGAREQN,611,7.38,23809462,23809462,14263772494.96,419,,,625.9,568.15,42,569,602.8,625.9,568.15,2026-07-15 16:00:29
LT,LTEQN,3793,-1.45,3602201,3602201,13718694332.42,3848.7,22-May-2026,,4440,3288.1,-55.7,3868,3783.9,3868,3778.6,2026-07-15 16:00:29
ETERNAL,ETERNALEQN,294.15,2.8,45125835,45125835,13203819321,286.15,,,368.45,212.6,8,285,294.8,296.45,283.05,2026-07-15 16:00:29
ITDC,ITDCEQN,773,13.1,16519795,16519795,12798050384.45,683.45,08-Sep-2025,,820,368,89.55,685.55,793.9,820,685.15,2026-07-15 16:00:29
AXISBANK,AXISBANKEQN,1311.9,-0.43,9442403,9442403,12529407812.79,1317.6,10-Jul-2026,,1418.3,1042.5,-5.7,1328,1312.3,1348,1303.3,2026-07-15 16:00:29
RELIANCE,RELIANCEEQN,1296,0.23,9577965,9577965,12453653211.6,1293,05-Jun-2026,,1611.8,1253.2,3,1294.1,1295.5,1310.9,1294.1,2026-07-15 16:00:29
TCS,TCSEQN,2187,-0.07,5426489,5426489,11854219485.39,2200.6,15-Jul-2026,,3350,1976.8,-1.6,2174.1,2189.2,2202.9,2145.4,2026-07-15 16:00:29
BHARTIARTL,BHARTIARTLEQN,1920,-0.85,5763065,5763065,11126807226.15,1936.5,18-Jul-2025,,2174.5,1740.5,-16.5,1953.7,1918.3,1953.7,1916.6,2026-07-15 16:00:29
UNIONBANK,UNIONBANKEQN,172.3,0.96,60853488,60853488,10577553284.16,170.67,03-Jul-2026,,205.49,124.64,1.63,171.21,172.38,177.49,168.7,2026-07-15 16:00:29
CUPID,CUPIDEQN,219.6,1.31,45298666,45298666,9958458733.44,216.77,09-Mar-2026,,226,23.8,2.83,219.39,219.66,223,213.75,2026-07-15 16:00:29
