symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
E2E,EQ,516.7,24.6,   5.00,5,516.7,492.1,516.7,183.36,71.4004,366.59821375999996
LASERPOWER,EQ,307.52,27.95,  10.00,10,307.52,272.52,307.52,250,65.56933,192.859070329
GUJALKALI,EQ,672.9,28.9,   4.49,10,708.4,667.1,815,409.15,9.40628,64.906153884
EBGNG,EQ,572.35,27.25,   5.00,5,572.35,535,689.5,239,5.93781,33.171575565
MON100,EQ,328.15,-0.69,  -0.21,20,328.15,323.75,342.55,196.55,10.1267,33.14063842
ATLANTAELE,EQ,1585,44.4,   2.88,5,1617.6,1550,2152.6,707.6,1.48198,23.642323336
TECHNVISN,EQ,5315.8,885.9,  20.00,20,5315.8,4515.1,6198,3222.8,0.2643,12.69348324
ELECTHERM,EQ,1011,13.6,   1.36,10,1097.1,990.1,1277,551,0.55825,5.829637275
AARON,EQ,135.25,22.54,  20.00,20,135.25,111.5,258,106.8,3.64489,4.802142575
MAFANG,EQ,196,-1.77,  -0.89,20,196.15,195.16,208.38,148.67,2.27679,4.465240548
BHAGERIA,BE,229,3.38,   1.50,5,236.9,227.9,244.6,127.51,1.90578,4.464670806
DSSL,EQ,1240.6,59,   4.99,5,1240.6,1160,1924.8,781,0.34008,4.099732415999999
STYLEBAAZA,BE,281,6.3,   2.29,5,288.4,262.65,427,229.95,1.45029,4.026875214
SHALPAINTS,EQ,68.91,6.26,   9.99,10,68.91,60.9,96.25,35.21,5.53792,3.7342194560000004
VIVIDEL,ST,1315,56.45,   4.49,5,1321.45,1235,1429,556,0.2832,3.64571856
SHIVALIK,BE,253.76,12.08,   5.00,5,253.76,240.46,651,206.4,1.18984,3.007796536
BTML,EQ,7,0.92,  15.13,20,7.29,5.25,10.5,5.06,33.13634,2.190312074
EVERESTIND,BE,525.95,25,   4.99,5,525.95,500,750,284.9,0.37815,1.949249805
MASPTOP50,EQ,79.53,0,   0.00,20,79.53,79.12,82.78,57.06,1.93708,1.539784892
