symbol,shortName,price,change,changePct,volume,avgVolume,marketCap
INTC,Intel Corporation,92.32,-7.91,-7.89,179108323,131460934,464000319488
NOK,Nokia Corporation Sponsored,9.1,-0.63,-6.47,112479604,113597163,50801061888
NVDA,NVIDIA Corporation,206.84,-1.92,-0.92,110844026,155703813,5009871732736
ONDS,Ondas Inc,7.8,-0.13,-1.64,100384946,84368452,4444741120
SOFI,"SoFi Technologies, Inc.",16.46,-0.19,-1.14,92502492,79106468,21113919488
NU,Nu Holdings Ltd.,14.09,-0.1,-0.7,90850481,72258100,68061528064
T,AT&T Inc.,24.13,1.17,5.1,80606102,59605050,165348065280
F,Ford Motor Company,14.37,0.22,1.55,73012077,62849272,57260036096
AAL,"American Airlines Group, Inc.",14.475,0.92,6.79,72854436,108547431,9582014464
CLF,Cleveland-Cliffs Inc.,11.93,0.97,8.85,69852797,19785767,6805046784
PATH,"UiPath, Inc.",10.84,0.64,6.27,63724886,56470908,5616423424
TSLA,"Tesla, Inc.",313.03,-6.66,-2.08,62168329,48208300,1236326809600
MARA,"MARA Holdings, Inc.",12.12,-0.65,-5.09,56092693,44627695,4620998144
GRAB,Grab Holdings Limited,3.31,0.01,0.3,57801362,49747916,13537899520
SPCX,Space Exploration Technologies ,115.07,-3.17,-2.68,53997979,122103478,1515953717248
RIG,Transocean Ltd (Switzerland),5.35,0.03,0.56,47235137,36159119,5921167360
SMCI,"Super Micro Computer, Inc.",30.1,-1.1,-3.53,48415205,54193250,19470878720
AAPL,Apple Inc.,333.02,11.36,3.53,47402209,55283942,4891182891008
AMC,"AMC Entertainment Holdings, Inc",2.27,-0.01,-0.44,45222927,43028788,2026212480
OPEN,Opendoor Technologies Inc,3.835,-0.01,-0.26,44596765,56185598,3699764992
ORCL,Oracle Corporation,114.99,-5.05,-4.21,46003540,29847365,331225366528
CMCSA,Comcast Corporation,22.295,0.38,1.71,47609166,35847101,79642836992
VZ,Verizon Communications Inc.,46.38,2.56,5.84,40609009,27000070,193662418944
HBAN,Huntington Bancshares Incorpora,17.36,-0.04,-0.23,37596032,22518267,35074404352
FRMI,Fermi Inc.,7.4,1.08,17.09,38201154,17850793,4721816576
