symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
MOTILALOFS,23951,14080,9871,70.11,123048,111977.57922,73903991715,122321.11137,10343.53215,873
SHRIRAMFIN,86593,62957,23636,37.54,229275,313251.87753,165867934641,336583.55395,23331.67641,1006
SWIGGY,62263,45573,16690,36.62,140102,176981.80955,46627024042,184045.27622,7063.46667,251
MFSL,38645,28740,9905,34.46,23180,95709.27328,4452237140,95949.88468,240.6114,1508
PHOENIXLTD,19382,14574,4808,32.99,25786,77090.40906,10624690366,77865.51272,775.10366,2022
FINNIFTY,34432,26030,8402,32.28,160526,4487.33058,250411089166,13472.00224,8984.67166,25909
GODREJCP,37775,28730,9045,31.48,20119,82138.4846,2568836310,82311.6977,173.2131,1063
FORTIS,26688,20708,5980,28.88,16178,67632.00839,5061323112,68016.94701,384.93862,946
AUBANK,55437,43046,12391,28.79,63821,208288.2249,43398864380,214682.6687,6394.4438,1013
APLAPOLLO,28755,22381,6374,28.48,19907,67301.12448,6093948955,67870.23404,569.10955,1825
PIDILITIND,24824,19391,5433,28.02,32265,106501.44465,15052074325,107358.4879,857.04325,1572
GVT&D,43231,33872,9359,27.63,52782,84608.35818,19601663980,86291.74798,1683.3898,4211
SBILIFE,45371,35798,9573,26.74,94069,129376.40891,53316353148,134074.7904,4698.38148,1851
NAM-INDIA,21472,16944,4528,26.72,23442,88618.10406,7627523500,89050.83906,432.735,1112
TATACONSUM,62779,49622,13157,26.51,70861,128828.68031,30619861437,132294.64468,3465.96437,1092
CHOLAFIN,44923,35534,9389,26.42,35899,178703.38187,20793146731,180790.59918,2087.21731,1721
BAJFINANCE,193553,153334,40219,26.23,211633,574423.50442,105747020647,585718.4859,11294.98147,1019
BAJAJHLDNG,9930,7870,2060,26.18,11556,23099.72071,7183787112,23513.51684,413.79612,10694
PIIND,39599,31489,8110,25.76,40188,100849.92365,9308393367,101954.81982,1104.89617,2727
POLICYBZR,61536,49392,12144,24.59,45519,126597.83461,11849607252,127566.56713,968.73252,1536
TVSMOTOR,141308,113609,27699,24.38,119871,379407.80263,43725980065,382817.84079,3410.03815,3869
ADANIPORTS,86862,69836,17026,24.38,71063,245509.82449,36078019593,248488.67042,2978.84593,1772
UNITDSPR,45988,37260,8728,23.42,159858,134287.04184,81582348528,142708.12712,8421.08528,1464
BRITANNIA,35043,28425,6618,23.28,28875,94039.70195,10104710391,94833.49336,793.79141,5385
CGPOWER,60668,49235,11433,23.22,180719,289643.99349,107618929471,305743.9732,16099.97971,883
AXISBANK,295314,239798,55516,23.15,215347,703983.76531,97392555137,710967.44168,6983.67637,1230
CROMPTON,46381,37769,8612,22.8,39522,100013.02167,11254262440,101061.48358,1048.4619,251
VOLTAS,49044,40164,8880,22.11,36090,106073.46041,7475215848,106771.4439,697.98348,1326
ICICIBANK,317277,260588,56689,21.75,218061,1045851.28746,114586404051,1053703.76797,7852.48051,1436
ABCAPITAL,25324,20843,4481,21.5,22158,117070.30774,15453851850,118572.21124,1501.9035,394
EICHERMOT,107666,88878,18788,21.14,83785,219997.47785,42131655354,223205.03139,3207.55354,7648
COLPAL,37631,31350,6281,20.04,29742,91639.10552,8122637872,92352.96424,713.85872,2090
PAGEIND,28606,23949,4657,19.45,21188,94681.84333,7771534549,94969.83882,287.99549,40000
BPCL,53565,44961,8604,19.14,45325,95653.61001,18304606381,97299.97257,1646.36256,310
UNOMINDA,17776,14923,2853,19.12,14366,48166.44668,4073702325,48446.78993,280.34325,1131
GLENMARK,49605,41657,7948,19.08,25198,138890.6307,7139104226,139293.12296,402.49226,2214
KAYNES,47584,39983,7601,19.01,63533,148728.1698,15850636087,151256.35567,2528.18587,3177
INDHOTEL,49524,41644,7880,18.92,38090,137952.7673,13866526790,139071.7352,1118.9679,727
CANBK,108114,90991,17123,18.82,54113,278687.10555,18692080425,281873.53755,3186.432,125
IOC,66990,56383,10607,18.81,37342,136044.79492,11745454207,137246.382,1201.58707,138
M&M,187037,157429,29608,18.81,155374,328646.14308,66577397638,334831.27946,6185.13638,3165
GAIL,43974,37017,6957,18.79,31654,106575.402,8682332057,107577.75657,1002.35457,170
