symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
FINNIFTY,2427,533,1894,355.35,5919,2460.01265,8973963334,3868.75599,1408.74334,25752
COALINDIA,123953,70853,53100,74.94,406522,602069.62432,190343116053,644035.53235,41965.90803,463
ITC,167319,104252,63067,60.49,82511,75008.03612,32314334464,79270.00001,4261.96389,292
MIDCPNIFTY,66239,45365,20874,46.01,111716,45755.7137,192913801236,67650.20606,21894.49236,14705
EXIDEIND,28176,19404,8772,45.21,72154,87784.11144,43309891620,101357.38764,13573.2762,394
CUMMINSIND,27983,19990,7993,39.98,85697,178871.74194,84106688180,201851.82374,22980.0818,6069
BDL,21711,15970,5741,35.95,23007,27062.93602,8271499560,29621.57162,2558.6356,1288
NIFTY,6241679,4758312,1483367,31.17,40118892,760273.2464,62540049712534,3137771.42924,2377498.18284,23907
OFSS,24908,20043,4865,24.27,45095,43733.50635,30955469164,52415.82549,8682.31914,10305
NATIONALUM,38187,31395,6792,21.63,53775,87100.78968,36233467312,98007.68156,10906.89187,433
LICI,30769,25505,5264,20.64,46660,53686.2739,22494470446,58345.59836,4659.32446,830
JSWENERGY,33297,27725,5572,20.1,44472,57686.4591,21509759519,64056.3168,6369.85769,604
ALKEM,13705,11417,2288,20.04,12279,23210.29637,6212103421,24641.45558,1431.15921,5475
PGEL,27596,23324,4272,18.32,31975,24563.70948,12488734399,28846.74848,4283.03899,478
CGPOWER,33508,28598,4910,17.17,53926,70566.15705,36423786653,82238.98359,11672.82653,937
ONGC,66896,57110,9786,17.14,79330,67298.8734,45091235407,75030.07747,7731.20407,273
GMRAIRPORT,26457,22593,3864,17.1,17483,21829.83745,10259250104,24457.26624,2627.42879,98
BANKNIFTY,813174,700197,112977,16.14,1478090,459810.18471,2441267880582,772006.87054,312196.68582,54853
RVNL,56151,48527,7624,15.71,29015,24677.17788,9648348176,27268.39214,2591.21426,252
MCX,32485,28164,4321,15.34,32855,128032.80586,54691905637,143137.09974,15104.29387,3155
SWIGGY,44911,38988,5923,15.19,45144,42312.77323,12239631379,46187.60453,3874.83129,271
TIINDIA,14177,12350,1827,14.79,13163,17657.27272,6853984910,19961.68182,2304.4091,3220
MOTILALOFS,7810,6850,960,14.01,6946,11470.6317,3917303669,12618.29339,1147.66169,895
BAJAJ-AUTO,54961,48241,6720,13.93,62610,38624.51589,47077555280,45032.91869,6408.4028,10801
HDFCBANK,868761,768512,100249,13.04,384675,326995.95277,133330395064,351472.26841,24476.31564,759
NUVAMA,4543,4024,519,12.9,2649,7280.8958,1376483735,7672.13315,391.23735,1530
