changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-5635,02-Jun-2026,Index Options,24260,0.75,Put,-61.54,46.67709,1.95,29895,21500,NIFTY,46.67709,SS,23907.15,67113,OPTIDXNIFTY02-06-2026PE21500,OPTIDX,-18.85
-4528,30-Jun-2026,Index Options,75995,104.35,Put,-18.03,3139.99288,127.3,80524,23000,NIFTY,3139.99288,SS,23907.15,43236,OPTIDXNIFTY30-06-2026PE23000,OPTIDX,-5.62
-3600,30-Jun-2026,Index Options,14211,16.75,Put,-15.62,147.75129,19.85,17811,21500,NIFTY,147.75129,SS,23907.15,13208,OPTIDXNIFTY30-06-2026PE21500,OPTIDX,-20.21
-3115,02-Jun-2026,Index Options,9722,1,Put,-66.67,65.59238,3,12837,22200,NIFTY,65.59238,SS,23907.15,57336,OPTIDXNIFTY02-06-2026PE22200,OPTIDX,-24.27
-2845,02-Jun-2026,Index Options,25032,0.65,Put,-60.61,37.02453,1.65,27877,21100,NIFTY,37.02453,SS,23907.15,70322,OPTIDXNIFTY02-06-2026PE21100,OPTIDX,-10.21
-2779,30-Jun-2026,Index Options,16170,3.9,Call,-23.53,45.38402,5.1,18949,26500,NIFTY,45.38402,SS,23907.15,15941,OPTIDXNIFTY30-06-2026CE26500,OPTIDX,-14.67
-1709,30-Jun-2026,Index Options,1725,15.3,Call,-12.32,25.969,17.45,3434,61500,BANKNIFTY,25.969,SS,54853.85,5199,OPTIDXBANKNIFTY30-06-2026CE61500,OPTIDX,-49.77
-1512,02-Jun-2026,Index Options,67514,0.95,Put,-62,173.8345,2.5,69026,22000,NIFTY,173.8345,SS,23907.15,198102,OPTIDXNIFTY02-06-2026PE22000,OPTIDX,-2.19
-1392,02-Jun-2026,Index Options,14570,1.05,Put,-62.5,60.29452,2.8,15962,22300,NIFTY,60.29452,SS,23907.15,52705,OPTIDXNIFTY02-06-2026PE22300,OPTIDX,-8.72
-1124,30-Jun-2026,Index Options,29888,6.5,Put,-28.18,41.25525,9.05,31012,20000,NIFTY,41.25525,SS,23907.15,8803,OPTIDXNIFTY30-06-2026PE20000,OPTIDX,-3.62
-1112,09-Jun-2026,Index Options,3466,7.2,Call,-24.61,42.77607,9.55,4578,25200,NIFTY,42.77607,SS,23907.15,10203,OPTIDXNIFTY09-06-2026CE25200,OPTIDX,-24.29
-1066,30-Jun-2026,Stock Futures,31655,1445,-,-1.98,23603.20462,1474.2,32721,0,AUROPHARMA,23603.20462,SS,1431.9,2951,FUTSTKAUROPHARMA30-06-2026XX0,FUTSTK,-3.26
-984,30-Jun-2026,Index Options,45182,22,Call,-13.21,380.3435,25.35,46166,25500,NIFTY,380.3435,SS,23907.15,28051,OPTIDXNIFTY30-06-2026CE25500,OPTIDX,-2.13
-731,02-Jun-2026,Index Options,5133,0.95,Put,-63.46,24.13365,2.6,5864,22100,NIFTY,24.13365,SS,23907.15,23954,OPTIDXNIFTY02-06-2026PE22100,OPTIDX,-12.47
-715,28-Jul-2026,Index Options,8410,111.4,Put,-16.49,734.52069,133.4,9125,22500,NIFTY,734.52069,SS,23907.15,9136,OPTIDXNIFTY28-07-2026PE22500,OPTIDX,-7.84
-678,29-Dec-2026,Index Options,12793,732.15,Call,-1.01,656.17106,739.65,13471,25500,NIFTY,656.17106,SS,23907.15,1406,OPTIDXNIFTY29-12-2026CE25500,OPTIDX,-5.03
-654,30-Jun-2026,Stock Options,236,21.85,Put,-15.15,562.9392,25.75,890,475,COALINDIA,562.9392,SS,463.6,1256,OPTSTKCOALINDIA30-06-2026PE475,OPTSTK,-73.48
-630,02-Jun-2026,Index Options,1219,0.6,Call,-36.84,4.29102,0.95,1849,26100,NIFTY,4.29102,SS,23907.15,9298,OPTIDXNIFTY02-06-2026CE26100,OPTIDX,-34.07
-606,30-Jun-2026,Index Options,4730,18,Call,-13.88,73.20942,20.9,5336,25600,NIFTY,73.20942,SS,23907.15,6637,OPTIDXNIFTY30-06-2026CE25600,OPTIDX,-11.36
-572,30-Jun-2026,Stock Options,1088,11.4,Put,-48.3,505.97352,22.05,1660,400,TMPV,505.97352,SS,403.05,4383,OPTSTKTMPV30-06-2026PE400,OPTSTK,-34.46
-545,02-Jun-2026,Index Options,1803,1.35,Put,-57.14,36.69788,3.15,2348,22550,NIFTY,36.69788,SS,23907.15,28371,OPTIDXNIFTY02-06-2026PE22550,OPTIDX,-23.21
-529,30-Jun-2026,Stock Futures,38919,274.6,-,-5.26,64144.04962,289.85,39448,0,ONGC,64144.04962,SS,273.3,10253,FUTSTKONGC30-06-2026XX0,FUTSTK,-1.34
-499,30-Jun-2026,Stock Options,696,16.2,Put,-17.77,788.22639,19.7,1195,465,COALINDIA,788.22639,SS,463.6,2682,OPTSTKCOALINDIA30-06-2026PE465,OPTSTK,-41.76
-472,09-Jun-2026,Index Options,1393,296.25,Put,-13.67,1489.70144,343.15,1865,24100,NIFTY,1489.70144,SS,23907.15,7233,OPTIDXNIFTY09-06-2026PE24100,OPTIDX,-25.31
-457,02-Jun-2026,Index Options,5735,0.85,Put,-63.04,23.88449,2.3,6192,21800,NIFTY,23.88449,SS,23907.15,29163,OPTIDXNIFTY02-06-2026PE21800,OPTIDX,-7.38
