symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
ESDS,EQ,1740.4,158.2,  10.00,10,1740.4,1582.7,1740.4,756,74.98763,1274.279794116
DHOOTTRANS,EQ,1728.7,157.1,  10.00,10,1728.7,1531.5,1728.7,1131,58.62704,969.6033010399999
MILKYMIST,EQ,292.77,13.94,   5.00,5,292.77,276.83,292.77,165,88.07785,252.757006145
STLTECH,BE,897.45,42.7,   5.00,5,897.45,830,897.45,84.6,24.0951,211.20078003
SETL,EQ,468.15,22.25,   4.99,5,468.15,443,468.15,104.56,29.33978,135.737558192
IBULLSLTD,EQ,26.14,1.24,   4.98,5,26.14,24.31,32.5,8.9,328.65374,84.233953562
SMLMAH,EQ,6590,312,   4.97,5,6591.5,6064.5,6654,2719,1.09374,70.23396722999999
DIACABS,BE,369.05,17.55,   4.99,5,369.05,341,379,115.57,13.00799,47.038192639
BIRLACABLE,EQ,393.35,18.7,   4.99,5,393.35,362.25,395,104,9.96485,38.61977266
HLEGLAS,EQ,404.35,36.75,  10.00,10,404.35,363,661.95,250,8.70661,34.008018660000005
SIGMAADV,BE,832.45,39.6,   4.99,5,832.45,776.5,832.45,140.1,3.66669,29.838056544
MVKAGRO,SM,297,9.8,   3.41,5,301.55,276.5,819,152.05,9.006,26.8351782
HTEL,BE,85.6,4.07,   4.99,5,85.6,80,85.6,71.1,30.58271,25.854623034
STLNETWORK,EQ,36.6,1.74,   4.99,5,36.6,35.57,36.6,15.75,55.79818,20.299377884000002
SPECTRUM,BE,3022.5,143.9,   5.00,5,3022.5,2752,3022.5,1050,0.47215,13.962561444999999
VGL,EQ,65.21,7.43,  12.86,20,69.33,54.62,92.5,43.7,20.56842,13.610123513999998
ELITECON,EQ,8.19,0.39,   5.00,5,8.19,7.96,46.4,7.08,130.24169,10.614697735
DAVANGERE,EQ,2.1,0.19,   9.95,10,2.1,1.9,5.5,1.74,360.8125,7.46881875
GAYAPROJ,EQ,26.04,1.24,   5.00,5,26.04,24.5,26.04,8.46,26.86464,6.920331264
EMPOWER,EQ,2.29,0.1,   4.57,5,2.29,2.23,2.82,1.3,257.14397,5.862882516
TIL,BE,252.8,6.56,   2.66,5,258.55,235.1,371.95,161.25,1.70916,4.2780274799999995
ASHUTOSH,ST,164.5,7.8,   4.98,5,164.5,153.35,164.5,137,2.22,3.572646
GAUDIUMIVF,BE,118.1,2.84,   2.46,5,121.02,111.75,163.18,69.18,2.41339,2.826321029
MAXVOLT,SM,349.2,16.6,   4.99,5,349.2,325,509,213,0.728,2.502136
ANMOL,EQ,16.87,1.53,   9.97,10,16.87,15,17.74,8.4,15.21669,2.490972153
ASHOKAMET,EQ,17.2,2.86,  19.94,20,17.2,14.01,21,12.13,14.55188,2.447626216
CFEL,EQ,49.41,4.49,  10.00,10,49.41,42,49.41,24.36,4.93522,2.347684154
DEEP,EQ,45.51,4.53,  11.05,20,49.17,40.11,49.17,34.2,4.46458,2.064421792
METALIC,ST,147,7,   5.00,5,147,137.5,161.95,81.4,1.28,1.852416
GRAVISSHO,EQ,42.7,7.11,  19.98,20,42.7,36.83,42.7,25.2,4.33905,1.796800605
MANAKSTEEL,BE,118.5,3.49,   3.03,5,120.76,112.1,120.76,45.11,1.49999,1.781538123
SUMAX,ST,126.45,6,   4.98,5,126.45,126.45,126.45,101.2,1.296,1.638792
AARADHYA,ST,147.95,7,   4.97,5,147.95,134.8,182,64.2,1.14,1.62165
NIBL,EQ,33.2,2.62,   8.57,20,36.69,29.97,40.8,25.3,4.38095,1.54822773
CALSOFT,BE,38.74,1.84,   4.99,5,38.74,35.21,43.13,10.9,3.3823,1.2697154199999998
KALYANIFRG,BE,1021.85,48.65,   5.00,5,1021.85,930.05,1192.25,523.6,0.08554,0.850070858
TECHERA,SM,156.75,7.45,   4.99,5,156.75,144,325.7,127.55,0.56,0.841624
SSFL,ST,314,14.05,   4.68,5,314.9,299.9,314.9,86,0.25,0.778275
KOTYARK,BE,32.5,1.37,   4.40,5,32.68,30.8,45.5,17.38,2.43854,0.77301718
MONEYBOXX,EQ,40.86,3.71,   9.99,10,40.86,36,91.5,35.85,1.82568,0.737939856
KORE,ST,173,7.95,   4.82,5,173.3,160,212.3,85,0.41,0.70725
RCOM,BE,1.01,0.04,   4.12,5,1.01,0.98,1.51,0.75,67.90419,0.6790419
TAMBOLIIN,BE,303,3.05,   1.02,5,314.9,303,314.9,141.5,0.20188,0.625303112
TAKE,EQ,17.61,0.83,   4.95,5,17.61,16.78,50.14,10.09,3.17126,0.5556047519999999
SHANTIINOR,ST,184.95,8.8,   5.00,5,184.95,184.95,184.95,150,0.272,0.503064
OPTIVALUE,ST,190.35,9.05,   4.99,5,190.35,190.35,202,56.05,0.256,0.487296
SHEKHAWATI,BE,19.37,0.92,   4.99,5,19.37,18.6,25.75,9.12,2.47905,0.479200365
QMSMEDI,BE,157.98,7.52,   5.00,5,157.98,150.4,165,68.95,0.30304,0.4727424
SMARTLINK,BE,230.53,10.96,   4.99,5,230.54,215.05,233,103.5,0.20834,0.470973404
LADDERUP,EQ,74.31,12.38,  19.99,20,74.31,73,74.31,42.7,0.59231,0.438605555
SIKKO,BE,5.83,0.27,   4.86,5,5.83,5.38,6.83,3.2,7.60515,0.43501458
GCHOTELS,ST,100.9,4.7,   4.89,5,101,94,232,76.5,0.438,0.42705
ARVINDPORT,SM,38.1,2.35,   6.57,10,39.3,33,71.25,24.4,1.095,0.4037265
ATMASTCO,SM,131.95,3.35,   2.60,5,135,127,229.9,98,0.288,0.3776544
VAISHALI,EQ,8.86,0.29,   3.38,10,9.42,8.22,12.7,4.75,3.92962,0.350915066
DISHTV,EQ,2.5,0.11,   4.60,5,2.5,2.33,5.99,1.82,12.81496,0.311403528
DCMNVL,EQ,179,3.8,   2.17,5,183.96,171.1,198.58,95.6,0.16378,0.29257659199999997
DHARARAIL,ST,149,6,   4.20,5,150.15,142,172.5,90.05,0.19,0.279167
KDL,SM,93,6.4,   7.39,10,95.25,87.7,250,84.05,0.303,0.2791236
VINEETLAB,EQ,37.57,1.78,   4.97,5,37.57,35.01,43.5,27.96,0.7165,0.2605194
RHFL,BZ,1.85,0.05,   2.78,5,1.89,1.78,4.84,1.7,13.98093,0.260045298
DIGISPICE,EQ,17.08,0.55,   3.33,5,17.35,16.21,35.5,14.82,1.41198,0.241024986
CHEMBONDCH,BE,262.2,12.45,   4.98,5,262.2,243.6,290,104.85,0.08561,0.21639639700000002
HPTL,SM,358.15,17.05,   5.00,5,358.15,358,360,190,0.06,0.214878
GSLSU,EQ,28,0.78,   2.87,5,28.58,26.78,139.67,23.06,0.76411,0.21387438900000003
MRIL,ST,72.45,3.45,   5.00,5,72.45,71.5,82,29.05,0.272,0.19652
ROLLT,BE,4.84,0.23,   4.99,5,4.84,4.42,4.95,1.07,4.15991,0.193019824
HOLMARC,SM,108.7,5.15,   4.97,5,108.7,101,126.8,60.05,0.18,0.192456
WOMANCART,ST,104.45,4.45,   4.45,5,105,101,358,88,0.172,0.1783812
ZEELEARN,BE,6.8,0.32,   4.94,5,6.8,6.3,10.45,4.17,2.40086,0.15725633
SHREEDHAR,ST,135.8,6.45,   4.99,5,135.8,135.75,135.8,54.4,0.1,0.13579
MAL,SM,48.7,2.3,   4.96,5,48.7,48.7,60.9,28.95,0.256,0.124672
AMEYA,SM,121,5.75,   4.99,5,121,110.25,128.45,86,0.1,0.11783
ADDICTIVE,SM,47.5,2.25,   4.97,5,47.5,45.25,152.05,37.15,0.24,0.113736
TOYAMSL,EQ,0.66,0.03,   4.76,5,0.66,0.63,0.69,0.6,15.97779,0.10225785600000001
DHANSA,SM,35.75,1.7,   4.99,5,35.75,35.45,47,16.2,0.26,0.092768
ARCL,EQ,249.9,11.9,   5.00,5,249.9,235,249.9,216.89,0.03115,0.076706875
DHARAN,BZ,0.14,0.01,   7.69,5,0.14,0.13,0.61,0.11,58.56965,0.07614054499999999
GVKPIL,BE,2.25,0.04,   1.81,2,2.25,2.25,4.06,2.04,3.23735,0.072840375
TSC,ST,54.85,2.6,   4.98,5,54.85,54.8,70.95,25.25,0.1,0.05484
GIRIRAJ,SM,84.5,4,   4.97,5,84.5,82,378,52.3,0.0625,0.05204375
ORTINGLOBE,EQ,17.11,0.81,   4.97,5,17.11,15.81,21.3,10.66,0.30391,0.050874534000000006
GOLDSTAR,SM,8.2,0.35,   4.46,5,8.2,8.2,9.95,4.5,0.5625,0.046125
RAJTV,EQ,8.21,0.39,   4.99,5,8.21,7.7,46.9,7.7,0.54141,0.044341478999999996
IMPEXFERRO,BZ,5.18,0.1,   1.97,2,5.18,5.18,5.18,1.3,0.85364,0.044218552
NAGREEKCAP,EQ,25.15,2.28,   9.97,10,25.15,22.31,42.75,19.3,0.17663,0.043839565999999996
REFRACTORY,SM,26.15,1.2,   4.81,5,26.15,25.95,61.2,23.15,0.14,0.03654
MBECL,BE,330.4,15.73,   5.00,5,330.4,330.4,330.4,213,0.01091,0.036046640000000005
PARSVNATH,BE,1.72,0.03,   1.78,2,1.72,1.72,18.75,1.35,1.81521,0.031221612
NORBTEAEXP,EQ,64.4,0.26,   0.41,5,67.34,61.4,99.35,46.83,0.04523,0.029087413
PARAMOUNT,SM,44.65,2.1,   4.94,5,44.65,44.65,64,29.85,0.06,0.02679
STLSTRINF,EQ,21.2,3.53,  19.98,20,21.2,18.7,22.78,14.59,0.12925,0.026354075
BANKA,EQ,81.8,3.87,   4.97,5,81.82,77.75,97.88,41,0.03172,0.025794704
FONEBOX,SM,125,5.95,   5.00,5,125,125,125,57,0.02,0.025
BOHRAIND,EQ,13.15,-0.03,  -0.23,10,14.49,12.52,26.66,11.6,0.17722,0.023977866
GML,SM,16.9,0.7,   4.32,5,17,16.9,54,15.15,0.12,0.020376
NIMBSPROJ,EQ,165.43,7.87,   4.99,5,165.43,163.5,231.23,141.04,0.01022,0.016886506
GLOBALE,EQ,10.92,0.07,   0.65,5,11.39,10.87,15.4,9.2,0.13142,0.01471904
RRECL,EQ,133.8,7.8,   6.19,10,138.6,125.58,151.99,125.58,0.00883,0.011562885
FEL,BZ,0.38,0.01,   2.70,2,0.38,0.37,0.65,0.34,2.65359,0.009818283
SHRENIK,BZ,0.3,0.01,   3.45,5,0.3,0.29,0.65,0.27,3.32272,0.009635888
BALCO,SM,19.95,0.95,   5.00,5,19.95,19.85,31.85,13.4,0.048,0.0095568
UPHOT,EQ,1499,71,   4.97,5,1499.4,1424,1500,1320,0.00064,0.00939936
VIRTUALG,BE,0.45,0.02,   4.65,5,0.45,0.43,0.6,0.4,2.12463,0.009348372
AUROIMPEX,SM,27.85,1.3,   4.90,5,27.85,27.85,53.95,21.25,0.032,0.008912
EASTSILK,BE,64,2.11,   3.41,5,64.98,61.85,99.25,39.04,0.01194,0.0075413039999999995
QUADPRO,SM,3,0.1,   3.45,5,3,3,3.45,1.85,0.24,0.0072
GOLDKART,SM,107.1,5.1,   5.00,5,107.1,107.1,285,81.7,0.00625,0.00669375
GFSTEELS,EQ,20.95,0.99,   4.96,5,20.95,20.95,20.95,9.73,0.02228,0.00466766
BILVYAPAR,BE,3.95,-0.05,  -1.25,5,4.2,3.85,14.7,3.8,0.11058,0.0044010839999999996
COMPINFO,BZ,1.12,0.04,   3.70,5,1.13,1.05,2.37,0.91,0.17801,0.001940309
ANKITMETAL,BZ,1.62,0.03,   1.89,2,1.62,1.6,2.12,1.29,0.0773,0.0012368
BLUECOAST,EQ,22.01,0.18,   0.82,5,22.92,20.75,71.47,18.57,0.00477,0.001051785
APOORVA,EQ,27.88,1.32,   4.97,5,27.88,26.43,28.05,24.04,0.00135,0.00037151999999999997
DSKULKARNI,BE,21,0.41,   1.99,2,21,21,21,8.6,0.00052,0.0001092
