symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
COCHINSHIP,42167,30361,11806,38.89,115908,77729.48172,60398226888,88983.9906,11254.50888,1381
PIIND,49985,38731,11254,29.06,135694,40496.87073,50503917705,47909.89778,7413.02705,2259
GODREJPROP,54310,45148,9162,20.29,93058,44585.6827,51064469407,55424.83677,10839.15407,1748
NIFTYFPI,107,90,17,18.89,228,609.11136,327291591,612.82727,3.71591,1525
LICHSGFIN,59399,51159,8240,16.11,82432,190723.4304,27971783610,195909.2665,5185.8361,562
LODHA,37414,32697,4717,14.43,80630,36469.98868,54110554231,48276.406,11806.41731,1116
ASTRAL,27780,24614,3166,12.86,19893,12919.47512,11245973195,14215.52707,1296.05195,1411
OIL,20084,17833,2251,12.62,30908,14242.081,20925957472,18285.10572,4043.02472,489
NIFTY,10475998,9304940,1171058,12.59,127733831,948196.85597,194841505154690,5974899.91037,5026703.0544,23398
GRASIM,50389,44863,5526,12.32,29735,25681.1316,21015188175,26901.96335,1220.83175,3281
YESBANK,62157,56141,6016,10.72,80936,74149.45348,53768237975,82526.31623,8376.86275,23
NIFTYNXT50,1042,955,87,9.11,520,2724.98675,677901845,2794.7802,69.79345,72083
ONGC,72211,66610,5601,8.41,164771,45127.12747,85742424067,56297.68065,11170.55317,232
PAYTM,65236,60486,4750,7.85,191498,205941.15752,233565834170,257542.67923,51601.5217,1807
MAHABANK,12550,11758,792,6.74,5929,9387.30195,2395809780,9743.89975,356.5978,84
KEI,54275,50896,3379,6.64,62204,38092.15082,47723914848,44989.39931,6897.24848,4578
BANKNIFTY,1223890,1152857,71033,6.16,2990301,384552.76893,5073617822948,758106.19842,373553.42948,56606
MCX,83567,78887,4680,5.93,79620,59298.75229,54680669628,70701.63608,11402.88378,3276
LTM,50725,47891,2834,5.92,19413,20283.95628,10860309867,22261.50495,1977.54867,4275
GODFRYPHLP,10765,10193,572,5.61,3662,2933.19361,1764181397,3206.83258,273.63897,1927
INDUSINDBK,69611,66009,3602,5.46,21076,24302.57242,12371477860,26204.47102,1901.8986,978
PRESTIGE,23072,21923,1149,5.24,19842,13616.02098,12605568052,15767.7115,2151.69052,1498
MUTHOOTFIN,66015,62772,3243,5.17,55669,43789.73219,39714536908,50314.65128,6524.91908,2792
MANKIND,19876,18903,973,5.15,8720,7192.41107,4352996792,7621.829,429.41792,2280
HINDZINC,62812,59797,3015,5.04,73758,33591.99838,50907927210,42366.81548,8774.8171,576
MIDCPNIFTY,120080,114476,5604,4.9,269301,74614.7797,463731526377,110284.25348,35669.47377,14584
IEX,32162,30750,1412,4.59,10864,8865.86985,4675691329,9589.23439,723.36454,113
INDIGO,86646,83268,3378,4.06,93607,43893.46719,65831318712,53017.75431,9124.28712,4973
BSE,149263,143580,5683,3.96,251101,179052.69632,153279947132,209564.16764,30511.47132,3384
UNIONBANK,43530,41899,1631,3.89,18714,15271.11661,13753989479,17556.12953,2285.01291,178
RELIANCE,601205,579537,21668,3.74,328905,159779.58615,198076470375,181642.3399,21862.75375,1257
RVNL,50755,48988,1767,3.61,13570,5783.00742,5101263186,6449.95928,666.95186,204
NAUKRI,34537,33343,1194,3.58,6937,7163.61849,4310804520,7616.52369,452.9052,1250
HDFCBANK,1105851,1068218,37633,3.52,1009637,348179.14982,436567780369,397160.80352,48981.65369,708
