changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-27715,15-Sep-2026,Index Options,96072,125.1,Put,7.38,214794.9169,116.5,123787,23500,NIFTY,214794.9169,SR,23477.8,2701551,OPTIDXNIFTY15-09-2026PE23500,OPTIDX,-22.39
-11113,15-Sep-2026,Index Options,34862,190.15,Put,12.25,85706.79975,169.4,45975,23600,NIFTY,85706.79975,SR,23477.8,722502,OPTIDXNIFTY15-09-2026PE23600,OPTIDX,-24.17
-9428,15-Sep-2026,Index Options,33903,269.8,Put,12.77,31148.87306,239.25,43331,23700,NIFTY,31148.87306,SR,23477.8,186806,OPTIDXNIFTY15-09-2026PE23700,OPTIDX,-21.76
-7273,15-Sep-2026,Index Options,21608,155.9,Put,10.72,70535.67027,140.8,28881,23550,NIFTY,70535.67027,SR,23477.8,723684,OPTIDXNIFTY15-09-2026PE23550,OPTIDX,-25.18
-5854,15-Sep-2026,Index Options,25860,358.6,Put,13.45,18079.36622,316.1,31714,23800,NIFTY,18079.36622,SR,23477.8,80917,OPTIDXNIFTY15-09-2026PE23800,OPTIDX,-18.46
-4453,15-Sep-2026,Index Options,29758,550.9,Put,9.47,9184.08931,503.25,34211,24000,NIFTY,9184.08931,SR,23477.8,26701,OPTIDXNIFTY15-09-2026PE24000,OPTIDX,-13.02
-4035,15-Sep-2026,Index Options,23963,452,Put,10.76,5702.74422,408.1,27998,23900,NIFTY,5702.74422,SR,23477.8,20213,OPTIDXNIFTY15-09-2026PE23900,OPTIDX,-14.41
-3070,29-Sep-2026,Stock Futures,543171,695.15,-,0.15,100230.99372,694.1,546241,0,HDFCBANK,100230.99372,SR,693.8,22209,FUTSTKHDFCBANK29-09-2026XX0,FUTSTK,-0.56
-2497,29-Sep-2026,Index Options,27111,834,Put,5.08,9878.63931,793.7,29608,57000,BANKNIFTY,9878.63931,SR,56471.95,42618,OPTIDXBANKNIFTY29-09-2026PE57000,OPTIDX,-8.43
-2000,15-Sep-2026,Index Options,14131,313.05,Put,12.93,7694.52586,277.2,16131,23750,NIFTY,7694.52586,SR,23477.8,39855,OPTIDXNIFTY15-09-2026PE23750,OPTIDX,-12.4
-1964,29-Sep-2026,Index Options,56928,1155.25,Put,4.84,3652.26568,1101.9,58892,57500,BANKNIFTY,3652.26568,SR,56471.95,11215,OPTIDXBANKNIFTY29-09-2026PE57500,OPTIDX,-3.33
-1923,29-Sep-2026,Stock Futures,37472,271.85,-,1.61,23412.42928,267.55,39395,0,POWERGRID,23412.42928,SR,271.75,4549,FUTSTKPOWERGRID29-09-2026XX0,FUTSTK,-4.88
-1916,29-Sep-2026,Index Options,99730,551.5,Put,7.2,5798.3224,514.45,101646,24000,NIFTY,5798.3224,SR,23477.8,16495,OPTIDXNIFTY29-09-2026PE24000,OPTIDX,-1.88
-1798,29-Sep-2026,Index Options,24524,383,Put,1.06,5794.66632,379,26322,56000,BANKNIFTY,5794.66632,SR,56471.95,53714,OPTIDXBANKNIFTY29-09-2026PE56000,OPTIDX,-6.83
-1634,29-Dec-2026,Index Options,31294,1265.15,Put,4.49,3014.62439,1210.8,32929,25000,NIFTY,3014.62439,SR,23477.8,3698,OPTIDXNIFTY29-12-2026PE25000,OPTIDX,-4.96
-1606,29-Sep-2026,Stock Futures,148676,1249.1,-,0.06,58164.31218,1248.3,150282,0,AXISBANK,58164.31218,SR,1246,7437,FUTSTKAXISBANK29-09-2026XX0,FUTSTK,-1.07
-1583,29-Sep-2026,Stock Futures,79499,335.2,-,0.25,14522.25,334.35,81082,0,NTPC,14522.25,SR,335,2890,FUTSTKNTPC29-09-2026XX0,FUTSTK,-1.95
-1578,15-Sep-2026,Index Options,12351,228.6,Put,14.04,24729.0201,200.45,13929,23650,NIFTY,24729.0201,SR,23477.8,174934,OPTIDXNIFTY15-09-2026PE23650,OPTIDX,-11.33
-1482,29-Sep-2026,Index Options,11919,15.35,Put,1.99,80.67703,15.05,13401,50000,BANKNIFTY,80.67703,SR,56471.95,22373,OPTIDXBANKNIFTY29-09-2026PE50000,OPTIDX,-11.06
-1380,29-Sep-2026,Index Options,12373,252.15,Put,0.66,1938.46989,250.5,13753,55500,BANKNIFTY,1938.46989,SR,56471.95,27530,OPTIDXBANKNIFTY29-09-2026PE55500,OPTIDX,-10.03
-1230,29-Sep-2026,Stock Futures,114079,1841,-,0.62,54025.91014,1829.6,115309,0,BHARTIARTL,54025.91014,SR,1839,6183,FUTSTKBHARTIARTL29-09-2026XX0,FUTSTK,-1.07
-1202,15-Sep-2026,Index Options,8457,650.05,Put,8.18,1505.08042,600.9,9659,24100,NIFTY,1505.08042,SR,23477.8,3686,OPTIDXNIFTY15-09-2026PE24100,OPTIDX,-12.44
-1182,29-Sep-2026,Stock Futures,73508,434.35,-,0.53,24697.61712,432.05,74690,0,COALINDIA,24697.61712,SR,432,4213,FUTSTKCOALINDIA29-09-2026XX0,FUTSTK,-1.58
-1100,29-Sep-2026,Stock Futures,21701,1868,-,2.12,37138.33812,1829.2,22801,0,CHOLAFIN,37138.33812,SR,1859,3205,FUTSTKCHOLAFIN29-09-2026XX0,FUTSTK,-4.82
-1099,29-Sep-2026,Stock Futures,28645,5185,-,0.24,42220.99112,5172.5,29744,0,CUMMINSIND,42220.99112,SR,5155,4067,FUTSTKCUMMINSIND29-09-2026XX0,FUTSTK,-3.69
