changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
56616,04-Aug-2026,Index Options,111260,16.5,Call,70.98,10061.9742,9.65,54644,24600,NIFTY,10061.9742,RR,24250.2,844976,OPTIDXNIFTY04-08-2026CE24600,OPTIDX,103.61
49420,04-Aug-2026,Index Options,137003,2.5,Call,11.11,1459.9572,2.25,87583,25000,NIFTY,1459.9572,RR,24250.2,863880,OPTIDXNIFTY04-08-2026CE25000,OPTIDX,56.43
47723,04-Aug-2026,Index Options,111635,146.75,Call,89.6,260000.48106,77.4,63912,24200,NIFTY,260000.48106,RR,24250.2,2701430,OPTIDXNIFTY04-08-2026CE24200,OPTIDX,74.67
42053,04-Aug-2026,Index Options,114280,8.7,Call,52.63,4611.80963,5.7,72227,24700,NIFTY,4611.80963,RR,24250.2,733722,OPTIDXNIFTY04-08-2026CE24700,OPTIDX,58.22
35041,04-Aug-2026,Index Options,49577,42.6,Call,89.76,17676.91035,22.45,14536,24450,NIFTY,17676.91035,RR,24250.2,586990,OPTIDXNIFTY04-08-2026CE24450,OPTIDX,241.06
34915,04-Aug-2026,Index Options,49314,119.6,Call,93.68,135403.92436,61.75,14399,24250,NIFTY,135403.92436,RR,24250.2,1678731,OPTIDXNIFTY04-08-2026CE24250,OPTIDX,242.48
29776,04-Aug-2026,Index Options,88708,95.4,Call,96.09,118234.41325,48.65,58932,24300,NIFTY,118234.41325,RR,24250.2,1825563,OPTIDXNIFTY04-08-2026CE24300,OPTIDX,50.53
28407,04-Aug-2026,Index Options,106392,31.6,Call,85.88,27972.47302,17,77985,24500,NIFTY,27972.47302,RR,24250.2,1252097,OPTIDXNIFTY04-08-2026CE24500,OPTIDX,36.43
22731,04-Aug-2026,Index Options,33703,11.95,Call,58.28,3317.70909,7.55,10972,24650,NIFTY,3317.70909,RR,24250.2,380624,OPTIDXNIFTY04-08-2026CE24650,OPTIDX,207.17
22420,04-Aug-2026,Index Options,46871,3.35,Call,21.82,809.65238,2.75,24451,24900,NIFTY,809.65238,RR,24250.2,361049,OPTIDXNIFTY04-08-2026CE24900,OPTIDX,91.69
17286,04-Aug-2026,Index Options,28951,6.15,Call,29.47,1428.9086,4.75,11665,24750,NIFTY,1428.9086,RR,24250.2,305747,OPTIDXNIFTY04-08-2026CE24750,OPTIDX,148.19
16064,04-Aug-2026,Index Options,57544,4.75,Call,20.25,1838.09509,3.95,41480,24800,NIFTY,1838.09509,RR,24250.2,515089,OPTIDXNIFTY04-08-2026CE24800,OPTIDX,38.73
14397,11-Aug-2026,Index Options,21005,224.55,Call,48.66,8698.17663,151.05,6608,24200,NIFTY,8698.17663,RR,24250.2,59285,OPTIDXNIFTY11-08-2026CE24200,OPTIDX,217.87
12516,04-Aug-2026,Index Options,26931,74.85,Call,98.8,39733.97769,37.65,14415,24350,NIFTY,39733.97769,RR,24250.2,775161,OPTIDXNIFTY04-08-2026CE24350,OPTIDX,86.83
12054,04-Aug-2026,Index Options,18343,3.8,Call,16.92,550.21541,3.25,6289,24850,NIFTY,550.21541,RR,24250.2,199173,OPTIDXNIFTY04-08-2026CE24850,OPTIDX,191.67
11645,04-Aug-2026,Index Options,25964,22.9,Call,77.52,7488.39236,12.9,14319,24550,NIFTY,7488.39236,RR,24250.2,452143,OPTIDXNIFTY04-08-2026CE24550,OPTIDX,81.33
11431,04-Aug-2026,Index Options,18184,2.7,Call,12.5,620.1715,2.4,6753,24950,NIFTY,620.1715,RR,24250.2,326750,OPTIDXNIFTY04-08-2026CE24950,OPTIDX,169.27
10304,04-Aug-2026,Index Options,35648,1.7,Call,9.68,250.91574,1.55,25344,25100,NIFTY,250.91574,RR,24250.2,221853,OPTIDXNIFTY04-08-2026CE25100,OPTIDX,40.66
10154,11-Aug-2026,Index Options,16677,27.6,Call,48.79,789.75897,18.55,6523,24800,NIFTY,789.75897,RR,24250.2,42042,OPTIDXNIFTY11-08-2026CE24800,OPTIDX,155.66
9045,04-Aug-2026,Index Options,14934,2.1,Call,13.51,122.37088,1.85,5889,25050,NIFTY,122.37088,RR,24250.2,89649,OPTIDXNIFTY04-08-2026CE25050,OPTIDX,153.59
8550,04-Aug-2026,Index Options,49327,1.35,Call,3.85,156.29914,1.3,40777,25200,NIFTY,156.29914,RR,24250.2,168154,OPTIDXNIFTY04-08-2026CE25200,OPTIDX,20.97
8515,25-Aug-2026,Index Options,68398,508,Call,10.05,10400.35857,461.6,59883,58000,BANKNIFTY,10400.35857,RR,57205.9,64784,OPTIDXBANKNIFTY25-08-2026CE58000,OPTIDX,14.22
8041,04-Aug-2026,Index Options,33161,1.2,Call,4.35,119.7643,1.15,25120,25300,NIFTY,119.7643,RR,24250.2,149799,OPTIDXNIFTY04-08-2026CE25300,OPTIDX,32.01
7711,25-Aug-2026,Stock Futures,217546,1284.4,-,0.67,139458.5976,1275.8,209835,0,RELIANCE,139458.5976,RR,1277.1,21752,FUTSTKRELIANCE25-08-2026XX0,FUTSTK,3.67
6980,25-Aug-2026,Stock Options,20805,21.65,Call,6.13,3362.57775,20.4,13825,1300,RELIANCE,3362.57775,RR,1277.1,30555,OPTSTKRELIANCE25-08-2026CE1300,OPTSTK,50.49
