changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-49554,04-Aug-2026,Index Options,57019,282.95,Call,71.95,66787.85763,164.55,106573,24000,NIFTY,66787.85763,SR,24250.2,371155,OPTIDXNIFTY04-08-2026CE24000,OPTIDX,-46.5
-31122,04-Aug-2026,Index Options,31058,209.75,Call,79.73,92566.88207,116.7,62180,24100,NIFTY,92566.88207,SR,24250.2,686647,OPTIDXNIFTY04-08-2026CE24100,OPTIDX,-50.05
-21873,25-Aug-2026,Index Options,100208,483.7,Call,29.31,20498.41965,374.05,122081,24000,NIFTY,20498.41965,SR,24250.2,66456,OPTIDXNIFTY25-08-2026CE24000,OPTIDX,-17.92
-11465,04-Aug-2026,Index Options,9179,246.65,Call,76.49,23770.53053,139.75,20644,24050,NIFTY,23770.53053,SR,24250.2,152261,OPTIDXNIFTY04-08-2026CE24050,OPTIDX,-55.54
-8424,04-Aug-2026,Index Options,13371,366.65,Call,62.74,13773.43802,225.3,21795,23900,NIFTY,13773.43802,SR,24250.2,59299,OPTIDXNIFTY04-08-2026CE23900,OPTIDX,-38.65
-6875,04-Aug-2026,Index Options,5608,323.75,Call,68.75,8994.28441,191.85,12483,23950,NIFTY,8994.28441,SR,24250.2,44416,OPTIDXNIFTY04-08-2026CE23950,OPTIDX,-55.07
-5875,25-Aug-2026,Stock Futures,52440,2131.8,-,4.89,170129.1096,2032.4,58315,0,HINDUNILVR,170129.1096,SR,2120,26952,FUTSTKHINDUNILVR25-08-2026XX0,FUTSTK,-10.07
-5447,25-Aug-2026,Index Options,67349,200,Call,39.42,8907.45906,143.45,72796,24500,NIFTY,8907.45906,SR,24250.2,68801,OPTIDXNIFTY25-08-2026CE24500,OPTIDX,-7.48
-3779,04-Aug-2026,Index Options,9719,452.2,Call,52.85,8915.85805,295.85,13498,23800,NIFTY,8915.85805,SR,24250.2,30715,OPTIDXNIFTY04-08-2026CE23800,OPTIDX,-28
-2709,25-Aug-2026,Stock Options,5734,18,Call,76.47,1237.90392,10.2,8443,2200,HINDUNILVR,1237.90392,SR,2120,25176,OPTSTKHINDUNILVR25-08-2026CE2200,OPTSTK,-32.09
-2662,25-Aug-2026,Stock Options,3821,59,Call,109.96,4344.55545,28.1,6483,2100,HINDUNILVR,4344.55545,SR,2120,29915,OPTSTKHINDUNILVR25-08-2026CE2100,OPTSTK,-41.06
-2426,25-Aug-2026,Index Futures,69686,57305,-,0.52,308826.21162,57009,72112,0,BANKNIFTY,308826.21162,SR,57205.9,17961,FUTIDXBANKNIFTY25-08-2026XX0,FUTIDX,-3.36
-2375,25-Aug-2026,Index Options,29045,226,Call,5.46,3529.4396,214.3,31420,59000,BANKNIFTY,3529.4396,SR,57205.9,48641,OPTIDXBANKNIFTY25-08-2026CE59000,OPTIDX,-7.56
-2306,25-Aug-2026,Stock Options,8848,24,Call,20.91,2163.29665,19.85,11154,740,HDFCBANK,2163.29665,SR,748.3,13747,OPTSTKHDFCBANK25-08-2026CE740,OPTSTK,-20.67
-2181,25-Aug-2026,Index Options,5534,556.45,Call,27.55,3177.09938,436.25,7715,23900,NIFTY,3177.09938,SR,24250.2,8939,OPTIDXNIFTY25-08-2026CE23900,OPTIDX,-28.27
-2093,25-Aug-2026,Stock Futures,85702,183.33,-,2.17,77832.924,179.44,87795,0,WIPRO,77832.924,SR,183.3,14104,FUTSTKWIPRO25-08-2026XX0,FUTSTK,-2.38
-2050,25-Aug-2026,Index Options,27235,418,Call,30.95,6902.3423,319.2,29285,24100,NIFTY,6902.3423,SR,24250.2,26048,OPTIDXNIFTY25-08-2026CE24100,OPTIDX,-7
-1695,25-Aug-2026,Index Options,22234,996,Call,10.99,26028.95797,897.35,23929,57000,BANKNIFTY,26028.95797,SR,57205.9,84709,OPTIDXBANKNIFTY25-08-2026CE57000,OPTIDX,-7.08
-1626,25-Aug-2026,Index Options,10221,623.1,Call,24.2,3290.9572,501.7,11847,23800,NIFTY,3290.9572,SR,24250.2,8131,OPTIDXNIFTY25-08-2026CE23800,OPTIDX,-13.72
-1487,25-Aug-2026,Stock Futures,70891,3941,-,2.33,146799.25578,3851.2,72378,0,LT,146799.25578,SR,3927,21151,FUTSTKLT25-08-2026XX0,FUTSTK,-2.05
-1170,25-Aug-2026,Index Options,8315,873,Call,21.87,2868.31903,716.35,9485,23500,NIFTY,2868.31903,SR,24250.2,5123,OPTIDXNIFTY25-08-2026CE23500,OPTIDX,-12.34
-1086,11-Aug-2026,Index Options,8469,358.75,Call,44.74,3821.8266,247.85,9555,24000,NIFTY,3821.8266,SR,24250.2,16858,OPTIDXNIFTY11-08-2026CE24000,OPTIDX,-11.37
-1054,25-Aug-2026,Stock Futures,7103,2048.1,-,4.09,18223.24625,1967.6,8157,0,GODFRYPHLP,18223.24625,SR,2074,3275,FUTSTKGODFRYPHLP25-08-2026XX0,FUTSTK,-12.92
-1004,25-Aug-2026,Index Options,3853,708.95,Call,24.74,1207.73161,568.35,4857,23700,NIFTY,1207.73161,SR,24250.2,2648,OPTIDXNIFTY25-08-2026CE23700,OPTIDX,-20.67
-927,25-Aug-2026,Stock Options,11938,71.65,Call,68.79,2799.26472,42.45,12865,1100,INFY,2799.26472,SR,1153.5,9678,OPTSTKINFY25-08-2026CE1100,OPTSTK,-7.21
