symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
FINNIFTY,2682,932,1750,187.77,6742,3487.87725,10408966356,4941.87081,1453.99356,26287
PHOENIXLTD,17395,10967,6428,58.61,42335,44463.50783,24849905510,50072.92293,5609.4151,1903
ASIANPAINT,73255,47637,25618,53.78,272315,260444.57595,168040895270,294289.52865,33844.9527,2761
KPITTECH,42906,28428,14478,50.93,243117,178952.96344,105300837246,215887.2784,36934.31496,638
ADANIPORTS,83131,59276,23855,40.24,147406,170122.39394,108620553123,192780.41017,22658.01623,1721
MIDCPNIFTY,62092,46437,15655,33.71,95864,36793.72372,166145743359,52493.12732,15699.40359,14683
KAYNES,40129,30253,9876,32.64,131844,88721.71384,64760388373,118005.57258,29283.85873,3655
NIFTY,6324614,4881895,1442719,29.55,37858518,899714.4566,59570061528043,2989512.13204,2089797.67543,24250
BOSCHLTD,13206,10299,2907,28.23,19790,26032.8551,17597103078,28821.51089,2788.65578,41100
COLPAL,26132,20401,5731,28.09,95055,77094.67524,50156820903,86614.34927,9519.67403,2174
BRITANNIA,23926,19660,4266,21.7,18426,16433.4763,11388490102,18388.93982,1955.46352,5533
GVT&D,32774,27344,5430,19.86,16995,27658.43617,6153685851,29754.29468,2095.85851,4107
DABUR,38763,32379,6384,19.72,32245,21421.10387,15914652237,24600.06375,3178.95987,434
PGEL,17593,14707,2886,19.62,20281,25541.46905,9633603867,28791.37773,3249.90867,612
EICHERMOT,76822,64288,12534,19.5,66615,42824.9373,49106883511,51538.97241,8714.03511,7796
SUZLON,63766,53577,10189,19.02,66570,62598.6556,36655940531,71405.28391,8806.62831,47
FORCEMOT,19372,16308,3064,18.79,13353,10596.68516,4976930467,12014.86484,1418.17967,17335
DIVISLAB,60325,50851,9474,18.63,77553,83994.82329,52801108011,95271.5034,11276.68011,7814
KALYANKJIL,44513,37760,6753,17.88,67887,94057.17678,49707719361,120444.04539,26386.86861,630
WAAREEENER,60871,51772,9099,17.58,52546,38643.74704,22237897246,44234.20701,5590.45996,2726
ABB,28323,24141,4182,17.32,48272,68502.75406,38676016388,78172.29295,9669.53888,7314
SWIGGY,49698,42526,7172,16.86,94473,126971.2172,37915399755,141688.95726,14717.74005,286
ABCAPITAL,16777,14401,2376,16.5,8266,28635.42819,7537094263,30339.36582,1703.93763,397
MARICO,17413,14947,2466,16.5,18141,46256.6994,14945413416,49602.43356,3345.73416,878
BAJAJHLDNG,5575,4812,763,15.86,1886,4227.25512,1162006445,4459.99457,232.73945,10940
ETERNAL,104828,90869,13959,15.36,89062,141209.98633,54177269932,154704.3169,13494.33057,311
JINDALSTEL,30969,27067,3902,14.42,37158,31748.07956,22882023206,36491.81162,4743.73206,1088
MANKIND,14531,12715,1816,14.28,9473,14102.36872,4932083102,15450.09975,1347.73102,2585
