changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-12141,28-Jul-2026,Stock Options,15941,90.2,Call,188.18,10640.97499,31.3,28082,2100,TCS,10640.97499,SR,2068,75754,OPTSTKTCS28-07-2026CE2100,OPTSTK,-43.23
-8597,28-Jul-2026,Index Options,51704,56.8,Put,15.45,2621.88326,49.2,60301,23500,NIFTY,2621.88326,SR,24211,59136,OPTIDXNIFTY28-07-2026PE23500,OPTIDX,-14.26
-7798,28-Jul-2026,Stock Options,14474,33,Call,241.97,6872.65443,9.65,22272,2200,TCS,6872.65443,SR,2068,104822,OPTSTKTCS28-07-2026CE2200,OPTSTK,-35.01
-5504,30-Mar-2027,Index Options,2031,335,Call,2.95,2191.34008,325.4,7535,27000,NIFTY,2191.34008,SR,24211,10268,OPTIDXNIFTY30-03-2027CE27000,OPTIDX,-73.05
-3958,28-Jul-2026,Stock Options,3178,107.2,Call,171.74,2228.21077,39.45,7136,2080,TCS,2228.21077,SR,2068,14814,OPTSTKTCS28-07-2026CE2080,OPTSTK,-55.47
-2944,28-Jul-2026,Index Options,41952,892.95,Call,10.34,40864.07448,809.25,44896,58000,BANKNIFTY,40864.07448,SR,58131.45,178512,OPTIDXBANKNIFTY28-07-2026CE58000,OPTIDX,-6.56
-2809,28-Jul-2026,Index Options,22358,82.15,Put,9.53,1874.90862,75,25167,23700,NIFTY,1874.90862,SR,24211,27432,OPTIDXNIFTY28-07-2026PE23700,OPTIDX,-11.16
-2636,28-Jul-2026,Index Options,66581,134.15,Call,7.19,8348.01965,125.15,69217,24500,NIFTY,8348.01965,SR,24211,120774,OPTIDXNIFTY28-07-2026CE24500,OPTIDX,-3.81
-2560,28-Jul-2026,Stock Futures,108291,177.6,-,1.72,64538.4975,174.6,110851,0,WIPRO,64538.4975,SR,175.52,12137,FUTSTKWIPRO28-07-2026XX0,FUTSTK,-2.31
-2535,28-Jul-2026,Stock Options,4217,180.5,Call,104.42,1867.48443,88.3,6752,2000,TCS,1867.48443,SR,2068,5894,OPTSTKTCS28-07-2026CE2000,OPTSTK,-37.54
-2504,28-Jul-2026,Stock Options,12280,10.9,Call,190.67,992.65207,3.75,14784,2300,TCS,992.65207,SR,2068,45718,OPTSTKTCS28-07-2026CE2300,OPTSTK,-16.94
-2358,28-Jul-2026,Stock Options,4791,76.65,Call,213.5,3560.47245,24.45,7149,2120,TCS,3560.47245,SR,2068,32085,OPTSTKTCS28-07-2026CE2120,OPTSTK,-32.98
-2035,28-Jul-2026,Stock Options,1605,69.95,Call,73.14,4141.21207,40.4,3640,450,KALYANKJIL,4141.21207,SR,480,4767,OPTSTKKALYANKJIL28-07-2026CE450,OPTSTK,-55.91
-1890,14-Jul-2026,Index Options,11839,333.75,Call,2.47,95841.70707,325.7,13729,23900,NIFTY,95841.70707,SR,24211,655561,OPTIDXNIFTY14-07-2026CE23900,OPTIDX,-13.77
-1877,28-Jul-2026,Index Options,52797,135,Call,10.79,2941.37382,121.85,54674,60000,BANKNIFTY,2941.37382,SR,58131.45,88649,OPTIDXBANKNIFTY28-07-2026CE60000,OPTIDX,-3.43
-1829,25-Aug-2026,Index Options,3542,43.2,Call,16.29,188.5608,37.15,5371,25600,NIFTY,188.5608,SR,24211,7898,OPTIDXNIFTY25-08-2026CE25600,OPTIDX,-34.05
-1806,28-Jul-2026,Stock Options,5367,124.9,Call,153.09,1498.80321,49.35,7173,2060,TCS,1498.80321,SR,2068,7802,OPTSTKTCS28-07-2026CE2060,OPTSTK,-25.18
-1590,28-Jul-2026,Stock Options,2666,142.7,Call,134.51,1199.55262,60.85,4256,2040,TCS,1199.55262,SR,2068,5114,OPTSTKTCS28-07-2026CE2040,OPTSTK,-37.36
-1581,28-Jul-2026,Index Options,18377,174.9,Call,7.23,2990.84836,163.1,19958,24400,NIFTY,2990.84836,SR,24211,32571,OPTIDXNIFTY28-07-2026CE24400,OPTIDX,-7.92
-1466,25-Aug-2026,Index Options,1338,40,Put,12.2,112.16985,35.65,2804,22400,NIFTY,112.16985,SR,24211,3660,OPTIDXNIFTY25-08-2026PE22400,OPTIDX,-52.28
-1455,14-Jul-2026,Index Options,7309,429.4,Call,2.36,31709.75406,419.5,8764,23800,NIFTY,31709.75406,SR,24211,156918,OPTIDXNIFTY14-07-2026CE23800,OPTIDX,-16.6
-1410,28-Jul-2026,Stock Options,4135,63.25,Call,229.43,3618.31806,19.2,5545,2140,TCS,3618.31806,SR,2068,36408,OPTSTKTCS28-07-2026CE2140,OPTSTK,-25.43
-1365,28-Jul-2026,Stock Options,639,111,Call,38.75,1301.08181,80,2004,1460,COFORGE,1301.08181,SR,1504,2842,OPTSTKCOFORGE28-07-2026CE1460,OPTSTK,-68.11
-1217,28-Jul-2026,Stock Options,1814,210,Call,20.79,3001.5531,173.85,3031,4000,LTM,3001.5531,SR,4060,10452,OPTSTKLTM28-07-2026CE4000,OPTSTK,-40.15
-1170,28-Jul-2026,Index Options,11264,39.9,Put,19.82,421.17375,33.3,12434,23300,NIFTY,421.17375,SR,24211,14126,OPTIDXNIFTY28-07-2026PE23300,OPTIDX,-9.41
