symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
JUSTDIAL,EQ,676.85,112.8,  20.00,20,676.85,601.95,957.9,480.5,151.26498,979.955046432
FINOPB,EQ,161.99,26.59,  19.64,20,162.48,142.22,339,110.03,295.73133,453.74057961899996
VISL,EQ,36.41,1.73,   4.99,5,36.41,35.2,44.78,19.06,925.93863,334.54162701900003
BFUTILITIE,EQ,670,91.2,  15.76,20,694.55,571.8,898.7,368.7,43.0878,287.88251814
BFINVEST,EQ,525,37.75,   7.75,20,584.7,493.9,584.7,315,43.70896,238.528536512
RAMCOSYS,EQ,886.15,80.55,  10.00,10,886.15,806.05,967.5,342.1,23.69609,204.224751665
AEGISVOPAK,EQ,302.9,19.72,   6.96,10,311.49,272.15,311.49,158,55.06049,165.836689831
SAKSOFT,EQ,184.98,13.92,   8.14,10,188.16,174.78,253.99,107.59,88.83598,163.218346054
HESTERBIO,EQ,2545,424.1,  20.00,20,2545,2110,2545,1239.3,4.82367,120.25312836600001
IBULLSLTD,BE,31.11,1.48,   4.99,5,31.11,29.4,31.11,8.9,178.09355,55.03090695
UTLSOLAR,EQ,400.5,17.8,   4.65,5,401.8,372.6,401.8,172,13.88192,54.600367744
AJAXENGG,EQ,599.7,54.5,  10.00,10,599.7,535,730.1,394.8,3.29724,19.338642324000002
INDOTECH,BE,3422,117.7,   3.56,5,3469.5,3349,3469.5,1100,0.48936,16.7275482
PFOCUS,BE,269.52,12.83,   5.00,5,269.52,269.52,367,136.53,5.66948,15.280382496000001
ATLANTAELE,EQ,1720,24.6,   1.45,5,1780.1,1665.7,2152.6,707.6,0.79092,13.659821136000001
VENUSREM,BE,1805.4,85.9,   5.00,5,1805.4,1715,2044.3,424,0.75311,13.517420768000001
IZMO,EQ,1060.3,50.4,   4.99,5,1060.3,1009.9,1374.7,350.05,1.23907,13.021138815999999
MON100,EQ,332.37,4.64,   1.42,20,332.37,332.37,342.55,189.75,3.88885,12.925370745
DBREALTY,BE,119.98,5.71,   5.00,5,119.98,111,249.8,83.5,10.76353,12.724645166
AQYLON,EQ,39.41,0.28,   0.72,5,41.08,37.92,224.7,37.81,31.10524,12.398548664
JAYBARMARU,EQ,197.15,9.38,   5.00,5,197.15,185.4,197.15,71.01,5.83402,11.341918282
GALLANTT,EQ,700.95,33.35,   5.00,5,700.95,661,948,496.25,1.60052,11.189715476
AASTHA,BE,129.02,6.14,   5.00,5,129.02,129.01,136.5,117.04,8.13673,10.497195373
RAMBHAJO,BE,187.92,8.94,   4.99,5,187.92,175.5,192,161.6,5.03874,9.26120412
KOPRAN,BE,206.66,9.84,   5.00,5,206.66,189.01,219,107,3.71535,7.59863382
GAUDIUMIVF,BE,130,5.73,   4.61,5,130.48,121,133,69.18,4.38555,5.5946461350000005
IWARE,ST,443.85,21.1,   4.99,5,443.85,443.85,443.85,85,1.248,5.539248
SVLL,BE,685,15.4,   2.30,5,703.05,671.5,897.45,445.15,0.69728,4.7444325759999995
VIVIDEL,ST,1242.35,59.15,   5.00,5,1242.35,1200.1,1429,556,0.3816,4.71794976
JITFINFRA,EQ,357.6,32.5,  10.00,10,357.6,322.1,478,222.35,1.33227,4.571151597
SUMEET-RE,BE,2.48,0.22,   9.73,10,2.48,2.18,11,2.18,155.98931,3.8373370259999997
MAHKTECH,EQ,23.11,-0.11,  -0.47,20,23.2,22.9,35.59,20.51,16.21173,3.7449096299999995
UNIVASTU,BE,104.58,4.92,   4.94,5,104.64,97,106.67,56.02,3.5459,3.65085864
E2ERAIL,ST,276.6,13.15,   4.99,5,276.6,267,347.1,171,1.2,3.30048
OMAXAUTO,BE,254.36,12.11,   5.00,5,254.36,239.99,263.4,84.5,1.19506,3.030791666
TAINWALCHM,EQ,232,38.66,  20.00,20,232,196.2,274.99,155,1.34714,3.0087024760000003
CHAVDA,SM,104.45,17.4,  19.99,20,104.45,92,137,80.6,2.7,2.78208
TERASOFT,EQ,400.1,1.35,   0.34,5,418.65,389.75,598,282.8,0.66508,2.726761492
MENONBE,BE,178.34,6.81,   3.97,5,180.1,170,183,101.5,1.51257,2.711281725
MAFANG,EQ,196.58,2.41,   1.24,20,196.58,196.58,208.38,147.44,1.23856,2.434761248
GAYAPROJ,BE,22.02,1.04,   4.96,5,22.02,20.6,26,7.7,10.9537,2.3857158600000004
PRIMECAB,ST,164.75,7.8,   4.97,5,164.75,150,164.75,70.4,1.472,2.370656
VIPULLTD,BE,17.82,0.84,   4.95,5,17.82,16.94,17.82,7.38,10.42214,1.850972064
NRL,BE,105.3,5.01,   5.00,5,105.3,101.29,105.3,45.1,1.69663,1.7758626210000001
TAC,SM,437.2,20.8,   5.00,5,437.2,437.2,899.65,347.4,0.36,1.57392
MAXVOLT,ST,362.05,17.2,   4.99,5,362.05,335,509,210.05,0.44,1.555796
EVERESTIND,BE,510.5,18.65,   3.79,5,516.4,490,750,284.9,0.29916,1.521707256
IFBAGRO,BE,1005.45,47.85,   5.00,5,1005.45,950,1790,679.15,0.14023,1.395078155
MONIFTY500,EQ,23.92,0,   0.00,20,28.28,23.32,28.28,20.75,5.48317,1.316509117
MONQ50,EQ,146.41,2.03,   1.41,20,146.41,145.26,147.24,73.15,0.7634,1.11738858
PENINLAND,BE,19.25,0.91,   4.96,5,19.25,17.75,46,13.82,5.83496,1.106308416
ACSTECH,EQ,44.39,2.11,   4.99,5,44.39,41.2,47.07,31.71,2.40288,1.0579880640000001
UTSSAV,ST,476.95,22.7,   5.00,5,476.95,476.95,528,160.05,0.198,0.944361
TECHD,ST,573.5,27.3,   5.00,5,573.5,538.25,843.6,360,0.165,0.9393285
MCLEODRUSS,BE,57.1,2.13,   3.87,5,57.71,54.96,78.41,28.5,1.6215,0.92409285
PARTH,ST,425,12.65,   3.07,5,432.95,406,484,169,0.2,0.8436
PRITIKAUTO,BE,19.25,0.91,   4.96,5,19.25,18.45,21.01,10.41,4.27698,0.8194693679999999
GJL,ST,175.05,8.3,   4.98,5,175.05,175,276.45,91.4,0.432,0.7561296
VISACHROME,BE,41,0.74,   1.84,5,42.27,40,73.68,27.05,1.79251,0.738155618
CHEMBONDCH,BE,255.28,12.15,   5.00,5,255.28,245,255.28,104.85,0.26227,0.662992333
GOLDTECH,BE,63.99,3.04,   4.99,5,63.99,60,78.2,29.68,1.00185,0.63797808
AVANA,ST,133.85,6.35,   4.98,5,133.85,123,159,60.1,0.48,0.615936
TEJA,ST,524.35,24.95,   5.00,5,524.35,524.35,524.35,418,0.114,0.597759
AFFORDABLE,BE,181.99,8.66,   5.00,5,181.99,169.31,534.4,119.71,0.33184,0.593296736
EPWINDIA,ST,277.85,13.2,   4.99,5,277.85,258,282,98,0.204,0.5569608
CLASSICEIL,ST,55.45,2.6,   4.92,5,55.45,52,113.9,34.75,0.864,0.4741632
SHIVAUM,EQ,418.05,-6.95,  -1.64,10,467.5,418.05,474,275,0.10072,0.43830322400000005
TICL,EQ,12.3,0.58,   4.95,5,12.3,11.62,34.41,10.62,3.47185,0.4235657
CLCIND,BE,51.49,2.45,   5.00,5,51.49,49.49,51.49,8.54,0.76905,0.394907175
VLEGOV,BE,11.69,0.55,   4.94,5,11.69,10.8,51.75,8.42,3.27291,0.374093613
HPTL,SM,280,13.05,   4.89,5,280.25,275,327.4,174.35,0.132,0.3680952
GREENLEAF,ST,117.4,5.55,   4.96,5,117.4,110,185.9,52.5,0.31,0.357616
BIKEWO,ST,53.35,2.5,   4.92,5,53.35,49.75,53.35,13.65,0.68,0.356864
SHREEDHAR,ST,72.1,3.4,   4.95,5,72.1,71,72.1,54.4,0.48,0.3456
SERVICE,SM,57.75,2.75,   5.00,5,57.75,54.1,59.35,39.2,0.6,0.33672
HALDYNGL,BE,123,4.84,   4.10,5,124.06,115.11,133.7,85,0.24971,0.300575927
MASPTOP50,EQ,79.11,0.78,   1.00,20,79.11,79.11,82.78,55.52,0.37775,0.298838025
FILATFASH,BE,0.2,0.01,   5.26,5,0.2,0.19,0.73,0.14,156.7908,0.29790252
VELJAN,BE,1692.2,80.5,   4.99,5,1692.2,1600,1980,812,0.0152,0.25531744
APEXECO,ST,266.9,12.7,   5.00,5,266.9,255.05,285.95,102.05,0.096,0.254304
FCSSOFT,BE,1.57,0.07,   4.67,5,1.57,1.5,3.05,1.05,14.81877,0.229690935
BHADORA,ST,92.25,4.35,   4.95,5,92.25,89.5,128.85,49.5,0.228,0.20805
ABAN,BE,14.14,0.67,   4.97,5,14.14,12.96,54.3,12.89,1.5109,0.20654003
SUNTECH,ST,31.25,1.25,   4.17,5,31.5,28.8,103.4,28.8,0.672,0.2030112
MASTER,SM,419.3,19.95,   5.00,5,419.3,410,436,282.5,0.04,0.167252
SUNDRMBRAK,BE,816.1,38.85,   5.00,5,816.1,769,1048.95,460,0.02052,0.16496643600000002
NAVKARURB,BE,1,0.04,   4.17,5,1,0.94,2.93,0.7,15.90275,0.157437225
VAISHALI,BE,7.93,0.37,   4.89,5,7.93,7.7,13.59,4.75,1.90965,0.15086235
DHARAN,BZ,0.16,0.01,   6.67,5,0.16,0.15,0.61,0.11,81.52928,0.12229392
VINEETLAB,BE,33.82,1.61,   5.00,5,33.82,31.5,43.5,24.45,0.36615,0.12222087
BTTL,BE,57.04,2.71,   4.99,5,57.04,54.21,57.3,30,0.21271,0.120564028
TECHLABS,ST,153.45,7.3,   4.99,5,153.45,153.45,660,105,0.07375,0.113169375
KORE,SM,142,12,   9.23,10,143,137,212.3,85,0.0775,0.1083295
SEL,ST,229,10.9,   5.00,5,229,218.1,277.95,115.25,0.046,0.1036564
TGL,SM,21.55,1,   4.87,5,21.55,21,146.5,14.8,0.466,0.1000968
SEMAC,BE,328.85,11.2,   3.53,5,333.5,311,568.9,205,0.02977,0.093957097
SIGNORIA,ST,149.75,7.1,   4.98,5,149.75,149.75,149.75,53.1,0.06,0.08985
VICTORYEV,ST,17.15,0.8,   4.89,5,17.15,16.35,34.45,13.7,0.51,0.085476
KONSTELEC,ST,58.7,2.75,   4.92,5,58.7,58.7,75.65,28,0.13,0.07631
HVAX,SM,677.25,32.25,   5.00,5,677.25,670,1009.9,585.2,0.0105,0.0707406
ROXHITECH,ST,37.55,0.2,   0.54,5,39.2,37.55,55,22.95,0.176,0.0676896
AAKAAR,SM,67.6,3.2,   4.97,5,67.6,66,105,46,0.096,0.0643104
ONYX,ST,38.25,-0.35,  -0.91,5,40.5,38.25,53.9,24.2,0.16,0.063808
MHHL,SM,33.2,0.2,   0.61,5,34.65,33.2,60,29.2,0.165,0.056793
EQUIPPP,BE,24.45,1.16,   4.98,5,24.45,22.82,24.45,13.85,0.22562,0.053268882
IBLFL,SM,57.75,2.75,   5.00,5,57.75,57.75,74,43.95,0.08,0.0462
UNIVPHOTO,BE,367.6,17.5,   5.00,5,367.6,337.15,515.8,180.6,0.01197,0.043398432
NFPSAMPOOR,SM,23.85,1.1,   4.84,5,23.85,23.65,54.5,21.85,0.16,0.038048
MEDIORG,SM,23.35,1.1,   4.94,5,23.35,23,45,19.1,0.16,0.03728
QUICKTOUCH,SM,23.2,-0.75,  -3.13,5,25.1,23.2,63.6,22.25,0.125,0.0310125
MCON,SM,44.1,1.35,   3.16,5,44.85,43.9,106,37.3,0.07,0.030905
TIMESCAN,SM,42.45,2,   4.94,5,42.45,42.45,69.05,38.95,0.06,0.02547
ISHAN,SM,0.55,0.05,  10.00,5,0.55,0.5,1,0.5,4.8,0.024
GSTL,ST,14.75,0.7,   4.98,5,14.75,14.55,37.65,5.95,0.16,0.023552
ANSALAPI,BZ,2.58,0.05,   1.98,2,2.58,2.51,5.97,2.51,0.76322,0.019614754
ADDICTIVE,SM,41.6,1.95,   4.92,5,41.6,39.15,167.75,38.85,0.045,0.0184275
MIEL,SM,13.1,0.6,   4.80,5,13.1,12.8,35,10.7,0.12,0.015636
MORARJEE,BZ,10.23,0.48,   4.92,5,10.23,10.2,10.52,5.58,0.14676,0.014998872
SANWARIA,BZ,0.19,0,   0.00,2,0.2,0.19,0.39,0.19,7.3165,0.01390135
SHARDUL,EQ,40.32,6.72,  20.00,20,40.32,40.32,40.32,23.05,0.0309,0.01245888
SMVD,SM,13.95,0.65,   4.89,5,13.95,13.95,13.95,5.6,0.0808,0.0112716
HAVISHA,EQ,1.22,0.1,   8.93,10,1.23,1.12,2.42,1.03,0.94118,0.011105924
