changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-9288,01-Sep-2026,Index Options,45355,3.95,Call,-60.3,1140.17631,9.95,54643,24750,NIFTY,1140.17631,SS,24090.85,294315,OPTIDXNIFTY01-09-2026CE24750,OPTIDX,-17
-9114,01-Sep-2026,Index Options,12697,1.6,Put,-20,189.86407,2,21811,23100,NIFTY,189.86407,SS,24090.85,175963,OPTIDXNIFTY01-09-2026PE23100,OPTIDX,-41.79
-8693,08-Sep-2026,Index Options,9299,5.9,Call,-28.48,201.62324,8.25,17992,25100,NIFTY,201.62324,SS,24090.85,47285,OPTIDXNIFTY08-09-2026CE25100,OPTIDX,-48.32
-8468,01-Sep-2026,Index Options,53844,0.8,Put,-5.88,32.31127,0.85,62312,22000,NIFTY,32.31127,SS,24090.85,64558,OPTIDXNIFTY01-09-2026PE22000,OPTIDX,-13.59
-5240,08-Sep-2026,Index Options,4350,64.8,Call,-46.45,1439.60726,121,9590,24450,NIFTY,1439.60726,SS,24090.85,27370,OPTIDXNIFTY08-09-2026CE24450,OPTIDX,-54.64
-2621,29-Sep-2026,Index Options,15527,39.4,Call,-15.81,294.01357,46.8,18148,61000,BANKNIFTY,294.01357,SS,57509.95,24062,OPTIDXBANKNIFTY29-09-2026CE61000,OPTIDX,-14.44
-2160,08-Sep-2026,Index Options,3726,12.05,Call,-50.51,169.52763,24.35,5886,24850,NIFTY,169.52763,SS,24090.85,16455,OPTIDXNIFTY08-09-2026CE24850,OPTIDX,-36.7
-1655,29-Sep-2026,Stock Futures,62853,1294.8,-,-1.12,26332.07808,1309.5,64508,0,HCLTECH,26332.07808,SS,1282,5082,FUTSTKHCLTECH29-09-2026XX0,FUTSTK,-2.57
-1416,29-Sep-2026,Stock Options,5374,1.4,Call,-48.15,90.20492,2.7,6790,790,HDFCBANK,90.20492,SS,711,8462,OPTSTKHDFCBANK29-09-2026CE790,OPTSTK,-20.85
-1343,27-Oct-2026,Index Options,1902,46.05,Call,-23.5,128.37467,60.2,3245,25600,NIFTY,128.37467,SS,24090.85,3725,OPTIDXNIFTY27-10-2026CE25600,OPTIDX,-41.39
-1342,29-Sep-2026,Index Options,857,1465.2,Call,-16.6,1330.60322,1756.9,2199,56700,BANKNIFTY,1330.60322,SS,57509.95,2693,OPTIDXBANKNIFTY29-09-2026CE56700,OPTIDX,-61.03
-1334,29-Sep-2026,Index Options,12957,21.8,Call,-30.13,194.36527,31.2,14291,25300,NIFTY,194.36527,SS,24090.85,12230,OPTIDXNIFTY29-09-2026CE25300,OPTIDX,-9.33
-964,01-Sep-2026,Index Options,4417,0.4,Call,-27.27,7.51948,0.55,5381,27200,NIFTY,7.51948,SS,24090.85,22247,OPTIDXNIFTY01-09-2026CE27200,OPTIDX,-17.91
-832,29-Sep-2026,Index Options,17391,27.25,Call,-33.46,443.50091,40.95,18223,25200,NIFTY,443.50091,SS,24090.85,21389,OPTIDXNIFTY29-09-2026CE25200,OPTIDX,-4.57
-824,01-Sep-2026,Index Options,112853,3.4,Call,-54.67,1667.07327,7.5,113677,24800,NIFTY,1667.07327,SS,24090.85,536554,OPTIDXNIFTY01-09-2026CE24800,OPTIDX,-0.72
-824,29-Sep-2026,Stock Futures,22956,616.1,-,-2.62,39460.76158,632.65,23780,0,HINDZINC,39460.76158,SS,610.1,5182,FUTSTKHINDZINC29-09-2026XX0,FUTSTK,-3.47
-790,29-Sep-2026,Stock Futures,23540,1700.6,-,-1.29,45093.36875,1722.8,24330,0,PAYTM,45093.36875,SS,1679,3625,FUTSTKPAYTM29-09-2026XX0,FUTSTK,-3.25
-789,08-Sep-2026,Index Options,6361,3.85,Call,-22.22,48.16618,4.95,7150,25300,NIFTY,48.16618,SS,24090.85,17193,OPTIDXNIFTY08-09-2026CE25300,OPTIDX,-11.03
-766,29-Sep-2026,Stock Futures,78848,15.05,-,-0.53,56618.63535,15.13,79614,0,IDEA,56618.63535,SS,14.97,5246,FUTSTKIDEA29-09-2026XX0,FUTSTK,-0.96
-751,29-Sep-2026,Stock Futures,47508,547,-,-2.13,21093.99897,558.9,48259,0,HDFCLIFE,21093.99897,SS,548,3461,FUTSTKHDFCLIFE29-09-2026XX0,FUTSTK,-1.56
-738,29-Sep-2026,Stock Futures,38654,195.87,-,-0.63,10406.23616,197.11,39392,0,SAIL,10406.23616,SS,193,1138,FUTSTKSAIL29-09-2026XX0,FUTSTK,-1.87
-727,29-Sep-2026,Stock Futures,18631,1842.4,-,-0.33,17975.39625,1848.5,19358,0,POLICYBZR,17975.39625,SS,1837.9,2778,FUTSTKPOLICYBZR29-09-2026XX0,FUTSTK,-3.76
-691,29-Sep-2026,Stock Futures,540861,715.4,-,-2.49,224851.93965,733.65,541552,0,HDFCBANK,224851.93965,SS,711,47970,FUTSTKHDFCBANK29-09-2026XX0,FUTSTK,-0.13
-677,29-Sep-2026,Stock Options,5539,4.1,Call,-40.15,96.44285,6.85,6216,1380,RELIANCE,96.44285,SS,1282.2,3881,OPTSTKRELIANCE29-09-2026CE1380,OPTSTK,-10.89
-673,27-Oct-2026,Index Options,3894,67.95,Call,-24.96,245.15127,90.55,4567,25400,NIFTY,245.15127,SS,24090.85,4854,OPTIDXNIFTY27-10-2026CE25400,OPTIDX,-14.74
