symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
TIINDIA,33160,19376,13784,71.14,308713,54229.70514,179338601656,81186.7217,26957.01656,2959
BOSCHLTD,59516,44536,14980,33.64,194085,52221.60809,231170662047,66688.72856,14467.12047,48730
NIFTY,11431169,9212765,2218404,24.08,273926903,714072.19616,431959877741127,5187901.57744,4473829.38127,24154
COLPAL,49115,41158,7957,19.33,70024,29248.23082,34888085306,32866.74888,3618.51806,1903
FINNIFTY,32085,27430,4655,16.97,76178,1351.76158,120599487445,4949.84604,3598.08445,26108
SONACOMS,25120,22397,2723,12.16,35444,53172.19087,30884469148,57260.76986,4088.57898,824
INOXWIND,37375,33407,3968,11.88,26796,24008.21952,11049083008,25726.6656,1718.44608,74
LTM,43543,39354,4189,10.64,31970,42533.48517,18330476119,44963.44636,2429.96119,4562
BHARTIARTL,209202,189133,20069,10.61,182184,263459.16828,144875780553,271822.98381,8363.81553,1934
SBICARD,57794,52397,5397,10.3,31760,30980.85816,13119124392,32436.74208,1455.88392,615
KOTAKBANK,146178,133057,13121,9.86,41185,150204.0994,17612801820,151805.2176,1601.1182,387
ASIANPAINT,78622,71605,7017,9.8,71409,49446.11055,43293169530,52777.25585,3331.1453,2628
VMM,18220,16609,1611,9.7,5903,13227.43361,1789672698,13414.99184,187.55823,103
MCX,97818,89417,8401,9.4,243445,93410.36856,158882353672,117875.84278,24465.47422,3040
MAXHEALTH,51515,47302,4213,8.91,46624,41273.55004,21109083324,43563.11578,2289.56574,1014
ULTRACEMCO,74502,68761,5741,8.35,34462,46998.98675,15602931496,48069.28171,1070.29496,11499
APLAPOLLO,36629,33950,2679,7.89,26076,37186.17325,15408446389,38676.02714,1489.85389,2115
MARUTI,123658,114824,8834,7.69,116558,87600.29916,73306274337,92692.59253,5092.29337,13691
BANKNIFTY,1448724,1346081,102643,7.63,2989162,283263.61518,5162534121872,532948.7939,249685.17872,57262
ICICIBANK,245433,228179,17254,7.56,91851,249858.69797,66980797338,255274.27135,5415.57338,1412
PAGEIND,39152,36439,2713,7.45,54969,17831.17274,40289306407,20038.53681,2207.36407,36425
ICICIPRULI,32216,30027,2189,7.29,12131,14853.79004,4227197635,15245.42015,391.6301,498
FORCEMOT,28774,26879,1895,7.05,28881,10669.34301,12360687926,11425.22228,755.87926,18200
KFINTECH,20856,19488,1368,7.02,21476,22245.92039,9697472088,23355.60627,1109.68588,957
CAMS,24514,22921,1593,6.95,14717,10793.80879,8516585236,11555.72616,761.91736,762
UNIONBANK,47157,44159,2998,6.79,14565,39340.18815,8258938722,40568.981,1228.79285,185
