changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-156843,18-Aug-2026,Index Options,50703,144.85,Put,327.29,431121.85326,33.9,207546,24300,NIFTY,431121.85326,SR,24154.9,7315954,OPTIDXNIFTY18-08-2026PE24300,OPTIDX,-75.57
-72790,18-Aug-2026,Index Options,15957,195.2,Put,277.2,181143.98078,51.75,88747,24350,NIFTY,181143.98078,SR,24154.9,2065696,OPTIDXNIFTY18-08-2026PE24350,OPTIDX,-82.02
-51011,18-Aug-2026,Index Options,76048,94.85,Put,349.53,536134.44572,21.1,127059,24250,NIFTY,536134.44572,SR,24154.9,16150817,OPTIDXNIFTY18-08-2026PE24250,OPTIDX,-40.15
-49590,18-Aug-2026,Index Options,24273,244.7,Put,215.95,136830.25532,77.45,73863,24400,NIFTY,136830.25532,SR,24154.9,1161488,OPTIDXNIFTY18-08-2026PE24400,OPTIDX,-67.14
-22399,18-Aug-2026,Index Options,18483,345.65,Put,128.91,39504.34121,151,40882,24500,NIFTY,39504.34121,SR,24154.9,217414,OPTIDXNIFTY18-08-2026PE24500,OPTIDX,-54.79
-11164,18-Aug-2026,Index Options,15054,295.35,Put,169.97,33496.96886,109.4,26218,24450,NIFTY,33496.96886,SR,24154.9,224695,OPTIDXNIFTY18-08-2026PE24450,OPTIDX,-42.58
-6965,25-Aug-2026,Index Options,39614,773.8,Put,49.61,9697.99156,517.2,46579,58000,BANKNIFTY,9697.99156,SR,57262.4,46389,OPTIDXBANKNIFTY25-08-2026PE58000,OPTIDX,-14.95
-5453,18-Aug-2026,Index Options,14154,445.75,Put,83.81,10536.61986,242.5,19607,24600,NIFTY,10536.61986,SR,24154.9,42552,OPTIDXNIFTY18-08-2026PE24600,OPTIDX,-27.81
-4684,25-Aug-2026,Index Options,19758,4.7,Put,2.17,173.86755,4.6,24442,23300,NIFTY,173.86755,SR,24154.9,65722,OPTIDXNIFTY25-08-2026PE23300,OPTIDX,-19.16
-3400,25-Aug-2026,Stock Options,4535,68.95,Call,2.83,4163.34528,67.05,7935,5100,HAL,4163.34528,SR,5099,34432,OPTSTKHAL25-08-2026CE5100,OPTSTK,-42.85
-2661,25-Aug-2026,Index Options,85332,327,Put,63.91,16076.853,199.5,87993,24500,NIFTY,16076.853,SR,24154.9,84300,OPTIDXNIFTY25-08-2026PE24500,OPTIDX,-3.02
-2590,18-Aug-2026,Index Options,2796,395.65,Put,103.68,7564.19138,194.25,5386,24550,NIFTY,7564.19138,SR,24154.9,35228,OPTIDXNIFTY18-08-2026PE24550,OPTIDX,-48.09
-2346,25-Aug-2026,Index Options,21749,443.85,Put,58.43,19776.48982,280.15,24095,57500,BANKNIFTY,19776.48982,SR,57262.4,157881,OPTIDXBANKNIFTY25-08-2026PE57500,OPTIDX,-9.74
-2295,25-Aug-2026,Index Options,7577,562.1,Put,58.58,6207.69174,354.45,9872,57700,BANKNIFTY,6207.69174,SR,57262.4,39511,OPTIDXBANKNIFTY25-08-2026PE57700,OPTIDX,-23.25
-1929,25-Aug-2026,Index Options,7385,287.1,Put,69.98,2688.06827,168.9,9314,24450,NIFTY,2688.06827,SR,24154.9,16245,OPTIDXNIFTY25-08-2026PE24450,OPTIDX,-20.71
-1928,25-Aug-2026,Index Options,15728,503.05,Put,50.1,3785.90856,335.15,17656,24700,NIFTY,3785.90856,SR,24154.9,12652,OPTIDXNIFTY25-08-2026PE24700,OPTIDX,-10.92
-1809,25-Aug-2026,Stock Options,3046,72.4,Call,98.36,5299.51072,36.5,4855,3000,MCX,5299.51072,SR,3040,34170,OPTSTKMCX25-08-2026CE3000,OPTSTK,-37.26
-1794,25-Aug-2026,Index Options,6582,502.5,Put,58.84,6916.31942,316.35,8376,57600,BANKNIFTY,6916.31942,SR,57262.4,49728,OPTIDXBANKNIFTY25-08-2026PE57600,OPTIDX,-21.42
-1621,25-Aug-2026,Index Options,7229,307,Put,64.43,6474.66771,186.7,8850,57200,BANKNIFTY,6474.66771,SR,57262.4,73539,OPTIDXBANKNIFTY25-08-2026PE57200,OPTIDX,-18.32
-1606,18-Aug-2026,Index Options,1747,844.4,Put,33.04,3227.22159,634.7,3353,25000,NIFTY,3227.22159,SR,24154.9,6278,OPTIDXNIFTY18-08-2026PE25000,OPTIDX,-47.9
-1544,25-Aug-2026,Stock Options,2310,27.2,Put,59.06,834.52,17.1,3854,1140,INFY,834.52,SR,1115,7750,OPTSTKINFY25-08-2026PE1140,OPTSTK,-40.06
-1491,25-Aug-2026,Index Options,33331,230,Put,61.97,8272.84196,142,34822,57000,BANKNIFTY,8272.84196,SR,57262.4,125329,OPTIDXBANKNIFTY25-08-2026PE57000,OPTIDX,-4.28
-1462,25-Aug-2026,Index Options,7663,853.35,Put,47.6,1471.97466,578.15,9125,58100,BANKNIFTY,1471.97466,SR,57262.4,6735,OPTIDXBANKNIFTY25-08-2026PE58100,OPTIDX,-16.02
-1416,25-Aug-2026,Index Options,6562,181,Put,77.36,1516.2912,102.05,7978,15000,MIDCPNIFTY,1516.2912,SR,14840.75,8075,OPTIDXMIDCPNIFTY25-08-2026PE15000,OPTIDX,-17.75
-1369,25-Aug-2026,Stock Options,6674,7.5,Call,61.29,674.48456,4.65,8043,1260,AXISBANK,674.48456,SR,1243,15351,OPTSTKAXISBANK25-08-2026CE1260,OPTSTK,-17.02
