changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-71261,02-Jun-2026,Index Options,69268,1.55,Call,-63.53,740.6529,4.25,140529,24700,NIFTY,740.6529,SS,23382.6,759644,OPTIDXNIFTY02-06-2026CE24700,OPTIDX,-50.71
-68324,02-Jun-2026,Index Options,66926,0.7,Call,-41.67,149.3856,1.2,135250,25500,NIFTY,149.3856,SS,23382.6,319200,OPTIDXNIFTY02-06-2026CE25500,OPTIDX,-50.52
-42190,02-Jun-2026,Index Options,65453,1.2,Call,-64.18,526.05862,3.35,107643,24800,NIFTY,526.05862,SS,23382.6,608512,OPTIDXNIFTY02-06-2026CE24800,OPTIDX,-39.19
-38849,02-Jun-2026,Index Options,196269,1.05,Call,-54.35,677.80018,2.3,235118,25000,NIFTY,677.80018,SS,23382.6,939432,OPTIDXNIFTY02-06-2026CE25000,OPTIDX,-16.52
-32157,02-Jun-2026,Index Options,23229,0.85,Call,-54.05,158.63443,1.85,55386,25100,NIFTY,158.63443,SS,23382.6,251601,OPTIDXNIFTY02-06-2026CE25100,OPTIDX,-58.06
-28799,02-Jun-2026,Index Options,23726,0.7,Call,-50,100.72509,1.4,52525,25300,NIFTY,100.72509,SS,23382.6,180188,OPTIDXNIFTY02-06-2026CE25300,OPTIDX,-54.83
-28638,02-Jun-2026,Index Options,36441,0.8,Call,-50,136.03532,1.6,65079,25200,NIFTY,136.03532,SS,23382.6,237824,OPTIDXNIFTY02-06-2026CE25200,OPTIDX,-44
-21009,02-Jun-2026,Index Options,36428,1.2,Call,-55.56,197.92656,2.7,57437,24900,NIFTY,197.92656,SS,23382.6,253752,OPTIDXNIFTY02-06-2026CE24900,OPTIDX,-36.58
-19497,02-Jun-2026,Index Options,55597,0.45,Put,-55,89.17365,1,75094,22000,NIFTY,89.17365,SS,23382.6,207864,OPTIDXNIFTY02-06-2026PE22000,OPTIDX,-25.96
-15205,02-Jun-2026,Index Options,25200,0.65,Call,-48,54.28233,1.25,40405,25400,NIFTY,54.28233,SS,23382.6,100616,OPTIDXNIFTY02-06-2026CE25400,OPTIDX,-37.63
-13579,02-Jun-2026,Index Options,15792,1.4,Call,-62.16,139.50406,3.7,29371,24750,NIFTY,139.50406,SS,23382.6,151142,OPTIDXNIFTY02-06-2026CE24750,OPTIDX,-46.23
-10946,02-Jun-2026,Index Options,39237,0.35,Call,-56.25,38.90243,0.8,50183,26000,NIFTY,38.90243,SS,23382.6,108818,OPTIDXNIFTY02-06-2026CE26000,OPTIDX,-21.81
-10874,30-Jun-2026,Stock Futures,110746,1824.3,-,-1.12,177497.56784,1845,121620,0,BHARTIARTL,177497.56784,SS,1807,20462,FUTSTKBHARTIARTL30-06-2026XX0,FUTSTK,-8.94
-10019,02-Jun-2026,Index Options,10380,0.9,Call,-55,47.6704,2,20399,25050,NIFTY,47.6704,SS,23382.6,71203,OPTIDXNIFTY02-06-2026CE25050,OPTIDX,-49.12
-9703,02-Jun-2026,Index Options,26948,2.35,Call,-72.83,1077.02153,8.65,36651,24450,NIFTY,1077.02153,SS,23382.6,711140,OPTIDXNIFTY02-06-2026CE24450,OPTIDX,-26.47
-9338,02-Jun-2026,Index Options,17495,1.55,Call,-67.71,247.74055,4.8,26833,24650,NIFTY,247.74055,SS,23382.6,229602,OPTIDXNIFTY02-06-2026CE24650,OPTIDX,-34.8
-7139,02-Jun-2026,Index Options,17935,1.15,Call,-54,56.09533,2.5,25074,24950,NIFTY,56.09533,SS,23382.6,74397,OPTIDXNIFTY02-06-2026CE24950,OPTIDX,-28.47
-5791,02-Jun-2026,Index Options,35526,2,Call,-68.25,726.75967,6.3,41317,24550,NIFTY,726.75967,SS,23382.6,570455,OPTIDXNIFTY02-06-2026CE24550,OPTIDX,-14.02
-5735,02-Jun-2026,Index Options,14395,0.3,Put,-53.85,11.06569,0.65,20130,21500,NIFTY,11.06569,SS,23382.6,37009,OPTIDXNIFTY02-06-2026PE21500,OPTIDX,-28.49
-5410,02-Jun-2026,Index Options,7379,0.85,Call,-51.43,35.68789,1.75,12789,25150,NIFTY,35.68789,SS,23382.6,58409,OPTIDXNIFTY02-06-2026CE25150,OPTIDX,-42.3
-5397,02-Jun-2026,Index Options,10436,0.6,Call,-40,20.53398,1,15833,25600,NIFTY,20.53398,SS,23382.6,44494,OPTIDXNIFTY02-06-2026CE25600,OPTIDX,-34.09
-5281,02-Jun-2026,Index Options,10964,0.8,Call,-48.39,38.17417,1.55,16245,25250,NIFTY,38.17417,SS,23382.6,65255,OPTIDXNIFTY02-06-2026CE25250,OPTIDX,-32.51
-4986,30-Jun-2026,Index Options,122113,27,Call,-42.55,1836.73107,47,127100,25000,NIFTY,1836.73107,SS,23382.6,86626,OPTIDXNIFTY30-06-2026CE25000,OPTIDX,-3.92
-4849,02-Jun-2026,Index Options,156040,3.7,Call,-82.95,4913.49608,21.7,160889,24200,NIFTY,4913.49608,SS,23382.6,1611775,OPTIDXNIFTY02-06-2026CE24200,OPTIDX,-3.01
-4574,02-Jun-2026,Index Options,10303,0.4,Call,-38.46,9.7471,0.65,14877,26300,NIFTY,9.7471,SS,23382.6,32599,OPTIDXNIFTY02-06-2026CE26300,OPTIDX,-30.75
