buySell,clientName,date,name,qty,remarks,symbol,watp
BUY,MORGAN STANLEY ASIA SINGAPORE PTE,01-Jun-2026,Money Matters F S Limited,5000000,,CGCL,192.5
BUY,UNICO GLOBAL OPPORTUNITIES FUND LIMITED,01-Jun-2026,Indiabulls Limited,15000000,,IBULLSLTD,21
SELL,SAMVRUDHI TRADESOL PRIVATE LIMITED,01-Jun-2026,Money Matters F S Limited,2000000,,CGCL,192.5
SELL,GAINFUL MULTITRADE PRIVATE LIMITED,01-Jun-2026,Money Matters F S Limited,3000000,,CGCL,192.5
SELL,ACM GLOBAL FUND VCC,01-Jun-2026,Indiabulls Limited,15000000,,IBULLSLTD,21
