symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime
TENNIND,TENNINDEQN,539,-2.11,58478202,58478202,30997540534.14,550.6,,,657,438.05,-11.6,542,540.65,551,525,2026-08-12 16:00:27
FINCABLES,FINCABLESEQN,1269,5.06,20153531,20153531,26522248331.31,1207.85,04-Sep-2025,,1374,700.8,61.15,1240,1280.05,1374,1233,2026-08-12 16:00:27
AGARWALEYE,AGARWALEYEEQN,511,-5.72,48136246,48136246,24191351789.76,542,,,568,401,-31,509,511.45,514.95,501,2026-08-12 16:00:27
GODREJCP,GODREJCPEQN,910,-11.22,22527411,22527411,20807893718.37,1025,13-Aug-2026,,1309,907.8,-115,922.5,910,951.8,907.8,2026-08-12 16:00:27
BHARTIARTL,BHARTIARTLEQN,1945,1.56,10871157,10871157,20772715507.17,1915.2,24-Jul-2026,,2174.5,1740.5,29.8,1908.6,1945,1945,1901.3,2026-08-12 16:00:27
HINDCOPPER,HINDCOPPEREQN,548.5,2.85,36903374,36903374,20489122278.54,533.3,13-Feb-2026,,760.05,226.7,15.2,530.85,547.7,569.9,529.6,2026-08-12 16:00:27
HDFCBANK,HDFCBANKEQN,729,0,26993177,26993177,19574642165.09,729,19-Jun-2026,,1020.5,722,0,729,729,730.65,722,2026-08-12 16:00:27
SBIN,SBINEQN,1082,1.5,17673922,17673922,19077054667.58,1066,15-May-2026,,1234.7,798.5,16,1066,1082,1085.5,1066,2026-08-12 16:00:27
MCX,MCXEQN,2970.1,2.59,6169318,6169318,18167284260.04,2895,02-Jan-2026,,3480,1460.8,75.1,2965,2970.1,2987.9,2880.1,2026-08-12 16:00:27
TCS,TCSEQN,2349.7,-3.93,7022647,7022647,16440859344.64,2445.7,15-Jul-2026,,3350,1976.8,-96,2445.7,2349.7,2445.8,2300.1,2026-08-12 16:00:27
TDPOWERSYS,TDPOWERSYSEQN,1484,16.34,11127581,11127581,16258953702.34,1275.6,05-Aug-2026,,1530,478,208.4,1395,1480.1,1530,1358.4,2026-08-12 16:00:27
MARKSANS,MARKSANSEQN,309.7,11.02,47809908,47809908,14865534694.44,278.95,20-Aug-2026,,320,155,30.75,280,312.6,320,277.45,2026-08-12 16:00:27
HAL,HALEQN,4995,1.75,2901166,2901166,14389290161.78,4909,14-Aug-2026,,5055,3479.1,86,4909,4995,5055,4803.4,2026-08-12 16:00:27
NATIONALUM,NATIONALUMEQN,420,8.25,34388331,34388331,14327210344.53,388,08-May-2026,,445.15,183.86,32,398.5,420,422.2,398.5,2026-08-12 16:00:27
CUPID,CUPIDEQN,290,4.83,48203967,48203967,13848517679.43,276.65,09-Mar-2026,,290,31.82,13.35,281,289.87,290,279.42,2026-08-12 16:00:27
BSE,BSEEQN,3527,-2.16,3896840,3896840,13802022754,3605,10-Jul-2026,,4446.8,2021.5,-78,3605,3527,3605.9,3501,2026-08-12 16:00:27
ICICIBANK,ICICIBANKEQN,1431.7,0.15,8201733,8201733,11693128720.77,1429.6,03-Aug-2026,,1480,1187.6,2.1,1429.4,1431.7,1435,1418.6,2026-08-12 16:00:27
MANAPPURAM,MANAPPURAMEQN,352.6,-2.06,31501308,31501308,11294478970.32,360,11-May-2026,,381.55,245.15,-7.4,369.95,352.6,369.95,351,2026-08-12 16:00:27
RELIANCE,RELIANCEEQN,1329,0.39,7901012,7901012,10400260115.84,1323.9,05-Jun-2026,,1611.8,1249.8,5.1,1323.9,1329,1329,1309.2,2026-08-12 16:00:27
IDEA,IDEAEQN,13.5,4.73,772547405,772547405,10274880486.5,12.89,20-Aug-2024,,15.34,6.12,0.61,12.93,13.5,13.69,12.83,2026-08-12 16:00:27
