symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
TCPLPACK,EQ,4401,725.2,  19.73,20,4410.9,3701,4410.9,2200,4.81743,202.082035383
STLTECH,BE,651,31,   5.00,5,651,620,679.9,84.6,25.63401,164.58572460599999
QPOWER,EQ,1299,59.7,   4.82,5,1301.2,1280.3,1441,581,8.94885,116.21155587
ELLEN,EQ,323.8,29.4,   9.99,10,323.8,286.7,559.8,175,34.12223,108.30395802000001
ANAWIL,ST,381.55,18.15,   4.99,5,381.55,356.6,381.55,313.2,14.676,55.1714868
GVPIL,EQ,794.5,34.25,   4.51,5,798.25,766.15,1084,270.9,4.39433,34.82067092
LOTUSDEV,BE,174,6.28,   3.74,5,176.1,159.75,218.49,102.2,15.56874,26.185063806
SINGERIND,EQ,91.3,15.21,  19.99,20,91.3,73.68,91.3,57.15,22.16151,19.030088637000002
JINDALPOLY,EQ,661,31.5,   5.00,10,692.45,637.5,1026.45,365,2.21626,15.01294524
VENUSREM,BE,1647.1,78.4,   5.00,5,1647.1,1530.3,2044.3,424,0.76658,12.535806081999999
MAFANG,EQ,208.8,-0.92,  -0.44,20,210.2,208.6,210.2,149.74,5.90048,12.365635936
BIRLACABLE,BE,294.27,14.01,   5.00,5,294.27,280.26,294.27,104,2.90541,8.476533675
VALIANTORG,BE,325.3,15.45,   4.99,5,325.3,314,397,195,1.65655,5.35430091
MANAKSTEEL,EQ,83,-1.71,  -2.02,5,88.94,81.1,89.9,45.11,5.72953,4.964064792
GANGAFORGE,EQ,2.41,0.11,   4.78,5,2.41,2.4,3.29,1.59,186.50121,4.47602904
AUTOIND,BE,99.77,4.75,   5.00,5,99.77,93.5,103.5,48.35,3.71033,3.6750818649999997
MON100,EQ,331.16,-0.79,  -0.24,20,331.16,331.16,342.55,197.81,1.05204,3.483935664
RUDRA,EQ,20.5,2.33,  12.82,20,21.8,17.71,29.7,14.63,17.14251,3.478215279
DCMNVL,EQ,179.9,6.91,   3.99,5,181.63,172.1,181.63,95.6,1.9094,3.4204991600000003
MASPTOP50,EQ,80.96,-0.13,  -0.16,20,80.96,80.61,82.78,62.4,4.08724,3.3073946079999996
MHLXMIRU,EQ,171.42,15.58,  10.00,10,171.42,162,244.65,105.53,1.47574,2.518055162
