changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-19579,22-Sep-2026,Index Options,27873,151.7,Call,1.27,143803.27709,149.8,47452,23250,NIFTY,143803.27709,SR,23346.4,1463587,OPTIDXNIFTY22-09-2026CE23250,OPTIDX,-41.26
-11391,29-Sep-2026,Stock Options,27378,16.9,Call,90.96,6428.87011,8.85,38769,720,HDFCBANK,6428.87011,SR,731,70951,OPTSTKHDFCBANK29-09-2026CE720,OPTSTK,-29.38
-10356,29-Sep-2026,Stock Futures,517811,731.45,-,2.22,266279.08437,715.55,528167,0,HDFCBANK,266279.08437,SR,731,56174,FUTSTKHDFCBANK29-09-2026XX0,FUTSTK,-1.96
-10176,22-Sep-2026,Index Options,41008,188.9,Call,3.22,152448.62944,183,51184,23200,NIFTY,152448.62944,SR,23346.4,1256961,OPTIDXNIFTY22-09-2026CE23200,OPTIDX,-19.88
-4374,22-Sep-2026,Index Options,9566,368,Call,7.71,26553.41933,341.65,13940,23000,NIFTY,26553.41933,SR,23346.4,115292,OPTIDXNIFTY22-09-2026CE23000,OPTIDX,-31.38
-3775,29-Sep-2026,Index Futures,268025,23380,-,0.2,352506.27718,23333.4,271800,0,NIFTY,352506.27718,SR,23346.4,23208,FUTIDXNIFTY29-09-2026XX0,FUTIDX,-1.39
-3513,22-Sep-2026,Index Options,9145,274.5,Call,6.81,34932.20315,257,12658,23100,NIFTY,34932.20315,SR,23346.4,202700,OPTIDXNIFTY22-09-2026CE23100,OPTIDX,-27.75
-3279,29-Sep-2026,Stock Futures,73339,1034.3,-,1.46,58418.577,1019.4,76618,0,BAJFINANCE,58418.577,SR,1040.3,7560,FUTSTKBAJFINANCE29-09-2026XX0,FUTSTK,-4.28
-3198,29-Sep-2026,Stock Options,31699,11.2,Call,101.8,5386.91634,5.55,34897,730,HDFCBANK,5386.91634,SR,731,85263,OPTSTKHDFCBANK29-09-2026CE730,OPTSTK,-9.16
-3048,29-Sep-2026,Stock Options,11006,24.55,Call,79.85,2542.19264,13.65,14054,710,HDFCBANK,2542.19264,SR,731,19097,OPTSTKHDFCBANK29-09-2026CE710,OPTSTK,-21.69
-2951,29-Sep-2026,Stock Futures,101942,1856,-,1.09,186952.52065,1836,104893,0,BHARTIARTL,186952.52065,SR,1893.3,21260,FUTSTKBHARTIARTL29-09-2026XX0,FUTSTK,-2.81
-2763,29-Sep-2026,Stock Futures,83366,231.69,-,0.54,27573.91065,230.45,86129,0,JIOFIN,27573.91065,SR,229.89,5065,FUTSTKJIOFIN29-09-2026XX0,FUTSTK,-3.21
-2535,29-Sep-2026,Stock Futures,39736,4177.2,-,1.16,48420.95342,4129.2,42271,0,TVSMOTOR,48420.95342,SR,4171.3,6628,FUTSTKTVSMOTOR29-09-2026XX0,FUTSTK,-6
-2504,29-Sep-2026,Stock Options,13446,33.1,Call,64.68,1983.91037,20.1,15950,700,HDFCBANK,1983.91037,SR,731,10378,OPTSTKHDFCBANK29-09-2026CE700,OPTSTK,-15.7
-2435,22-Sep-2026,Index Options,5379,231.05,Call,5.57,32380.99361,218.85,7814,23150,NIFTY,32380.99361,SR,23346.4,222149,OPTIDXNIFTY22-09-2026CE23150,OPTIDX,-31.16
-2362,29-Sep-2026,Index Futures,68190,56539,-,0.41,186453.003,56310,70552,0,BANKNIFTY,186453.003,SR,56358.7,11000,FUTIDXBANKNIFTY29-09-2026XX0,FUTIDX,-3.35
-2147,29-Sep-2026,Index Options,2841,726.4,Call,8.64,9957.3984,668.65,4988,56100,BANKNIFTY,9957.3984,SR,56358.7,47120,OPTIDXBANKNIFTY29-09-2026CE56100,OPTIDX,-43.04
-2137,29-Sep-2026,Stock Futures,108502,996,-,0.83,57276.99202,987.8,110639,0,SBIN,57276.99202,SR,996.2,7691,FUTSTKSBIN29-09-2026XX0,FUTSTK,-1.93
-2086,29-Sep-2026,Index Options,13520,782,Call,7.73,15806.56014,725.9,15606,56000,BANKNIFTY,15806.56014,SR,56358.7,68110,OPTIDXBANKNIFTY29-09-2026CE56000,OPTIDX,-13.37
-1635,29-Sep-2026,Index Options,35878,259.95,Call,1.6,7031.55468,255.85,37513,57000,BANKNIFTY,7031.55468,SR,56358.7,87529,OPTIDXBANKNIFTY29-09-2026CE57000,OPTIDX,-4.36
-1622,29-Sep-2026,Stock Futures,31693,1778.3,-,2.41,67543.3755,1736.4,33315,0,ADANIPORTS,67543.3755,SR,1824,8025,FUTSTKADANIPORTS29-09-2026XX0,FUTSTK,-4.87
-1575,29-Sep-2026,Stock Futures,32114,10997,-,1.53,29496.25378,10831,33689,0,ULTRACEMCO,29496.25378,SR,11014,5367,FUTSTKULTRACEMCO29-09-2026XX0,FUTSTK,-4.68
-1561,29-Sep-2026,Stock Options,2985,46,Call,84,4304.77544,25,4546,1800,PAYTM,4304.77544,SR,1849.9,15821,OPTSTKPAYTM29-09-2026CE1800,OPTSTK,-34.34
-1485,29-Sep-2026,Stock Options,2823,116,Put,154.95,1112.15835,45.5,4308,2200,TCS,1112.15835,SR,2105,5529,OPTSTKTCS29-09-2026PE2200,OPTSTK,-34.47
-1388,29-Sep-2026,Stock Futures,63798,396.7,-,0.4,27619.16503,395.1,65186,0,BEL,27619.16503,SR,393.3,4873,FUTSTKBEL29-09-2026XX0,FUTSTK,-2.13
