symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
NESTLEIND,40315,30906,9409,30.44,119470,54759.43565,76181385980,62048.89545,7289.4598,1372
TCS,322108,261715,60393,23.08,529918,192293.26254,242290610707,219945.35461,27652.09207,2105
SHREECEM,29709,24821,4888,19.69,123244,20094.71518,70130941070,26049.87588,5955.1607,22600
KPITTECH,34253,29047,5206,17.92,43109,15164.79289,17017692249,17197.56038,2032.76749,532
KAYNES,57608,50518,7090,14.03,75335,46010.97405,37361004744,52876.42149,6865.44744,3515
NIFTY,9984741,9000464,984277,10.94,83578439,524454.82126,126857628227877,3927627.28254,3403172.46127,23346
MARUTI,178876,162222,16654,10.27,177248,65844.83286,105028221186,74425.79472,8580.96186,12103
SUPREMEIND,22676,20662,2014,9.75,86139,20146.84658,51159212046,26217.16704,6070.32046,3580
TMPV,132675,124004,8671,6.99,173237,66220.23872,81080104704,74867.92576,8647.68704,303
WIPRO,142541,134369,8172,6.08,70886,55559.1663,30448845630,58901.9976,3342.8313,166
ZYDUSLIFE,23172,21881,1291,5.9,36662,38458.92294,35106831612,42943.62906,4484.70612,1160
BHARATFORG,33896,32015,1881,5.88,58883,48455.56255,54353923005,55632.0926,7176.53005,1962
TITAN,61988,58667,3321,5.66,74532,41629.63526,59659589458,46190.55484,4560.91958,4798
SONACOMS,21390,20284,1106,5.45,34394,41359.6712,30478880432,45946.54552,4586.87432,808
LTM,54125,51427,2698,5.25,25188,40018.91877,12383804958,41553.79335,1534.87458,4275
DRREDDY,65352,62255,3097,4.97,107943,56284.81306,75986660256,64048.85312,7764.04006,1185
BOSCHLTD,21955,20927,1028,4.91,19424,9148.94989,22804354556,10505.24545,1356.29556,47000
DELHIVERY,24411,23394,1017,4.35,5438,7570.16751,4209182008,7945.9801,375.81258,428
PREMIERENE,33552,32201,1351,4.2,27882,25851.80819,14103738571,27995.3739,2143.56571,902
PIDILITIND,16249,15614,635,4.07,15207,12397.99535,11033869835,13343.7937,945.79835,1572
FEDERALBNK,60949,58667,2282,3.89,55812,59232.78375,41312352825,64409.687,5176.90325,332
NATIONALUM,52755,50800,1955,3.85,25014,17902.17993,15678664387,19925.76131,2023.58137,350
JUBLFOOD,29943,28850,1093,3.79,26884,28095.72437,14029942112,29911.958,1816.23362,500
HINDALCO,110291,106380,3911,3.68,60244,49060.03809,37755351032,52786.94841,3726.91032,986
