changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
49176,14-Jul-2026,Index Options,73316,215.15,Put,20.6,60283.57608,178.4,24140,24500,NIFTY,60283.57608,RR,24398.7,580230,OPTIDXNIFTY14-07-2026PE24500,OPTIDX,203.71
39886,07-Jul-2026,Index Options,46325,150.75,Put,1.79,329699.66454,148.1,6439,24550,NIFTY,329699.66454,RR,24398.7,5767257,OPTIDXNIFTY07-07-2026PE24550,OPTIDX,619.44
30660,14-Jul-2026,Index Options,71178,31,Put,2.82,4788.1977,30.15,40518,24000,NIFTY,4788.1977,RR,24398.7,315480,OPTIDXNIFTY14-07-2026PE24000,OPTIDX,75.67
21151,14-Jul-2026,Index Options,54419,155,Put,19.09,37950.0541,130.15,33268,24400,NIFTY,37950.0541,RR,24398.7,497611,OPTIDXNIFTY14-07-2026PE24400,OPTIDX,63.58
16462,14-Jul-2026,Index Options,42418,109,Put,19.06,16149.80082,91.55,25956,24300,NIFTY,16149.80082,RR,24398.7,309567,OPTIDXNIFTY14-07-2026PE24300,OPTIDX,63.42
15191,14-Jul-2026,Index Options,42441,72.55,Put,13.98,8515.90268,63.65,27250,24200,NIFTY,8515.90268,RR,24398.7,245069,OPTIDXNIFTY14-07-2026PE24200,OPTIDX,55.75
11944,28-Jul-2026,Index Options,43796,1088.75,Put,6.48,10052.25264,1022.45,31852,59000,BANKNIFTY,10052.25264,RR,58200.7,34449,OPTIDXBANKNIFTY28-07-2026PE59000,OPTIDX,37.5
9765,28-Jul-2026,Stock Futures,97817,383,-,0.03,132617.7424,382.9,88052,0,KOTAKBANK,132617.7424,RR,382.15,17342,FUTSTKKOTAKBANK28-07-2026XX0,FUTSTK,11.09
9089,14-Jul-2026,Index Options,15261,187.2,Put,22.71,24536.61182,152.55,6172,24450,NIFTY,24536.61182,RR,24398.7,276486,OPTIDXNIFTY14-07-2026PE24450,OPTIDX,147.26
8453,14-Jul-2026,Index Options,13361,290,Put,21.67,17284.74779,238.35,4908,24600,NIFTY,17284.74779,RR,24398.7,123202,OPTIDXNIFTY14-07-2026PE24600,OPTIDX,172.23
8356,28-Jul-2026,Stock Options,23209,20.3,Call,35.33,3316.46116,15,14853,1100,INFY,3316.46116,RR,1071.9,36541,OPTSTKINFY28-07-2026CE1100,OPTSTK,56.26
8114,29-Sep-2026,Stock Futures,8635,387.75,-,0.04,63549.8556,387.6,521,0,KOTAKBANK,63549.8556,RR,382.15,8211,FUTSTKKOTAKBANK29-09-2026XX0,FUTSTK,1557.39
8090,14-Jul-2026,Index Options,39594,47.95,Put,9.85,4159.59216,43.65,31504,24100,NIFTY,4159.59216,RR,24398.7,181594,OPTIDXNIFTY14-07-2026PE24100,OPTIDX,25.68
7953,28-Jul-2026,Index Options,42470,293.9,Put,11.2,15226.14973,264.3,34517,24500,NIFTY,15226.14973,RR,24398.7,93617,OPTIDXNIFTY28-07-2026PE24500,OPTIDX,23.04
7090,14-Jul-2026,Index Options,14260,60,Put,14.94,2659.16905,52.2,7170,24150,NIFTY,2659.16905,RR,24398.7,93702,OPTIDXNIFTY14-07-2026PE24150,OPTIDX,98.88
6442,28-Jul-2026,Index Options,23402,247,Put,11.51,8150.85147,221.5,16960,24400,NIFTY,8150.85147,RR,24398.7,59870,OPTIDXNIFTY28-07-2026PE24400,OPTIDX,37.98
6095,14-Jul-2026,Index Options,17325,130.1,Put,18.6,11035.99028,109.7,11230,24350,NIFTY,11035.99028,RR,24398.7,172879,OPTIDXNIFTY14-07-2026PE24350,OPTIDX,54.27
4739,14-Jul-2026,Index Options,6114,0.95,Call,5.56,8.57506,0.9,1375,26100,NIFTY,8.57506,RR,24398.7,12685,OPTIDXNIFTY14-07-2026CE26100,OPTIDX,344.65
3679,28-Jul-2026,Index Options,18966,811.4,Put,6.43,17211.19929,762.35,15287,58500,BANKNIFTY,17211.19929,RR,58200.7,78911,OPTIDXBANKNIFTY28-07-2026PE58500,OPTIDX,24.07
3563,14-Jul-2026,Index Options,6750,643,Put,13.5,3576.52327,566.5,3187,25000,NIFTY,3576.52327,RR,24398.7,9941,OPTIDXNIFTY14-07-2026PE25000,OPTIDX,111.8
3559,28-Jul-2026,Index Options,21154,69.45,Put,5.87,1038.34723,65.6,17595,23800,NIFTY,1038.34723,RR,24398.7,26839,OPTIDXNIFTY28-07-2026PE23800,OPTIDX,20.23
3385,28-Jul-2026,Stock Futures,29578,1614.7,-,2.49,79285.70265,1575.4,26193,0,POLICYBZR,79285.70265,RR,1603.6,14190,FUTSTKPOLICYBZR28-07-2026XX0,FUTSTK,12.92
3306,14-Jul-2026,Index Options,10032,38.6,Put,7.22,1288.52136,36,6726,24050,NIFTY,1288.52136,RR,24398.7,69023,OPTIDXNIFTY14-07-2026PE24050,OPTIDX,49.15
3132,28-Jul-2026,Stock Options,3370,22.05,Call,30.47,496.82416,16.9,238,1095,INFY,496.82416,RR,1071.9,4921,OPTSTKINFY28-07-2026CE1095,OPTSTK,1315.97
3061,28-Jul-2026,Index Options,16601,401.25,Put,2.28,2626.7207,392.3,13540,57500,BANKNIFTY,2626.7207,RR,58200.7,24012,OPTIDXBANKNIFTY28-07-2026PE57500,OPTIDX,22.61
