symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
UNIONBANK,44576,43334,1242,2.87,10475,17436.00273,6112452908,18707.42868,1271.42595,161
NUVAMA,7532,7324,208,2.84,3331,7391.7401,2490493615,7950.67625,558.93615,1914
MAZDOCK,33412,32497,915,2.82,14167,15178.15345,6738179231,16640.84076,1462.68731,2514
TIINDIA,13042,12691,351,2.77,1959,4990.90662,705788930,5178.11592,187.2093,2975
BAJAJHLDNG,5537,5388,149,2.77,2043,5413.86342,1172958570,5573.42413,159.5607,10710
OIL,18609,18118,491,2.71,10526,8575.64092,5609599058,9631.9615,1056.32058,422
SONACOMS,21706,21138,568,2.69,12704,16968.35455,8936937128,19371.91333,2403.55878,668
SAIL,49463,48187,1276,2.65,7122,20163.37083,3790528521,20964.97604,801.60521,165
CANBK,81893,79795,2098,2.63,13769,24661.93365,9695224192,26602.82932,1940.89567,125
IEX,27227,26531,696,2.62,3012,3602.46468,1321003650,3841.12743,238.66275,122
CHOLAFIN,32730,31894,836,2.62,11919,36110.64518,10369315000,38082.42018,1971.775,1850
TVSMOTOR,97010,94584,2426,2.56,33729,31890.04045,19209583522,35786.60568,3896.56522,3710
TATACONSUM,46229,45080,1149,2.55,12341,14307.59891,6327508390,15288.41781,980.8189,1121
SUPREMEIND,22724,22167,557,2.51,6363,10988.46962,2602701354,11489.54567,501.07604,3172
BHARTIARTL,161945,158006,3939,2.49,85123,95260.61145,69743987486,103186.40132,7925.78986,1922
DMART,53089,51811,1278,2.47,23510,20238.5266,12721148394,22490.63554,2252.10894,4070
HINDZINC,53998,52726,1272,2.41,17566,19807.71394,10015168285,21641.14179,1833.42785,530
HINDALCO,110031,107449,2582,2.4,39270,42403.5437,23164363880,46842.0925,4438.5488,967
POWERGRID,57435,56097,1338,2.39,14727,9426.5897,7287000745,10298.94715,872.35745,283
GMRAIRPORT,32244,31534,710,2.25,16166,23017.79225,10945493221,25295.29296,2277.50071,114
SBIN,189623,185514,4109,2.21,84332,65239.53435,60848266852,73180.32787,7940.79352,1036
FINNIFTY,4986,4878,108,2.21,8315,2113.91388,13711189595,3020.04983,906.13595,26985
HINDUNILVR,101252,99081,2171,2.19,32170,45140.91498,17146502943,47756.10441,2615.18943,2203
LICHSGFIN,36260,35490,770,2.17,6003,9155.489,2458989440,9509.8334,354.3444,543
INDHOTEL,33600,32893,707,2.15,12773,21637.1554,7513141050,23042.8159,1405.6605,746
LAURUSLABS,31459,30802,657,2.13,17106,45679.19142,17854114663,49421.57805,3742.38663,1474
HYUNDAI,23858,23361,497,2.13,5697,12374.30658,1930933108,12699.01267,324.70608,1974
PETRONET,24667,24157,510,2.11,7458,9341.10528,3137685403,9858.39681,517.29153,279
POWERINDIA,49472,48458,1014,2.09,31793,29947.8105,23720094880,34367.8843,4420.0738,31840
FORCEMOT,18123,17752,371,2.09,6696,5066.87175,2714544616,5752.56792,685.69616,18800
IRFC,41236,40417,819,2.03,6083,4386.67561,2657207477,4839.70814,453.03252,89
MANAPPURAM,24635,24147,488,2.02,9686,24802.9374,7560564150,26416.7289,1613.7915,342
DELHIVERY,27091,26563,528,1.99,14551,29833.28386,13038586220,32764.13857,2930.8547,516
ASTRAL,33251,32603,648,1.99,11268,10415.23738,5803815852,11243.8909,828.65352,1356
ULTRACEMCO,71385,70000,1385,1.98,12747,16807.12794,5958427465,17643.7526,836.62465,11620
GLENMARK,40503,39752,751,1.89,17909,28754.13097,12768886485,31530.12082,2775.98985,2257
ADANIGREEN,52675,51707,968,1.87,21019,44505.56142,15569347044,49133.49186,4627.93044,1518
MARUTI,135839,133344,2495,1.87,84067,45958.92586,57303943637,53891.61223,7932.68637,14528
JSWSTEEL,78965,77553,1412,1.82,17844,28061.94213,12412123931,30050.43644,1988.49431,1237
BDL,33325,32743,582,1.78,32623,25591.08268,17368816627,29956.18896,4365.10627,1393
PIDILITIND,17927,17615,312,1.77,3557,4859.709,2441950770,5107.0167,247.3077,1618
COLPAL,26275,25818,457,1.77,7145,7036.37899,3463568435,7660.06334,623.68435,2076
ZYDUSLIFE,17681,17376,305,1.76,12840,20189.3931,11611679364,22337.20674,2147.81364,1152
ICICIGI,18855,18532,323,1.74,6173,7313.31081,2974213583,7819.61664,506.30583,1803
HINDPETRO,35154,34567,587,1.7,14134,20393.38903,9795548943,22526.78971,2133.40068,406
DLF,75415,74170,1245,1.68,27976,45916.03526,13279036606,48665.08133,2749.04606,651
COFORGE,62376,61372,1004,1.64,40114,44791.8863,25059359506,52587.90136,7796.01506,1511
UNITDSPR,33496,32958,538,1.63,10476,12127.47816,4841902144,12877.1796,749.70144,1439
TATAPOWER,82067,80793,1274,1.58,25421,20100.77986,12335397544,22093.5978,1992.81794,377
HAL,67021,65991,1030,1.56,23234,15919.63006,14287958854,18424.56861,2504.93854,4401
BRITANNIA,28797,28390,407,1.43,8167,10422.46632,4599396793,11119.74676,697.28043,5452
GVT&D,26867,26489,378,1.43,12382,16009.56427,5744090436,17504.09363,1494.52936,4447
PRESTIGE,16449,16221,228,1.41,5688,13395.32649,3031176114,14167.91763,772.59114,1669
RBLBANK,24538,24198,340,1.41,11855,35357.03336,10798040697,37994.27408,2637.24072,375
ASHOKLEY,58596,57785,811,1.4,15764,23032.8435,11067022150,25122.69,2089.8465,163
CONCOR,27254,26881,373,1.39,5774,7158.43437,2845433362,7602.268,443.83362,470
CIPLA,57600,56812,788,1.39,16677,12607.98348,9354167766,13928.91115,1320.92766,1451
CDSL,38600,38085,515,1.35,15150,16684.7198,8228047807,18172.44787,1487.72807,1358
NAM-INDIA,12489,12324,165,1.34,3208,11542.24793,1222383837,11774.08631,231.83837,1190
PAGEIND,18741,18502,239,1.29,5701,16508.53719,3290669391,17052.9311,544.39391,41595
AUBANK,34730,34295,435,1.27,10252,26068.6678,8604213200,27845.4998,1776.832,1066
OFSS,22952,22670,282,1.24,16450,13857.77305,15682767884,16259.45189,2401.67884,11131
TATASTEEL,131610,130018,1592,1.22,40570,34302.1305,18465402835,37376.40885,3074.27835,189
PREMIERENE,18274,18054,220,1.22,10680,17427.68859,5661452920,18609.37279,1181.6842,1025
INFY,493510,487637,5873,1.2,347939,220259.19424,130527960704,253316.16128,33056.96704,1071
FEDERALBNK,49238,48655,583,1.2,11155,18238.2835,7551403300,19623.379,1385.0955,331
PATANJALI,32597,32229,368,1.14,3451,6238.05826,954195810,6452.24137,214.1831,412
BAJFINANCE,144802,143180,1622,1.13,44864,60656.13735,29260381290,65698.77525,5042.6379,1039
YESBANK,70437,69654,783,1.12,19334,18804.06142,13613048149,21031.00491,2226.94349,24
GRASIM,62653,61992,661,1.07,11109,14774.90312,7567066257,15893.9657,1119.06257,3174
BANDHANBNK,44343,43887,456,1.04,15143,26241.96816,9086491152,28758.37968,2516.41152,205
NTPC,120553,119354,1199,1,29051,14575.7361,14252526930,16201.8429,1626.1068,352
LTF,31081,30773,308,1,17222,19169.17762,11143131885,21909.52147,2740.34385,334
GAIL,31984,31671,313,0.99,5189,4913.67854,2788801509,5298.15738,384.47884,174
RVNL,36857,36504,353,0.97,5452,6355.25217,1965752461,6686.73929,331.48711,232
MUTHOOTFIN,36459,36125,334,0.92,14193,23538.28598,10074816427,25511.12525,1972.83927,3116
ONGC,79773,79059,714,0.9,23821,27583.73482,10623295665,29136.11647,1552.38165,243
UPL,34341,34037,304,0.89,14076,18202.96065,9955663870,20432.4561,2229.49545,599
ASIANPAINT,57639,57129,510,0.89,14656,14161.63927,8830295400,15228.39327,1066.754,2730
TCS,392085,388726,3359,0.86,226006,123346.86113,97410965863,144018.65976,20671.79863,2095
BEL,135647,134536,1111,0.83,39310,32485.13248,21083514753,36249.39752,3764.26503,417
AXISBANK,141085,139973,1112,0.79,40226,62772.24243,28387943500,67466.98993,4694.7475,1336
CGPOWER,43656,43313,343,0.79,23579,25394.17704,16443164073,29178.19777,3784.02073,910
ICICIBANK,236489,234824,1665,0.71,65701,105997.63811,55688107139,114250.5595,8252.92139,1412
GODREJCP,32123,31904,219,0.69,11813,13731.2492,5253238090,14625.9301,894.6809,1095
APOLLOHOSP,33227,33005,222,0.67,13998,10435.52035,14796544913,12131.59448,1696.07413,8830
NMDC,72893,72427,466,0.64,7651,8956.35292,3644222535,9498.77077,542.41785,84
ABCAPITAL,18819,18719,100,0.53,7218,21511.45707,7079295997,22908.90204,1397.44497,405
SHREECEM,18952,18872,80,0.42,3035,5813.0946,1454940713,5966.00173,152.90713,26550
M&M,153993,153357,636,0.41,52873,48613.1593,29699246284,54162.04214,5548.88284,3182
AUROPHARMA,32482,32349,133,0.41,10017,10331.68686,7973374491,11598.69177,1267.00491,1583
BAJAJFINSV,75008,74704,304,0.41,19183,12595.09662,9769006587,14327.40249,1732.30587,1885
DALBHARAT,19529,19450,79,0.41,4223,7057.04541,1778558340,7422.82381,365.7784,1792
BANKINDIA,28418,28312,106,0.37,4626,10639.71896,2465345116,11082.75792,443.03896,142
APLAPOLLO,23215,23156,59,0.25,6526,8706.91318,3386240060,9416.96378,710.0506,1819
SRF,32088,32028,60,0.19,11371,11672.50708,5422244652,12750.5736,1078.06652,2811
NATIONALUM,51757,51669,88,0.17,18221,19230.18262,10454856337,21237.15225,2006.96962,342
SUNPHARMA,92939,92797,142,0.15,37098,29696.81981,22258756432,32405.98413,2709.16432,1902
PERSISTENT,76263,76209,54,0.07,61693,50402.91563,33094046227,59924.50291,9521.58727,4889
HCLTECH,146591,146496,95,0.06,86850,58333.58432,35024722600,67318.97032,8985.386,1170
BPCL,37194,37179,15,0.04,16670,20537.34184,8477242730,22307.62914,1770.2873,313
DRREDDY,43683,43666,17,0.04,16131,18916.09025,12024471218,20713.17743,1797.08718,1354
SBICARD,62193,62222,-29,-0.05,21497,17246.48432,9033938240,19307.94672,2061.4624,604
IDFCFIRSTB,59131,59177,-46,-0.08,16726,26887.18898,10112541775,28901.81173,2014.62275,80
AMBUJACEM,91627,91782,-155,-0.17,9629,11282.03076,4101882684,12028.4376,746.40684,434
OBEROIRLTY,24584,24680,-96,-0.39,8741,18043.44188,4242506005,18900.89194,857.45005,1904
ADANIPORTS,70860,71206,-346,-0.49,25389,36742.66402,19077568549,39726.14952,2983.48549,1831
AMBER,30769,30926,-157,-0.51,15767,21778.6813,10209481054,24124.19184,2345.51054,7585
BHARATFORG,25130,25266,-136,-0.54,7678,18170.5862,6456562530,19304.8115,1134.2253,2113
WIPRO,179599,180649,-1050,-0.58,38855,47273.931,16051594590,50688.1269,3414.1959,173
DIXON,113646,114404,-758,-0.66,119140,75912.69848,73461012730,94218.95079,18306.2523,13237
BLUESTARCO,16041,16178,-137,-0.85,9702,8480.14648,4341830509,9454.68657,974.54009,1608
INDIGO,77834,78571,-737,-0.94,19854,29945.36401,13383262056,32300.13457,2354.77056,5398
KPITTECH,65720,66514,-794,-1.19,38908,22621.01844,15403066379,26715.22223,4094.20379,564
BAJAJ-AUTO,66480,67288,-808,-1.2,51573,40409.98512,35747605548,46266.0156,5856.03048,10105
MARICO,28039,28382,-343,-1.21,15024,25589.10228,12946779012,27560.8524,1971.75012,850
TATAELXSI,48497,49159,-662,-1.35,27982,16495.84241,11867050492,19380.40983,2884.56742,3708
KFINTECH,17131,17470,-339,-1.94,12978,12648.38655,5406370115,13983.3802,1334.99365,869
DABUR,42275,43148,-873,-2.02,20493,13504.23925,10336596187,15292.01362,1787.77437,454
RADICO,8820,9165,-345,-3.76,8790,11811.9928,4378984690,12841.63971,1029.6469,4095
HEROMOTOCO,76354,82456,-6102,-7.4,67777,60330.30286,44669582101,67219.89888,6889.59601,4992
