changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-65825,07-Jul-2026,Index Options,129562,0.05,Put,-98.53,1269.58431,3.4,195387,23900,NIFTY,1269.58431,SS,24398.7,2325246,OPTIDXNIFTY07-07-2026PE23900,OPTIDX,-33.69
-59081,07-Jul-2026,Index Options,103248,0.05,Put,-99.19,2818.73917,6.15,162329,24100,NIFTY,2818.73917,SS,24398.7,3497195,OPTIDXNIFTY07-07-2026PE24100,OPTIDX,-36.4
-54282,07-Jul-2026,Index Options,195250,0.05,Put,-98.86,2118.67815,4.4,249532,24000,NIFTY,2118.67815,SS,24398.7,3195593,OPTIDXNIFTY07-07-2026PE24000,OPTIDX,-21.75
-49936,07-Jul-2026,Index Options,162766,0.05,Put,-99.77,23943.93228,21.6,212702,24300,NIFTY,23943.93228,SS,24398.7,9955897,OPTIDXNIFTY07-07-2026PE24300,OPTIDX,-23.48
-40827,07-Jul-2026,Index Options,74381,0.05,Put,-94.12,187.09891,0.85,115208,23000,NIFTY,187.09891,SS,24398.7,599676,OPTIDXNIFTY07-07-2026PE23000,OPTIDX,-35.44
-34096,07-Jul-2026,Index Options,57266,0.05,Put,-98.25,549.12105,2.85,91362,23850,NIFTY,549.12105,SS,24398.7,1083079,OPTIDXNIFTY07-07-2026PE23850,OPTIDX,-37.32
-32438,07-Jul-2026,Index Options,53315,0.05,Put,-99.03,1150.13913,5.15,85753,24050,NIFTY,1150.13913,SS,24398.7,1512346,OPTIDXNIFTY07-07-2026PE24050,OPTIDX,-37.83
-28888,07-Jul-2026,Index Options,49621,0.05,Put,-96,165.94658,1.25,78509,23300,NIFTY,165.94658,SS,24398.7,432716,OPTIDXNIFTY07-07-2026PE23300,OPTIDX,-36.8
-27168,07-Jul-2026,Index Options,69237,0.05,Put,-99.34,2496.38138,7.55,96405,24150,NIFTY,2496.38138,SS,24398.7,2577575,OPTIDXNIFTY07-07-2026PE24150,OPTIDX,-28.18
-21166,07-Jul-2026,Index Options,76467,0.05,Put,-97.22,535.58143,1.8,97633,23600,NIFTY,535.58143,SS,24398.7,1128728,OPTIDXNIFTY07-07-2026PE23600,OPTIDX,-21.68
-20162,07-Jul-2026,Index Options,25785,98.4,Call,-29,210758.8243,138.6,45947,24300,NIFTY,210758.8243,SS,24398.7,2083297,OPTIDXNIFTY07-07-2026CE24300,OPTIDX,-43.88
-15247,07-Jul-2026,Index Options,9204,0.05,Put,-88.89,11.44826,0.45,24451,21350,NIFTY,11.44826,SS,24398.7,76577,OPTIDXNIFTY07-07-2026PE21350,OPTIDX,-62.36
-15217,07-Jul-2026,Index Options,136631,0.1,Put,-99.02,6094.36875,10.2,151848,24200,NIFTY,6094.36875,SS,24398.7,5123471,OPTIDXNIFTY07-07-2026PE24200,OPTIDX,-10.02
-14284,07-Jul-2026,Index Options,13322,198.05,Call,-12.66,49753.66287,226.75,27606,24200,NIFTY,49753.66287,SS,24398.7,302917,OPTIDXNIFTY07-07-2026CE24200,OPTIDX,-51.74
-13701,07-Jul-2026,Index Options,53635,0.05,Put,-95.45,161.19234,1.1,67336,23200,NIFTY,161.19234,SS,24398.7,399981,OPTIDXNIFTY07-07-2026PE23200,OPTIDX,-20.35
-11461,07-Jul-2026,Index Options,22001,0.05,Put,-90,40.41794,0.5,33462,22500,NIFTY,40.41794,SS,24398.7,168058,OPTIDXNIFTY07-07-2026PE22500,OPTIDX,-34.25
-11295,07-Jul-2026,Index Options,12926,0.05,Put,-92.31,37.01388,0.65,24221,22900,NIFTY,37.01388,SS,24398.7,135582,OPTIDXNIFTY07-07-2026PE22900,OPTIDX,-46.63
-11019,07-Jul-2026,Index Options,21209,0.05,Put,-88.89,44.39926,0.45,32228,22000,NIFTY,44.39926,SS,24398.7,243952,OPTIDXNIFTY07-07-2026PE22000,OPTIDX,-34.19
-10787,07-Jul-2026,Index Options,106238,0.05,Call,-98.94,6927.98189,4.7,117025,24650,NIFTY,6927.98189,SS,24398.7,5792627,OPTIDXNIFTY07-07-2026CE24650,OPTIDX,-9.22
-9705,07-Jul-2026,Index Options,127826,0.05,Put,-98.04,881.17793,2.55,137531,23800,NIFTY,881.17793,SS,24398.7,1783761,OPTIDXNIFTY07-07-2026PE23800,OPTIDX,-7.06
-9351,07-Jul-2026,Index Options,46992,0.05,Put,-96.55,228.51994,1.45,56343,23400,NIFTY,228.51994,SS,24398.7,567047,OPTIDXNIFTY07-07-2026PE23400,OPTIDX,-16.6
-9149,07-Jul-2026,Index Options,47136,398.55,Call,-5.22,16257.14124,420.5,56285,24000,NIFTY,16257.14124,SS,24398.7,55399,OPTIDXNIFTY07-07-2026CE24000,OPTIDX,-16.25
-7974,07-Jul-2026,Index Options,45363,0.05,Call,-92.86,227.23486,0.7,53337,25100,NIFTY,227.23486,SS,24398.7,896390,OPTIDXNIFTY07-07-2026CE25100,OPTIDX,-14.95
-7438,07-Jul-2026,Index Options,11785,298.6,Call,-7.34,13397.45721,322.25,19223,24100,NIFTY,13397.45721,SS,24398.7,58264,OPTIDXNIFTY07-07-2026CE24100,OPTIDX,-38.69
-7332,07-Jul-2026,Index Options,6887,0.05,Put,-85.71,9.37088,0.35,14219,21400,NIFTY,9.37088,SS,24398.7,57667,OPTIDXNIFTY07-07-2026PE21400,OPTIDX,-51.56
