changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-56586,01-Sep-2026,Index Options,93535,0.4,Call,-42.86,132.89562,0.7,150121,25500,NIFTY,132.89562,SS,24080.4,340758,OPTIDXNIFTY01-09-2026CE25500,OPTIDX,-37.69
-38896,01-Sep-2026,Index Options,62840,0.6,Put,-42.86,98.58657,1.05,101736,22500,NIFTY,98.58657,SS,24080.4,219814,OPTIDXNIFTY01-09-2026PE22500,OPTIDX,-38.23
-26789,01-Sep-2026,Index Options,42677,1.05,Call,-63.16,545.76442,2.85,69466,24750,NIFTY,545.76442,SS,24080.4,534801,OPTIDXNIFTY01-09-2026CE24750,OPTIDX,-38.56
-25862,01-Sep-2026,Index Options,22933,0.4,Call,-42.86,79.28534,0.7,48795,25400,NIFTY,79.28534,SS,24080.4,193615,OPTIDXNIFTY01-09-2026CE25400,OPTIDX,-53
-24362,01-Sep-2026,Index Options,54106,0.75,Call,-31.82,230.93832,1.1,78468,25100,NIFTY,230.93832,SS,24080.4,408379,OPTIDXNIFTY01-09-2026CE25100,OPTIDX,-31.05
-18997,01-Sep-2026,Index Options,30212,0.35,Call,-36.36,41.73312,0.55,49209,25600,NIFTY,41.73312,SS,24080.4,116736,OPTIDXNIFTY01-09-2026CE25600,OPTIDX,-38.6
-18822,01-Sep-2026,Index Options,14608,0.35,Call,-30,26.06693,0.5,33430,25700,NIFTY,26.06693,SS,24080.4,75666,OPTIDXNIFTY01-09-2026CE25700,OPTIDX,-56.3
-18779,01-Sep-2026,Index Options,43789,0.55,Call,-35.29,97.18681,0.85,62568,25300,NIFTY,97.18681,SS,24080.4,216693,OPTIDXNIFTY01-09-2026CE25300,OPTIDX,-30.01
-18340,01-Sep-2026,Index Options,64649,0.9,Call,-47.06,475.6903,1.7,82989,24900,NIFTY,475.6903,SS,24080.4,630889,OPTIDXNIFTY01-09-2026CE24900,OPTIDX,-22.1
-15746,01-Sep-2026,Index Options,39409,0.25,Put,-54.55,33.20931,0.55,55155,22000,NIFTY,33.20931,SS,24080.4,145975,OPTIDXNIFTY01-09-2026PE22000,OPTIDX,-28.55
-14838,01-Sep-2026,Index Options,28542,0.3,Call,-33.33,36.77845,0.45,43380,26000,NIFTY,36.77845,SS,24080.4,128596,OPTIDXNIFTY01-09-2026CE26000,OPTIDX,-34.2
-11782,01-Sep-2026,Index Options,105126,1.4,Call,-59.42,1239.23146,3.45,116908,24700,NIFTY,1239.23146,SS,24080.4,1071073,OPTIDXNIFTY01-09-2026CE24700,OPTIDX,-10.08
-10334,01-Sep-2026,Index Options,19363,0.95,Call,-38.71,175.56891,1.55,29697,24950,NIFTY,175.56891,SS,24080.4,254817,OPTIDXNIFTY01-09-2026CE24950,OPTIDX,-34.8
-8001,01-Sep-2026,Index Options,7978,0.55,Put,-54.17,32.1732,1.2,15979,22700,NIFTY,32.1732,SS,24080.4,63458,OPTIDXNIFTY01-09-2026PE22700,OPTIDX,-50.07
-7005,01-Sep-2026,Index Options,104459,1.4,Put,-45.1,1638.70934,2.55,111464,23500,NIFTY,1638.70934,SS,24080.4,1194830,OPTIDXNIFTY01-09-2026PE23500,OPTIDX,-6.28
-6748,01-Sep-2026,Index Options,13717,0.35,Call,-30,9.33822,0.5,20465,25800,NIFTY,9.33822,SS,24080.4,28733,OPTIDXNIFTY01-09-2026CE25800,OPTIDX,-32.97
-6110,01-Sep-2026,Index Options,12145,0.65,Put,-50,91.14896,1.3,18255,22900,NIFTY,91.14896,SS,24080.4,154098,OPTIDXNIFTY01-09-2026PE22900,OPTIDX,-33.47
-5483,01-Sep-2026,Index Options,3436,0.35,Put,-53.33,9.5369,0.75,8919,22200,NIFTY,9.5369,SS,24080.4,30567,OPTIDXNIFTY01-09-2026PE22200,OPTIDX,-61.48
-4934,01-Sep-2026,Index Options,71872,0.5,Call,-44.44,219.21447,0.9,76806,25200,NIFTY,219.21447,SS,24080.4,468407,OPTIDXNIFTY01-09-2026CE25200,OPTIDX,-6.42
-4689,08-Sep-2026,Index Options,10382,4.9,Call,-56.05,218.4951,11.15,15071,24850,NIFTY,218.4951,SS,24080.4,53272,OPTIDXNIFTY08-09-2026CE24850,OPTIDX,-31.11
-3529,01-Sep-2026,Index Options,113352,0.75,Put,-46.43,413.89985,1.4,116881,23000,NIFTY,413.89985,SS,24080.4,636769,OPTIDXNIFTY01-09-2026PE23000,OPTIDX,-3.02
-3436,01-Sep-2026,Index Options,10253,0.35,Call,-41.67,7.22143,0.6,13689,25550,NIFTY,7.22143,SS,24080.4,19155,OPTIDXNIFTY01-09-2026CE25550,OPTIDX,-25.1
-3394,01-Sep-2026,Index Options,5769,0.55,Put,-47.62,28.26064,1.05,9163,22600,NIFTY,28.26064,SS,24080.4,60386,OPTIDXNIFTY01-09-2026PE22600,OPTIDX,-37.04
-3127,01-Sep-2026,Index Options,34691,1.05,Call,-47.5,273.59186,2,37818,24850,NIFTY,273.59186,SS,24080.4,339444,OPTIDXNIFTY01-09-2026CE24850,OPTIDX,-8.27
-2756,01-Sep-2026,Index Options,2970,0.35,Call,-30,4.45708,0.5,5726,25750,NIFTY,4.45708,SS,24080.4,13994,OPTIDXNIFTY01-09-2026CE25750,OPTIDX,-48.13
