symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
BIKEWO,ST,65.3,3.1,   4.98,5,65.3,62,65.3,13.65,1.32,0.838596
SHIVAUM,EQ,427.15,38.8,   9.99,10,427.15,385,474,275,0.19308,0.815048604
VARDHACRLC,BE,46.24,2.2,   5.00,5,46.24,43.61,51.64,27.01,1.77034,0.814710468
MAHKTECH,EQ,22.96,-0.35,  -1.50,20,22.96,22.96,35.59,21,3.39967,0.780564232
SICALLOG,EQ,107.01,5.09,   4.99,5,107.01,100.06,107.01,60.11,0.73288,0.770769896
PRIMECAB,ST,192,8.25,   4.49,5,192.9,180,193.5,70.4,0.368,0.69
GPECO,ST,441.9,11.4,   2.65,5,452,425.2,616.5,264.05,0.158,0.689749
KSHITIJPOL,BE,3.12,0.12,   4.00,5,3.15,2.9,7.2,1.88,20.60771,0.63883901
MASPTOP50,EQ,77.9,-0.19,  -0.24,20,77.9,77.9,82.78,57.83,0.80982,0.63084978
FORCAS,ST,190.15,9.05,   5.00,5,190.15,182,190.15,91.5,0.32,0.604608
SADBHAV,EQ,9.14,0.83,   9.99,10,9.14,8.4,17.85,6.05,5.26851,0.469424241
KOTYARK,BE,33.56,1.59,   4.97,5,33.56,30.9,45.5,17.38,1.30677,0.42130264800000006
AKIKO,ST,351.75,16.75,   5.00,5,351.75,348,355,102.1,0.12,0.420792
SAAKSHI,ST,305.1,14.5,   4.99,5,305.1,287.5,331,147.4,0.138,0.411792
PPSL,SM,3.8,0.6,  18.75,20,3.8,3.4,21,2.1,9.63,0.357273
ZEELEARN,BE,8.56,0.4,   4.90,5,8.56,8.14,10.89,4.17,4.11866,0.342672512
MANORG,BE,552.55,26.3,   5.00,5,552.55,530,637.85,356.25,0.05522,0.299148828
ONELIFECAP,BE,37.9,0.01,   0.03,5,39.78,37.4,40.1,10.62,0.72779,0.27706965299999997
UTKAL,SM,42.25,2,   4.97,5,42.25,40.25,66,22.6,0.54,0.227232
ACCPL,ST,168,8,   5.00,5,168,162.9,171.8,53.8,0.12,0.200928
FILATFASH,BE,0.19,0.01,   5.56,5,0.19,0.18,0.68,0.14,110.21252,0.198382536
MONQ50,EQ,140.88,-1.29,  -0.91,20,140.88,140.88,147.24,77.21,0.13923,0.196147224
GREENLEAF,ST,115.75,5.5,   4.99,5,115.75,114.85,185.9,52.5,0.15,0.17283
GANGAFORGE,BE,1.76,0.08,   4.76,5,1.76,1.64,3.29,1.59,9.96054,0.171321288
DHARAN,BZ,0.16,0.01,   6.67,5,0.16,0.15,0.61,0.11,89.41239,0.134118585
HINDCON,EQ,21.8,1.03,   4.96,5,21.8,20.05,37.75,15.66,0.61197,0.13181833799999998
BAWEJA,ST,26.95,-0.2,  -0.74,5,28.5,26.95,72.5,21.1,0.464,0.1295488
BLACKROSE,BE,105.79,5.03,   4.99,5,105.79,105.79,129.9,80.05,0.12023,0.127191317
OMFURN,ST,59.4,2.8,   4.95,5,59.4,57.95,140,38,0.216,0.127116
GRADIENTE,BE,2.9,0.13,   4.69,5,2.9,2.81,9.4,2.08,4.1672,0.12001536000000002
HPTL,SM,285.4,13.55,   4.98,5,285.4,272.05,327.4,174.35,0.042,0.1184148
DBEIL,BE,7.57,0.18,   2.44,5,7.75,7.12,18.56,5.15,1.54163,0.11639306499999999
GVKPIL,BE,2.39,0,   0.00,2,2.43,2.38,4.06,2.37,3.738,0.089712
IL&FSENGG,BZ,32.23,1.53,   4.98,5,32.23,30.38,36,21,0.28172,0.088798144
CLEDUCATE,BE,56.2,-1.66,  -2.87,5,60.75,56.06,120.8,35.48,0.13846,0.082494468
AUSOMENT,BE,138.5,5.35,   4.02,5,139.8,132,178,93,0.05871,0.079927794
SRIVASAVI,ST,86.25,4.05,   4.93,5,86.3,86.1,98,39,0.09,0.077625
AKANKSHA,ST,86.1,4.1,   5.00,5,86.1,84,111,57,0.09,0.07695
ONYX,ST,40.8,1.9,   4.88,5,40.8,40.8,53.9,24.2,0.14,0.05712
VMOBILE,SM,71.05,3.35,   4.95,5,71.05,71.05,155,63.85,0.08,0.05684
JFLLIFE,SM,11.8,0.55,   4.89,5,11.8,11.7,15.14,8.55,0.48,0.056544
RADAAN,EQ,3.25,0.46,  16.49,20,3.34,2.81,4.28,2.35,1.6276,0.050292840000000005
UWCSL,SM,100.7,4.75,   4.95,5,100.7,91.55,128.95,83.5,0.05,0.049355
ROLLT,BE,2.28,0.06,   2.70,5,2.33,2.14,3.74,1.02,2.07696,0.047354688
ATCENERGY,ST,22.25,1.05,   4.95,5,22.25,20.3,77.15,19.35,0.216,0.0470664
GURUNANAK,ST,38.9,1.85,   4.99,5,38.9,38.1,60,22.45,0.096,0.0372
PULZ,SM,24.15,1.15,   5.00,5,24.15,24,44.25,21.95,0.14,0.033656
GAYAHWS,EQ,1.91,0.03,   1.60,10,2.06,1.86,4.76,1.51,1.5079,0.0286501
NEAGI,EQ,3025.1,-10,  -0.33,5,3186.8,3025.1,3459.2,3025.1,0.00089,0.027851037
BOHRAIND,EQ,13.81,0.65,   4.94,5,13.81,13.8,35.58,12.02,0.16846,0.023247479999999997
21STCENMGM,EQ,38.6,0.75,   1.98,2,38.6,38.6,62.03,28.25,0.05934,0.02290524
PALREDTEC,BE,44,-1.24,  -2.74,5,47.5,43,73.6,27.45,0.03944,0.017184007999999997
SABAR,SM,5.9,0.25,   4.42,5,5.9,5.85,9.55,3.95,0.25,0.01465
VIVO,SM,81.2,3.85,   4.98,5,81.2,81.2,90.15,64,0.016,0.012992
JAINAM,SM,246.75,11.75,   5.00,5,246.75,246.75,322.85,169,0.005,0.0123375
UMESLTD,EQ,5.56,0.2,   3.73,5,5.62,5.26,7.14,3.88,0.18683,0.010313016
MIEL,SM,13,0.6,   4.84,5,13,12.6,35,10.7,0.08,0.010304
MANUGRAPH,BE,13.74,0.65,   4.97,5,13.74,13.19,24,9.65,0.07001,0.00959137
VR,SM,113.4,5.4,   5.00,5,113.4,113.4,222,98,0.008,0.009072
SANWARIA,BZ,0.21,0.01,   5.00,2,0.21,0.2,0.39,0.19,2.95135,0.0059027
GLFL,BE,5.52,0.26,   4.94,5,5.52,5.3,9.34,3.66,0.10409,0.005693723
MHHL,SM,35.5,1.65,   4.87,5,35.5,35.5,56.95,29.2,0.015,0.005325
767AP38,SG,99.75,4.75,   5.00,5,99.75,99.75,100.98,95,0.005,0.0049875
FEL,BZ,0.38,0.01,   2.70,2,0.38,0.38,0.65,0.34,1.17774,0.004475412000000001
ARSHIYA,BZ,0.99,0.01,   1.02,5,1.02,0.96,3.05,0.94,0.43233,0.004193601
SATIPOLY,ST,39.35,1.85,   4.93,5,39.35,39.35,90,27.15,0.01,0.003935
IL&FSTRANS,BZ,2.22,0.1,   4.72,5,2.22,2.12,3.54,1.75,0.14852,0.003237736
SEYAIND,BE,12.42,0.24,   1.97,2,12.42,12,23.99,8.54,0.02112,0.0025977599999999997
WINSOME,BZ,2.43,0.04,   1.67,2,2.43,2.43,2.63,1.59,0.07961,0.001934523
EUROTEXIND,BE,12.85,0.59,   4.81,5,12.87,12.85,23.8,11.83,0.01224,0.00157284
ANSALAPI,BZ,3.15,0.06,   1.94,2,3.15,3.15,5.73,2.51,0.00886,0.00027909
