changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
306639,28-Jul-2026,Index Options,498470,0.05,Call,-99.93,574468.15272,76.05,191831,24000,NIFTY,574468.15272,RS,23985.35,40300828,OPTIDXNIFTY28-07-2026CE24000,OPTIDX,159.85
199158,28-Jul-2026,Index Options,352743,0.05,Put,-99.85,210835.21414,32.45,153585,23950,NIFTY,210835.21414,RS,23985.35,35295089,OPTIDXNIFTY28-07-2026PE23950,OPTIDX,129.67
124543,28-Jul-2026,Index Options,130921,0.05,Call,-99.99,90360.56106,436.7,6378,56800,BANKNIFTY,90360.56106,RS,56755.6,6519521,OPTIDXBANKNIFTY28-07-2026CE56800,OPTIDX,1952.7
124368,28-Jul-2026,Index Options,220392,0.05,Call,-99.9,199517.23043,51.4,96024,24050,NIFTY,199517.23043,RS,23985.35,25118624,OPTIDXNIFTY28-07-2026CE24050,OPTIDX,129.52
113745,28-Jul-2026,Index Options,125428,0.05,Put,-99.89,46608.14995,46.55,11683,56700,BANKNIFTY,46608.14995,RS,56755.6,9484768,OPTIDXBANKNIFTY28-07-2026PE56700,OPTIDX,973.59
89457,28-Jul-2026,Index Options,146793,35.3,Call,-67.31,435966.00868,108,57336,23950,NIFTY,435966.00868,RS,23985.35,14829028,OPTIDXNIFTY28-07-2026CE23950,OPTIDX,156.02
78257,28-Jul-2026,Index Options,84372,0.05,Call,-99.99,85133.06096,357.8,6115,56900,BANKNIFTY,85133.06096,RS,56755.6,5654052,OPTIDXBANKNIFTY28-07-2026CE56900,OPTIDX,1279.75
61984,28-Jul-2026,Index Options,67131,55.35,Call,-89.35,76728.14604,519.65,5147,56700,BANKNIFTY,76728.14604,RS,56755.6,4158031,OPTIDXBANKNIFTY28-07-2026CE56700,OPTIDX,1204.27
60541,04-Aug-2026,Index Options,109210,175,Call,-6.59,66848.56478,187.35,48669,24000,NIFTY,66848.56478,RS,23985.35,617533,OPTIDXNIFTY04-08-2026CE24000,OPTIDX,124.39
56752,28-Jul-2026,Index Options,96712,0.05,Call,-99.98,89930.63615,287.75,39960,57000,BANKNIFTY,89930.63615,RS,56755.6,6823783,OPTIDXBANKNIFTY28-07-2026CE57000,OPTIDX,142.02
49577,04-Aug-2026,Index Options,93089,123,Put,-12.67,54196.59765,140.85,43512,24000,NIFTY,54196.59765,RS,23985.35,618725,OPTIDXNIFTY04-08-2026PE24000,OPTIDX,113.94
46472,28-Jul-2026,Index Options,255210,14.5,Put,-70.91,698947.38622,49.85,208738,24000,NIFTY,698947.38622,RS,23985.35,37388862,OPTIDXNIFTY28-07-2026PE24000,OPTIDX,22.26
44859,25-Aug-2026,Stock Futures,460924,741.5,-,-0.44,346279.60867,744.75,416065,0,HDFCBANK,346279.60867,RS,736.75,71845,FUTSTKHDFCBANK25-08-2026XX0,FUTSTK,10.78
44096,04-Aug-2026,Index Options,72204,5.95,Call,-38.97,660.70531,9.75,28108,24700,NIFTY,660.70531,RS,23985.35,166908,OPTIDXNIFTY04-08-2026CE24700,OPTIDX,156.88
39989,25-Aug-2026,Stock Futures,215430,1279.9,-,-0.51,335919.0639,1286.5,175441,0,RELIANCE,335919.0639,RS,1271.7,52521,FUTSTKRELIANCE25-08-2026XX0,FUTSTK,22.79
38986,04-Aug-2026,Index Options,83846,4.7,Put,-46.29,625.59017,8.75,44860,23000,NIFTY,625.59017,RS,23985.35,169147,OPTIDXNIFTY04-08-2026PE23000,OPTIDX,86.91
38960,04-Aug-2026,Index Options,62531,121,Call,-11.78,24241.76814,137.15,23571,24100,NIFTY,24241.76814,RS,23985.35,316919,OPTIDXNIFTY04-08-2026CE24100,OPTIDX,165.29
33664,04-Aug-2026,Index Options,78054,17.2,Call,-34.35,2981.08792,26.2,44390,24500,NIFTY,2981.08792,RS,23985.35,258237,OPTIDXNIFTY04-08-2026CE24500,OPTIDX,75.84
33389,04-Aug-2026,Index Options,87513,2.1,Call,-42.47,237.00232,3.65,54124,25000,NIFTY,237.00232,RS,23985.35,149434,OPTIDXNIFTY04-08-2026CE25000,OPTIDX,61.69
31217,04-Aug-2026,Index Options,53239,10.25,Call,-35.94,865.10892,16,22022,24600,NIFTY,865.10892,RS,23985.35,130484,OPTIDXNIFTY04-08-2026CE24600,OPTIDX,141.75
29926,04-Aug-2026,Index Options,63058,17.1,Put,-33.72,2417.03862,25.8,33132,23500,NIFTY,2417.03862,RS,23985.35,190498,OPTIDXNIFTY04-08-2026PE23500,OPTIDX,90.32
27019,04-Aug-2026,Index Options,45092,11.05,Put,-41.69,1065.95585,18.95,18073,23400,NIFTY,1065.95585,RS,23985.35,121747,OPTIDXNIFTY04-08-2026PE23400,OPTIDX,149.5
26817,04-Aug-2026,Index Options,57455,31.45,Call,-23.76,3656.01596,41.25,30638,24400,NIFTY,3656.01596,RS,23985.35,187801,OPTIDXNIFTY04-08-2026CE24400,OPTIDX,87.53
24577,04-Aug-2026,Index Options,62924,82.5,Call,-13.79,13467.34428,95.7,38347,24200,NIFTY,13467.34428,RS,23985.35,265560,OPTIDXNIFTY04-08-2026CE24200,OPTIDX,64.09
24366,04-Aug-2026,Index Options,57798,51.7,Call,-19.47,7195.23987,64.2,33432,24300,NIFTY,7195.23987,RS,23985.35,224308,OPTIDXNIFTY04-08-2026CE24300,OPTIDX,72.88
