symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
LANDMARK,EQ,507.45,84.55,  19.99,20,507.45,416.5,662.8,339.5,98.52212,474.718983008
IZMO,EQ,1084,23.7,   2.24,5,1113.3,1051.3,1374.7,350.05,4.61227,50.899628039
JAYBARMARU,EQ,200,2.85,   1.45,5,207,194,207,71.01,22.04261,44.750906822000005
MON100,EQ,333.24,0.87,   0.26,20,333.24,332.37,342.55,189.75,12.62927,42.076938858999995
SILVERTUC,EQ,197.48,9.4,   5.00,5,197.48,188.8,212.7,66.19,9.54458,18.666335106000002
JITFINFRA,EQ,393.35,35.75,  10.00,10,393.35,366.3,478,222.35,4.60302,17.926001088
AASTHA,BE,135.46,6.45,   5.00,5,135.46,135.45,136.5,117.04,11.38381,15.419370644999999
NURECA,EQ,272.98,27.41,  11.16,20,294.68,244.9,343,204,5.04015,14.327634405000001
MAFANG,EQ,197.11,0.53,   0.27,20,197.11,196.8,208.38,147.44,6.52097,12.851527676
ANTELOPUS,EQ,862,14.4,   1.70,5,889.95,837.6,933.65,357,1.43314,12.438652002
VENUSREM,BE,1895.6,90.2,   5.00,5,1895.6,1818,2044.3,424,0.65314,12.309598952
RAMBHAJO,BE,196.89,9.37,   5.00,5,196.89,190,196.89,161.6,4.93689,9.613112208
IWARE,ST,466,22.15,   4.99,5,466,422,466,85,1.074,4.86522
RMDRIP,EQ,19.81,0.94,   4.98,5,19.81,18.57,72.22,14.81,21.52813,4.13340096
VIVIDEL,ST,1304.45,62.1,   5.00,5,1304.45,1290,1429,556,0.2904,3.7853930399999998
RSWM,BE,206,4.3,   2.13,5,211.78,200.05,224,120,1.49743,3.1344204760000003
MUNISH,ST,69.1,0.1,   0.14,5,72.45,68,143,50.2,4.452,3.0754416
MASPTOP50,EQ,79.53,0.42,   0.53,20,79.53,79.26,82.78,55.52,3.68026,2.926542752
TECHD,ST,602.15,28.65,   5.00,5,602.15,596.05,843.6,360,0.459,2.762262
MAXVOLT,ST,377.05,15,   4.14,5,380.15,362.1,509,210.05,0.66,2.482128
UTSSAV,ST,500.75,23.8,   4.99,5,500.75,500.75,528,160.05,0.474,2.373555
SHRADHA,EQ,35.54,5.92,  19.99,20,35.54,28.4,65.42,26.34,5.9443,2.01868428
MAHKTECH,EQ,23.13,0.02,   0.09,20,23.13,22.9,35.59,20.51,8.61248,1.988621632
COUNCODOS,EQ,7.12,0.74,  11.60,20,7.65,6.4,8.89,3.71,25.3229,1.8536362800000001
TECHLABS,ST,153.95,0.5,   0.33,5,161.1,146.5,660,105,1.17625,1.836949625
DBOL,BE,117.9,1.63,   1.40,5,122.08,114.01,130.73,69,1.44476,1.7186864960000001
SHREEDHAR,ST,75.7,3.6,   4.99,5,75.7,73.5,75.7,54.4,1.88,1.419588
EMPOWER,BE,2.25,0.06,   2.74,5,2.29,2.2,2.82,1.3,41.8805,0.93393515
TEJA,ST,542,17.65,   3.37,5,550.55,540,550.55,418,0.15,0.824475
CHEMBONDCH,BE,268.04,12.76,   5.00,5,268.04,255.28,268.04,104.85,0.30903,0.824213913
VETO,BE,128.74,6.13,   5.00,5,128.74,120.56,153.95,82.32,0.62267,0.785747273
SUNDRMBRAK,BE,856.9,40.8,   5.00,5,856.9,816,1048.95,460,0.08167,0.6941214969999999
AVANA,ST,140.5,6.65,   4.97,5,140.5,135,159,60.1,0.46,0.642482
BLUEWATER,ST,392,12.85,   3.39,5,398.1,379.15,398.1,128,0.16,0.629984
SIGNORIA,ST,156.5,6.75,   4.51,5,157.2,152.5,157.2,53.1,0.4,0.62516
DHARAN,BZ,0.16,0.01,   6.67,5,0.16,0.15,0.61,0.11,386.5487,0.57982305
PRIMECAB,ST,172.95,8.2,   4.98,5,172.95,172.45,172.95,70.4,0.32,0.55328
UTKAL,SM,26.1,1.2,   4.82,5,26.1,25,66,22.6,2.08,0.539344
AFFORDABLE,BE,191.08,9.09,   4.99,5,191.08,181,534.4,119.71,0.28346,0.53829054
ESCONET,ST,127.05,6.05,   5.00,5,127.05,125,280,91.25,0.388,0.4915184
TAC,SM,459.05,21.85,   5.00,5,459.05,459.05,899.65,347.4,0.104,0.477412
A2ZINFRA,EQ,13.94,0.79,   6.01,10,14.46,13.15,23.25,12.96,3.22842,0.443262066
MONQ50,EQ,144.48,-1.93,  -1.32,20,144.48,144.48,147.24,73.15,0.27868,0.40263686400000004
SAJHOTELS,SM,32.7,5.45,  20.00,20,32.7,27.25,80.25,24.8,1.3,0.39832
BIKEWO,ST,53.65,0.35,   0.66,5,55.95,53.6,55.95,13.65,0.7,0.38899
RADIOWALLA,ST,25.85,1.2,   4.87,5,25.85,24,72,22.2,1.552,0.3813264
MOBILISE,ST,117.8,5.6,   4.99,5,117.8,110,125.9,45,0.272,0.315928
HPTL,SM,294,14,   5.00,5,294,285.6,327.4,174.35,0.108,0.315252
VELJAN,BE,1764,71.8,   4.24,5,1776.8,1702,1980,812,0.01653,0.293047146
GJL,ST,183.5,8.45,   4.83,5,183.8,175.05,276.45,91.4,0.136,0.248948
FCSSOFT,BE,1.64,0.07,   4.46,5,1.64,1.58,2.8,1.05,14.88278,0.242589314
SEL,ST,240.45,11.45,   5.00,5,240.45,229,277.95,115.25,0.1,0.23897
SHEEL,ST,72.45,3.45,   5.00,5,72.45,69,95.55,37.8,0.28,0.202104
HVAX,SM,709.95,32.7,   4.83,5,711.1,705,1007,585.2,0.027,0.1917621
VLEGOV,BE,12.27,0.58,   4.96,5,12.27,11.97,51.6,8.42,1.55312,0.190101888
JEYYAM,ST,23.55,1.1,   4.90,5,23.55,21.6,74.5,21.6,0.76,0.173964
ABAN,BE,14.84,0.7,   4.95,5,14.84,14.16,53.74,12.89,0.99739,0.147214764
CLASSICEIL,ST,58.15,2.75,   4.96,5,58.15,56.5,113.9,34.75,0.24,0.138888
DCM,BE,99,2.98,   3.10,5,100.82,94.6,119.38,55,0.13453,0.133023264
AAKAAR,SM,70.95,3.35,   4.96,5,70.95,70.95,105,46,0.16,0.11352
SRIVASAVI,ST,86.7,2.85,   3.40,5,88,85,90.4,39,0.12,0.103716
IBLFL,SM,60.6,2.85,   4.94,5,60.6,60.6,74,43.95,0.12,0.07272
NAVKARURB,BE,1.03,0.04,   4.04,5,1.03,1,2.93,0.7,6.42751,0.064917851
THESL,ST,17.3,0.8,   4.85,5,17.3,17.3,43.5,11.4,0.36,0.06228
SHARDUL,EQ,44.35,4.03,  10.00,10,44.35,44.35,44.35,23.05,0.13218,0.05862183000000001
UNIVPHOTO,BE,383,15.4,   4.19,5,385.95,370,515.8,180.6,0.01273,0.048904841
TGL,SM,22.6,1.05,   4.87,5,22.6,22.6,146.5,14.8,0.186,0.042036
STUDIOLSD,ST,9.2,0.4,   4.55,5,9.2,8.8,43.2,7.15,0.46,0.041952
MORARJEE,BZ,10.74,0.51,   4.99,5,10.74,10.12,10.74,5.58,0.29303,0.031090483000000002
21STCENMGM,EQ,31.94,0.61,   1.95,2,31.95,31.02,62.03,28.25,0.07035,0.022448685
SADBHIN,BE,2.69,0.04,   1.51,5,2.78,2.61,5.02,2.06,0.83831,0.022299046
PARAMPARA,SM,12.4,0.5,   4.20,5,12.45,12.4,12.45,6.25,0.16,0.019872
WINSOME,BZ,2.09,0.04,   1.95,2,2.09,2.02,2.63,1.59,0.71729,0.014847902999999999
SWASTIK,ST,15.55,0.7,   4.71,5,15.55,15.55,36.95,12.5,0.084,0.013062
KONSTELEC,ST,61.6,2.9,   4.94,5,61.6,61.6,75.65,28,0.02,0.01232
TOKYOPLAST,BE,85,0.94,   1.12,5,88.26,84,140.85,53.86,0.01062,0.009205416000000001
TIMESCAN,SM,44.55,2.1,   4.95,5,44.55,44.55,69.05,38.95,0.02,0.00891
SANWARIA,BZ,0.2,0.01,   5.26,2,0.2,0.19,0.39,0.19,3.58241,0.006806578999999999
MTEDUCARE,BE,1.9,0.07,   3.83,5,1.92,1.8,2.55,1.17,0.30119,0.005511777
HRHNEXT,SM,28.65,1.35,   4.95,5,28.65,28.65,46,21,0.015,0.0042975
ANSALAPI,BZ,2.63,0.05,   1.94,2,2.63,2.63,5.97,2.51,0.04693,0.001234259
ORTEL,BZ,1.71,0.06,   3.64,5,1.73,1.66,2.2,1.15,0.06918,0.0011829780000000001
FEL,BZ,0.38,0.01,   2.70,2,0.38,0.38,0.65,0.34,0.30922,0.001175036
