changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-94284,14-Jul-2026,Index Options,124050,0.05,Put,-97.37,471.64447,1.9,218334,23000,NIFTY,471.64447,SS,24052.05,1511681,OPTIDXNIFTY14-07-2026PE23000,OPTIDX,-43.18
-65286,14-Jul-2026,Index Options,199685,0.05,Call,-99.19,2258.50739,6.15,264971,24500,NIFTY,2258.50739,SS,24052.05,3509724,OPTIDXNIFTY14-07-2026CE24500,OPTIDX,-24.64
-44606,14-Jul-2026,Index Options,63371,0.05,Put,-98.25,368.31953,2.85,107977,23300,NIFTY,368.31953,SS,24052.05,960416,OPTIDXNIFTY14-07-2026PE23300,OPTIDX,-41.31
-42818,14-Jul-2026,Index Options,42130,0.05,Put,-95.45,86.85631,1.1,84948,22500,NIFTY,86.85631,SS,24052.05,351645,OPTIDXNIFTY14-07-2026PE22500,OPTIDX,-50.4
-41383,14-Jul-2026,Index Options,130604,0.05,Put,-98.82,1189.5996,4.25,171987,23500,NIFTY,1189.5996,SS,24052.05,2731572,OPTIDXNIFTY14-07-2026PE23500,OPTIDX,-24.06
-36643,14-Jul-2026,Index Options,106826,0.05,Put,-99.08,1528.53729,5.45,143469,23600,NIFTY,1528.53729,SS,24052.05,2833248,OPTIDXNIFTY14-07-2026PE23600,OPTIDX,-25.54
-31245,14-Jul-2026,Index Options,56626,0.05,Put,-99.2,836.94841,6.25,87871,23650,NIFTY,836.94841,SS,24052.05,1369801,OPTIDXNIFTY14-07-2026PE23650,OPTIDX,-35.56
-27726,14-Jul-2026,Index Options,92392,0.05,Call,-97.06,525.87821,1.7,120118,24700,NIFTY,525.87821,SS,24052.05,1470988,OPTIDXNIFTY14-07-2026CE24700,OPTIDX,-23.08
-27248,14-Jul-2026,Index Options,74736,0.05,Put,-97.92,271.25475,2.4,101984,23200,NIFTY,271.25475,SS,24052.05,834630,OPTIDXNIFTY14-07-2026PE23200,OPTIDX,-26.72
-25738,14-Jul-2026,Index Options,57770,0.05,Call,-99.47,1904.52697,9.45,83508,24450,NIFTY,1904.52697,SS,24052.05,1953361,OPTIDXNIFTY14-07-2026CE24450,OPTIDX,-30.82
-25558,14-Jul-2026,Index Options,16361,0.05,Put,-90,17.46472,0.5,41919,21400,NIFTY,17.46472,SS,24052.05,134344,OPTIDXNIFTY14-07-2026PE21400,OPTIDX,-60.97
-21757,14-Jul-2026,Index Options,29231,0.05,Put,-96.67,63.25891,1.5,50988,22800,NIFTY,63.25891,SS,24052.05,221185,OPTIDXNIFTY14-07-2026PE22800,OPTIDX,-42.67
-19899,14-Jul-2026,Index Options,22359,0.1,Put,-85.71,23.22282,0.7,42258,22000,NIFTY,23.22282,SS,24052.05,123198,OPTIDXNIFTY14-07-2026PE22000,OPTIDX,-47.09
-18275,14-Jul-2026,Index Options,77660,0.05,Put,-99.43,2814.97694,8.8,95935,23750,NIFTY,2814.97694,SS,24052.05,3007454,OPTIDXNIFTY14-07-2026PE23750,OPTIDX,-19.05
-17175,14-Jul-2026,Index Options,39252,0.05,Call,-90.91,54.77971,0.55,56427,25200,NIFTY,54.77971,SS,24052.05,263364,OPTIDXNIFTY14-07-2026CE25200,OPTIDX,-30.44
-16773,14-Jul-2026,Index Options,10369,0.05,Put,-90.91,19.69077,0.55,27142,21500,NIFTY,19.69077,SS,24052.05,121174,OPTIDXNIFTY14-07-2026PE21500,OPTIDX,-61.8
-16692,14-Jul-2026,Index Options,110229,0.05,Call,-99.67,4893.40292,15.25,126921,24400,NIFTY,4893.40292,SS,24052.05,4205761,OPTIDXNIFTY14-07-2026CE24400,OPTIDX,-13.15
-12144,14-Jul-2026,Index Options,56669,0.05,Call,-88.89,63.40291,0.45,68813,25500,NIFTY,63.40291,SS,24052.05,336355,OPTIDXNIFTY14-07-2026CE25500,OPTIDX,-17.65
-11790,14-Jul-2026,Index Options,88577,0.05,Put,-98.48,563.32965,3.3,100367,23400,NIFTY,563.32965,SS,24052.05,1444435,OPTIDXNIFTY14-07-2026PE23400,OPTIDX,-11.75
-11197,14-Jul-2026,Index Options,20643,0.05,Put,-97.06,61.84276,1.7,31840,22900,NIFTY,61.84276,SS,24052.05,206832,OPTIDXNIFTY14-07-2026PE22900,OPTIDX,-35.17
-10549,14-Jul-2026,Index Options,152214,0.05,Put,-99.32,2357.40965,7.4,162763,23700,NIFTY,2357.40965,SS,24052.05,3126538,OPTIDXNIFTY14-07-2026PE23700,OPTIDX,-6.48
-9716,14-Jul-2026,Index Options,8495,0.1,Put,-91.67,28.86148,1.2,18211,22600,NIFTY,28.86148,SS,24052.05,113852,OPTIDXNIFTY14-07-2026PE22600,OPTIDX,-53.35
-9470,14-Jul-2026,Index Options,80984,0.05,Call,-96,291.43325,1.25,90454,24800,NIFTY,291.43325,SS,24052.05,953955,OPTIDXNIFTY14-07-2026CE24800,OPTIDX,-10.47
-8461,14-Jul-2026,Index Options,5040,0.05,Put,-93.33,10.44659,0.75,13501,22200,NIFTY,10.44659,SS,24052.05,50224,OPTIDXNIFTY14-07-2026PE22200,OPTIDX,-62.67
-8452,14-Jul-2026,Index Options,147174,0.05,Put,-99.54,8364.02438,10.95,155626,23800,NIFTY,8364.02438,SS,24052.05,7109243,OPTIDXNIFTY14-07-2026PE23800,OPTIDX,-5.43
