changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-59774,09-Jun-2026,Index Options,53935,214.45,Put,146.35,253491.06057,87.05,113709,23300,NIFTY,253491.06057,SR,23123,2277824,OPTIDXNIFTY09-06-2026PE23300,OPTIDX,-52.57
-53810,09-Jun-2026,Index Options,33162,300,Put,131.57,123228.81455,129.55,86972,23400,NIFTY,123228.81455,SR,23123,772987,OPTIDXNIFTY09-06-2026PE23400,OPTIDX,-61.87
-31904,09-Jun-2026,Index Options,12253,254.1,Put,137.48,76451.82766,107,44157,23350,NIFTY,76451.82766,SR,23123,568451,OPTIDXNIFTY09-06-2026PE23350,OPTIDX,-72.25
-25358,09-Jun-2026,Index Options,52169,395.45,Put,114.34,78476.48462,184.5,77527,23500,NIFTY,78476.48462,SR,23123,365891,OPTIDXNIFTY09-06-2026PE23500,OPTIDX,-32.71
-19545,09-Jun-2026,Index Options,8474,345,Put,121.58,29927.04215,155.7,28019,23450,NIFTY,29927.04215,SR,23123,160379,OPTIDXNIFTY09-06-2026PE23450,OPTIDX,-69.76
-14924,09-Jun-2026,Index Options,17511,174.2,Put,150.11,236007.04015,69.65,32435,23250,NIFTY,236007.04015,SR,23123,2649502,OPTIDXNIFTY09-06-2026PE23250,OPTIDX,-46.01
-10684,09-Jun-2026,Index Options,61764,140.85,Put,157.26,619944.90075,54.75,72448,23200,NIFTY,619944.90075,SR,23123,8274151,OPTIDXNIFTY09-06-2026PE23200,OPTIDX,-14.75
-10468,30-Jun-2026,Index Options,56783,555.55,Put,45.32,16802.4818,382.3,67251,23500,NIFTY,16802.4818,SR,23123,49540,OPTIDXNIFTY30-06-2026PE23500,OPTIDX,-15.57
-8880,09-Jun-2026,Index Options,22373,491.3,Put,94.96,18478.2052,252,31253,23600,NIFTY,18478.2052,SR,23123,68140,OPTIDXNIFTY09-06-2026PE23600,OPTIDX,-28.41
-7689,09-Jun-2026,Index Options,12587,890.25,Put,49.72,8160.32765,594.6,20276,24000,NIFTY,8160.32765,SR,23123,15376,OPTIDXNIFTY09-06-2026PE24000,OPTIDX,-37.92
-6658,09-Jun-2026,Index Options,27934,589.9,Put,79.49,8343.70534,328.65,34592,23700,NIFTY,8343.70534,SR,23123,24823,OPTIDXNIFTY09-06-2026PE23700,OPTIDX,-19.25
-5021,09-Jun-2026,Index Options,4957,441.05,Put,103.86,8975.31921,216.35,9978,23550,NIFTY,8975.31921,SR,23123,37059,OPTIDXNIFTY09-06-2026PE23550,OPTIDX,-50.32
-4205,30-Jun-2026,Index Options,15581,494.95,Put,48.26,6470.8694,333.85,19786,23400,NIFTY,6470.8694,SR,23123,21637,OPTIDXNIFTY30-06-2026PE23400,OPTIDX,-21.25
-3966,30-Jun-2026,Stock Futures,63536,1794.2,-,0.03,52218.79075,1793.7,67502,0,SUNPHARMA,52218.79075,SR,1791.7,8291,FUTSTKSUNPHARMA30-06-2026XX0,FUTSTK,-5.88
-3658,09-Jun-2026,Index Options,6256,687.5,Put,66.73,4705.7773,412.35,9914,23800,NIFTY,4705.7773,SR,23123,11851,OPTIDXNIFTY09-06-2026PE23800,OPTIDX,-36.9
-2564,30-Jun-2026,Index Options,19126,442.5,Put,51.36,6880.93132,292.35,21690,23300,NIFTY,6880.93132,SR,23123,25819,OPTIDXNIFTY30-06-2026PE23300,OPTIDX,-11.82
-2417,30-Jun-2026,Index Options,80994,921.3,Put,35.12,6693.25132,681.85,83411,24000,NIFTY,6693.25132,SR,23123,11993,OPTIDXNIFTY30-06-2026PE24000,OPTIDX,-2.9
-2200,09-Jun-2026,Index Options,2274,535.6,Put,86.46,4006.70023,287.25,4474,23650,NIFTY,4006.70023,SR,23123,13180,OPTIDXNIFTY09-06-2026PE23650,OPTIDX,-49.17
-1575,30-Jun-2026,Stock Options,1468,12.25,Call,56.05,425.52646,7.85,3043,1050,MAXHEALTH,425.52646,SR,1006.05,6682,OPTSTKMAXHEALTH30-06-2026CE1050,OPTSTK,-51.76
-1508,09-Jun-2026,Index Options,3106,1386,Put,28.41,2047.5728,1079.35,4614,24500,NIFTY,2047.5728,SR,23123,2401,OPTIDXNIFTY09-06-2026PE24500,OPTIDX,-32.68
-1402,30-Jun-2026,Index Options,62734,2829.6,Put,12.17,3465.92496,2522.65,64137,26000,NIFTY,3465.92496,SR,23123,1925,OPTIDXNIFTY30-06-2026PE26000,OPTIDX,-2.19
-1398,30-Jun-2026,Index Options,53834,147.2,Put,75.66,4509.30994,83.8,55232,22500,NIFTY,4509.30994,SR,23123,51108,OPTIDXNIFTY30-06-2026PE22500,OPTIDX,-2.53
-1181,09-Jun-2026,Index Options,5462,785.2,Put,56.48,1755.88336,501.8,6643,23900,NIFTY,1755.88336,SR,23123,3802,OPTIDXNIFTY09-06-2026PE23900,OPTIDX,-17.78
-1160,30-Jun-2026,Stock Futures,37758,290.85,-,1.06,20413.76948,287.8,38918,0,POWERGRID,20413.76948,SR,290,3692,FUTSTKPOWERGRID30-06-2026XX0,FUTSTK,-2.98
-1132,09-Jun-2026,Index Options,1679,638.2,Put,73.12,2127.71067,368.65,2811,23750,NIFTY,2127.71067,SR,23123,5964,OPTIDXNIFTY09-06-2026PE23750,OPTIDX,-40.27
