symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
MASTERTR,EQ,92.25,10.34,  12.62,20,98.29,81.05,170.42,55.6,120.44737,112.811006742
IDEAFORGE,BE,948,3,   0.32,5,992.25,915.3,992.25,366,11.18595,108.46232698499999
UFBL,EQ,532.8,26.8,   5.30,10,556.6,515.95,556.6,172.34,11.48529,62.645365776
VENUSREM,EQ,1646,12.5,   0.77,5,1715.1,1566.8,1715.1,415.4,3.25012,54.94685373200001
JAYBARMARU,EQ,140.76,12.79,   9.99,10,140.76,121.27,140.76,71.01,38.86688,53.406979807999996
QPOWER,BE,1125.6,53.6,   5.00,5,1125.6,1101,1441,456.2,3.13263,35.23582224
CNL,EQ,722.3,91.65,  14.53,20,756.75,712.75,799,525,3.89901,28.896342912
DEEDEV,BE,704.7,33.55,   5.00,5,704.7,656.15,704.7,183,3.30946,23.149341753999998
MAFANG,EQ,202.26,-4.66,  -2.25,20,202.26,198.01,208.38,129.58,10.77812,21.752401784
PFOCUS,BE,245.5,5.31,   2.21,5,252.19,243,367,111.1,6.89982,17.275769315999998
QLINE,ST,513,18.15,   3.67,5,519.55,499.9,519.55,431,3.2,16.4208
IZMO,EQ,963.25,45.85,   5.00,5,963.25,900.05,1374.7,295,1.49866,14.145851740000001
VOLERCAR,SM,257,39.1,  17.94,20,261.45,198.5,292.9,81.45,5.36,12.589568
SVLL,EQ,846,98.1,  13.12,20,897.45,768,897.45,445.15,1.12682,9.750373459999999
SILVERTUC,EQ,187.77,8.94,   5.00,5,187.77,177,187.77,66.19,4.05415,7.55774643
RELINFRA,BE,85.84,4.08,   4.99,5,85.84,83.4,423.4,64.08,8.15481,6.963392259
MONQ50,EQ,147.03,0.45,   0.31,20,147.03,141,147.03,71.26,4.73303,6.935308859
KSHITIJPOL,BE,6.25,0.29,   4.87,5,6.25,6.24,6.25,1.88,101.12933,6.310470192
MASPTOP50,EQ,82.27,0.36,   0.44,20,82.27,79.85,82.78,52.52,4.31949,3.5303191770000004
SSFL,SM,193.3,17.55,   9.99,10,193.3,175.7,195,86,1.54,2.947098
UMAEXPORTS,EQ,22.69,-2.4,  -9.57,10,27.59,22.61,74.77,18.12,11.27338,2.782270184
GTL,EQ,8.69,0.55,   6.76,10,8.95,8,13,4.91,28.94393,2.532593875
IEML,SM,46.5,-1.85,  -3.83,5,50.75,46.15,173.57,37.9,4.3,2.11302
LIKHITHA,BE,227.2,10.81,   5.00,5,227.2,212.2,324,131.45,0.88324,1.9894981
AURIGROW,EQ,0.36,0.03,   9.09,10,0.36,0.32,1,0.2,575.36316,1.956234744
MAHKTECH,EQ,24.45,-0.37,  -1.49,20,24.45,24.1,35.59,20.51,6.86738,1.677014196
GANESHIN,ST,82,-0.85,  -1.03,5,86.95,80,279.8,66.4,1.88,1.58672
GJL,ST,125.3,5.9,   4.94,5,125.35,119.5,276.45,91.4,1.224,1.4668416
GTECJAINX,EQ,38.35,3.48,   9.98,10,38.35,32.92,38.35,15.54,3.84169,1.4214253
GEMAROMA,BE,163.3,7.77,   5.00,5,163.3,152,349.6,133,0.81803,1.321200253
UHTL,ST,86.25,4.1,   4.99,5,86.25,78.15,99.05,44,1.38,1.140018
BLUEWATER,ST,298.45,14.2,   5.00,5,298.45,270.6,303,125.4,0.38,1.111956
BMLL,ST,128.6,6.1,   4.98,5,128.6,126,128.6,101.5,0.84,1.078644
TCIFINANCE,EQ,17.43,2.9,  19.96,20,17.43,14.43,38.46,10,6.40728,1.071297216
GENSOL,BZ,24.92,1.18,   4.97,5,24.92,24.02,55.77,18.16,3.62669,0.902683141
DCMSIL,BE,68.6,3.26,   4.99,5,68.6,65.91,105.27,49.5,1.3136,0.8912776
MAWANASUG,BE,106.3,4.55,   4.47,5,106.83,102.4,123.75,75.08,0.79813,0.8433839710000001
CUDML,ST,165.75,7.85,   4.97,5,165.75,155,167.9,84.95,0.34,0.557668
NAVKARURB,EQ,0.95,0.03,   3.26,5,0.96,0.9,2.93,0.7,47.56433,0.45186113499999997
TANKUP,ST,1001.8,47.7,   5.00,5,1001.8,1001.8,1001.8,258,0.045,0.45081
RCOM,BE,0.98,0.01,   1.03,5,1.01,0.97,1.9,0.75,40.50873,0.40103642700000003
VIPULLTD,EQ,10.19,0.61,   6.37,10,10.53,9.8,13.69,7.38,3.89732,0.396747176
ORTINGLOBE,EQ,19.92,1.81,   9.99,10,19.92,19.01,19.92,10.59,1.99795,0.395793895
SHEEL,SM,49.45,2.35,   4.99,5,49.45,49,95.55,37.8,0.8,0.39528
SMARTLINK,BE,165,5.95,   3.74,5,167,152.5,199,103.5,0.19747,0.321382425
RNPL,SM,91,3.8,   4.36,5,91.55,89,158,69,0.348,0.31581
RHFL,BZ,2.19,0.1,   4.78,5,2.19,2.02,7.78,1.82,14.20173,0.305337195
HILTON,BE,19.74,0.35,   1.81,5,20.35,18.7,66.58,13.43,1.36702,0.266432198
CLEDUCATE,BE,56.46,2.68,   4.98,5,56.46,52.51,120.8,35.48,0.47498,0.266036298
BAFNAPH,EQ,193.97,17.63,  10.00,10,193.97,187.35,202.06,72.01,0.13747,0.262746411
HITECHGEAR,BE,585.3,23.1,   4.11,5,590.3,560,897.45,521.25,0.04402,0.254426796
SILKFLEX,ST,190,7.25,   3.97,5,191.85,182.75,229.7,76,0.13,0.247312
DELTIC,ST,37.55,1.75,   4.89,5,37.55,35,83.95,28.05,0.57,0.213066
