symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
NHPC,49716,27829,21887,78.65,89019,155972.92746,27422331455,161616.61201,5643.68455,71
GVT&D,7660,4438,3222,72.6,11670,22045.31632,5177072678,23993.79311,1948.47678,4830
RADICO,1782,1189,593,49.87,3943,2970.2124,1828729194,3327.77934,357.56694,3485
FORCEMOT,18137,12751,5386,42.24,33632,23522.73462,13608744947,27124.68409,3601.94947,17893
FINNIFTY,7227,5219,2008,38.47,11161,2441.66795,16695322395,4651.8119,2210.14395,24861
NIFTY,11208916,9335607,1873309,20.07,508210080,1495397.02162,774451056404270,10317611.12932,8822214.1077,23483
POWERINDIA,42884,37596,5288,14.07,56076,71261.11333,42885526167,79401.875,8140.76167,35200
INFY,357646,313973,43673,13.91,443670,367392.92032,191194498408,407428.8244,40035.90408,1270
NIFTYNXT50,914,814,100,12.29,299,4092.33282,119195611,4106.96393,14.63111,70115
TATAELXSI,29700,26480,3220,12.16,68964,29772.34176,29161881252,36711.82928,6939.48752,4531
NTPC,130189,116213,13976,12.03,83230,58195.80105,42058433805,63184.9266,4989.12555,367
BSE,59670,53389,6281,11.76,84712,166297.64569,113144277279,194808.18098,28510.53529,3935
TECHM,58537,52649,5888,11.18,64001,62986.977,55443320892,73761.14592,10774.16892,1570
BAJAJFINSV,74385,66968,7417,11.08,41187,18887.83204,16572946417,21121.61621,2233.78417,1749
ICICIPRULI,27209,24710,2499,10.11,11858,16648.44165,3818730650,17346.14565,697.704,483
NBCC,26015,23747,2268,9.55,25850,47515.29965,13447780385,52114.5235,4599.22385,104
PHOENIXLTD,12864,11814,1050,8.89,3092,10730.55039,839322984,10882.61023,152.05984,1708
MCX,51326,47257,4069,8.61,47195,132541.25057,74759613516,150247.56074,17706.31016,2886
MIDCPNIFTY,97121,89444,7677,8.58,146440,55929.4474,249327926991,83961.26732,28031.81991,14240
VBL,55923,51573,4350,8.43,33065,64376.34693,14048676806,67305.10875,2928.76181,537
VMM,7888,7290,598,8.2,3448,11510.99194,874434436,11728.7453,217.75336,119
CUMMINSIND,30405,28152,2253,8,19681,64960.77894,16663115458,68328.73352,3367.95458,5722
OIL,15692,14611,1081,7.4,5575,16000.85396,2301703614,16537.0401,536.18614,482
APOLLOHOSP,30296,28213,2083,7.38,20565,30679.03137,18221155113,32923.14501,2244.11363,8120
ADANIGREEN,57280,53580,3700,6.91,21486,61480.5378,13149087114,66276.30894,4795.77114,1447
COFORGE,70104,65641,4463,6.8,109826,112630.27624,52786051004,128844.30128,16214.02504,1506
LODHA,36960,34637,2323,6.71,13823,23376.11919,3458656730,24207.319,831.1998,905
BRITANNIA,35341,33143,2198,6.63,12837,22353.2477,6323583746,23085.14766,731.89996,5119
DIVISLAB,40703,38257,2446,6.39,22318,31111.39894,11956413002,32544.42896,1433.03002,6508
EXIDEIND,29584,27928,1656,5.93,30463,40426.55586,18576164214,45897.138,5470.58214,406
HINDZINC,47444,44796,2648,5.91,23331,31084.29782,15339355736,34251.57268,3167.27486,625
CGPOWER,34017,32153,1864,5.8,14953,41300.05015,7715700784,43309.74799,2009.69784,909
ADANIENSOL,42783,40448,2335,5.77,14605,48525.34844,10647517655,53002.35499,4477.00655,1526
BAJFINANCE,138250,130955,7295,5.57,80957,120231.85087,42590518057,129093.30645,8861.45557,884
VEDL,84115,79688,4427,5.56,127607,90097.7873,41523209643,101740.37373,11642.58643,333
CHOLAFIN,36333,34463,1870,5.43,12768,27166.1715,9480332043,29180.86693,2014.69543,1479
POLICYBZR,32875,31187,1688,5.41,18789,37672.75347,7294423944,39511.97292,1839.21944,1653
INOXWIND,45866,43515,2351,5.4,22143,17691.74428,5406101853,18917.65431,1225.91003,84
INDIANB,22971,21818,1153,5.28,8196,24280.747,4412839590,25235.6429,954.8959,826
