symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime
INFY,INFYEQN,1270,5.61,36032600,36032600,45518902602,1202.5,10-Jun-2026,,1728,1089,67.5,1232.5,1270.8,1278.9,1232.5,2026-06-02 16:00:29
HDFCBANK,HDFCBANKEQN,749.15,0.87,47314447,47314447,35252101881.82,742.7,19-Jun-2026,,1020.5,726.65,6.45,737,748.25,753.6,733.15,2026-06-02 16:00:29
RELIANCE,RELIANCEEQN,1321,0.08,23302785,23302785,30606576902.55,1320,05-Jun-2026,,1611.8,1290,1,1307.7,1314.6,1327.8,1300.3,2026-06-02 16:00:29
TCS,TCSEQN,2451.1,6.69,11306127,11306127,27350425703.16,2297.4,25-May-2026,,3538,2206.4,153.7,2320,2446.9,2457.4,2316.2,2026-06-02 16:00:29
ICICIBANK,ICICIBANKEQN,1230.7,-0.73,17920892,17920892,22024776268,1239.7,12-Aug-2025,,1500,1187.6,-9,1233,1226.6,1237.7,1220.7,2026-06-02 16:00:29
BSE,BSEEQN,3935.5,-3.22,5568609,5568609,21983364807.57,4066.6,10-Jul-2026,,4446.8,2021.5,-131.1,4020,3931.9,4045,3875.6,2026-06-02 16:00:29
NETWEB,NETWEBEQN,4812,4.15,4220022,4220022,19838070220.68,4620.1,22-Aug-2025,,4925.7,1700.1,191.9,4608.9,4782.8,4824.5,4552.3,2026-06-02 16:00:29
BHARTIARTL,BHARTIARTLEQN,1816,0.3,10791294,10791294,19404796957.86,1810.6,18-Jul-2025,,2174.5,1740.5,5.4,1785,1814.2,1825,1777.4,2026-06-02 16:00:29
APOLLO,APOLLOEQN,439,8.62,42775590,42775590,18031194452.7,404.15,08-Sep-2025,,442,162.34,34.85,402.85,437,442,401.45,2026-06-02 16:00:29
NEWGEN,NEWGENEQN,529.45,19.92,35273385,35273385,17626463218.35,441.5,17-Jul-2026,,1336,401.05,87.95,439.1,518.1,529.8,435,2026-06-02 16:00:29
COFORGE,COFORGEEQN,1506,3.07,10654328,10654328,16201077700.08,1461.2,30-Jan-2026,,1994,1008.1,44.8,1472.2,1519.5,1554,1462,2026-06-02 16:00:29
NHPC,NHPCEQN,71.93,-6.83,212433185,212433185,15524617159.8,77.2,10-Feb-2026,,92.34,71.62,-5.27,74.73,72.29,75,71.82,2026-06-02 16:00:29
SBIN,SBINEQN,960,0.62,15911760,15911760,15135266112,954.1,15-May-2026,,1234.7,781.7,5.9,950.95,956.65,961.3,939.9,2026-06-02 16:00:29
AXISBANK,AXISBANKEQN,1253.4,-1.76,11884695,11884695,14924918827.95,1275.9,10-Jul-2026,,1418.3,1042.5,-22.5,1263,1251.1,1275.8,1244.9,2026-06-02 16:00:29
MTARTECH,MTARTECHEQN,7280,2.98,1975339,1975339,14120355280.48,7069.5,04-Aug-2023,,8449.5,1390.5,210.5,7145,7216,7300,6951.5,2026-06-02 16:00:29
BAJFINANCE,BAJFINANCEEQN,884.1,-0.56,15697997,15697997,13699014062.02,889.05,30-Jun-2026,,1102.5,787.9,-4.95,874,882,884.4,860.45,2026-06-02 16:00:29
MCX,MCXEQN,2886,-0.16,4613055,4613055,13216863880.5,2890.5,02-Jan-2026,,3480,1312.2,-4.5,2890,2878.7,2905.7,2823.8,2026-06-02 16:00:29
WOCKPHARMA,WOCKPHARMAEQN,1973,-8.36,6165675,6165675,12351018503.25,2152.9,21-Jun-2024,,2422.3,1086.7,-179.9,2140,1966.2,2140,1940,2026-06-02 16:00:29
M&M,M&MEQN,3005.8,1.2,4045354,4045354,12076797563.9,2970.2,04-Jul-2025,,3839.9,2896,35.6,2913.1,2998.3,3008.7,2913.1,2026-06-02 16:00:29
HFCL,HFCLEQN,189,3.69,64857457,64857457,12048569786.89,182.28,08-Sep-2025,,191.39,59.82,6.72,180,189.94,191.39,176.5,2026-06-02 16:00:29
