symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
NEWGEN,EQ,529.45,87.95,  19.92,20,529.8,435,1336,401.05,352.73385,1762.6463218349998
HFCL,EQ,189,6.72,   3.69,5,191.39,176.5,191.39,59.82,648.57457,1204.856978689
JSLL,EQ,590.6,98.4,  19.99,20,590.6,501.6,849.5,400.25,186.14101,1035.632737337
STLTECH,BE,591.05,28.1,   4.99,5,591.05,541.3,591.05,70.11,78.91383,463.192616568
ACMESOLAR,EQ,335,27.8,   9.05,10,337.9,295.9,337.9,195.9,124.51703,407.257850021
CPPLUS,EQ,3206,80,   2.56,5,3282.3,3131,3282.3,1015,5.29934,171.121517874
BLISSGVS,EQ,435.95,33.5,   8.32,10,442.65,397,442.65,118,38.72581,166.447403961
COFFEEDAY,EQ,41.25,3,   7.84,10,42.07,38.5,51.46,21,261.0459,105.69748491
E2E,EQ,4324.4,205.9,   5.00,5,4324.4,4164.8,4324.4,1833.6,2.04649,88.043069535
MSPL,EQ,40.85,0.19,   0.47,5,42.69,39.7,44.85,26.16,88.18404,37.0372968
VENUSREM,EQ,1411.3,67.2,   5.00,5,1411.3,1355.1,1411.3,415.4,2.44773,34.161009426
IBULLSLTD,BE,23.18,1.1,   4.98,5,23.18,22.5,23.18,8.9,143.0345,33.1267902
CONFIPET,EQ,69.81,6.34,   9.99,10,69.81,59.95,70.15,28.06,45.72557,30.36177848
DEEDEV,BE,654.2,31.15,   5.00,5,654.2,626,654.2,183,4.08158,26.297211781999998
QLINE,ST,469.95,16.6,   3.66,5,476,440,483,431,4.472,20.87306
JAYBARMARU,EQ,126.14,11.46,   9.99,10,126.14,113.2,126.14,71.01,15.86981,19.369103105
GALLANTT,EQ,674,20.15,   3.08,5,686.5,638.25,948,423,2.58158,17.184803586
KRN,BE,1104.6,52.6,   5.00,5,1104.6,1005.1,1405,589.8,1.35668,14.650244648
INDOTECH,BE,2722.8,129.6,   5.00,5,2722.8,2535,2977.6,1100,0.50952,13.70404992
UNIMECH,EQ,993.15,47.25,   5.00,5,993.15,955.1,1397,695,1.3597,13.38325516
RESPONIND,EQ,189.1,8.22,   4.54,20,217.05,177.6,251,117.25,6.48659,12.764960461
UTLSOLAR,EQ,319.8,15.2,   4.99,5,319.8,297.6,335,172,3.80568,11.913300672
BCG,EQ,10.53,0.5,   4.99,5,10.53,9.83,22,7.97,102.16805,10.605043590000001
MON100,EQ,337.4,1.57,   0.47,20,337.4,337.4,337.4,177.2,2.92414,9.866048359999999
IZMO,EQ,827.8,39.4,   5.00,5,827.8,801.4,1374.7,295,1.03519,8.535659145
BIRLACABLE,BE,213.78,10.18,   5.00,5,213.78,194,215.2,104,4.07317,8.423722877
ANTELOPUS,EQ,854.2,40.65,   5.00,5,854.2,818,854.2,357,0.96185,8.154660484999999
BHAGYANGR,BE,323.2,15.35,   4.99,5,323.2,296.5,351.9,70.21,2.56537,8.081172037
